"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"267","Blake Cannon","171","0","Georgia","US","5948","2","2","2","6","0","4","3","1","60","1","2","82668"
"268","Cazz Bedford","171","0","Florida","US","2859","3","2","2","0","0","2","3","2","60","1","5","238566"
"269","Adam Crapser","170","0","Midwest","US","2151","6","3","8","24","1","8","5","3","171","1","6","125575"
"270","Jed Barton","170","0","Indiana","US","3222","6","3","4","0","0","12","3","2","102","0","5","301278"
"271","Scott Mueller2","169","0","Mid-South","US","1184","7","6","13","4","0","22","5","3","254","1","5","315397"
"272","Garrett Robinson","169","0","Georgia","US","5263","3","3","4","1","0","26","1","2","120","0","5","240326"
"273","Steven Taylor7","168","0","Midwest","US","1773","6","2","5","0","0","16","4","3","148","0","6","294767"
"274","Brian Weyandt Jr","168","0","Pennsylvania","US","5743","4","1","1","0","0","0","1","1","30","0","3","86801"
"275","Chad Wheeler","167","0","Mid-South","US","2415","4","2","2","0","0","2","3","2","60","0","4","263476"
"276","Christopher Miller3","167","0","Midwest","US","1733","8","1","4","0","0","10","3","3","107","0","7","77004"
"277","Chris Sabescay","165","0","Canada","CA","4056","8","2","9","0","0","10","3","4","205","0","8","338554"
"278","Willy Miller","164","0","Midwest","US","1216","7","3","5","0","0","16","5","4","147","0","9","308652"
"279","Peter Coberley","164","0","California Club","US","2044","7","2","6","0","0","8","2","4","165","0","7","207352"
"280","Justin Johnson2","164","0","Great Plains","US","1902","5","1","2","0","0","2","3","2","60","0","7","268005"
"281","Michael Buzbee","163","0","Mid-South","US","1557","6","4","7","30","1","8","4","3","199","1","5","295549"
"282","Cody Hollis","163","0","Great Plains","US","2328","5","2","4","0","0","14","5","2","120","0","7","261679"
"283","Joshua Johnson9","163","0","Georgia","US","1888","8","2","6","0","0","22","5","5","113","0","10","319843"
"284","Josh Peacock","160","0","Carolina","US","3730","5","3","5","8","0","6","5","3","129","1","4","344873"
"285","Chris S Martin","160","0","Mid-South","US","3569","8","0","6","0","0","12","2","5","161","0","7","307179"
"286","Jonathan Creech","159","0","Mid-South","US","1837","7","3","8","26","1","34","3","3","197","0","5","164083"
"287","Travis Trussell","159","0","Virginias","US","1595","5","2","3","30","1","2","3","2","82","1","2","18628"
"288","Logan Lansford","159","0","Great Plains","US","2924","5","2","3","0","0","0","4","3","90","0","7","189511"
"289","Eric Scalf","159","0","Ohio","US","4925","7","1","6","0","0","8","6","4","124","0","6","268191"
"290","Austin Harnick","158","0","Michigan","US","4674","6","2","5","0","0","6","3","2","135","1","5","256122"
"291","Mark Joski","158","0","Midwest","US","1923","8","1","6","0","0","12","7","5","141","0","7","269686"
"292","Matthew Smith42","156","0","Carolina","US","2009","5","3","7","15","0","6","6","4","133","1","6","325532"
"293","Justin Pruitt","155","0","Virginias","US","2481","5","2","2","0","0","2","2","2","60","0","7","301796"
"294","Chad Rockefeller","154","0","Illinois","US","2411","5","2","2","0","0","0","2","2","60","0","11","338199"
"295","Derek Dubree","153","0","Illinois","US","3274","3","2","2","7","0","4","2","2","60","0","2","288031"
"296","Joshua Hesson","153","0","Indiana","US","4695","5","2","3","0","0","4","11","2","90","0","7","346292"
"297","Dylan Morando","153","0","Pennsylvania","US","2915","5","2","4","0","0","10","3","2","120","0","4","329990"
"298","Jett Sorensen","152","0","Midwest","US","2362","3","3","3","0","0","8","4","2","90","0","7","279867"
"299","Casey Lindell","152","0","Great Plains","US","1989","4","3","3","0","0","2","7","2","90","0","3","270351"
"300","Brett Rowles","152","0","Mid-South","US","2259","7","2","6","0","0","14","5","3","140","0","4","324900"
"301","Doug Caverley","149","0","Indiana","US","2981","8","2","8","0","0","22","4","5","154","0","7","279115"
"302","Kody Kaiser","148","0","Illinois","US","2260","3","2","2","13","1","4","3","2","60","0","5","297846"
"303","Colton Czapanskiy","148","0","Great Plains","US","3351","6","1","3","0","0","2","3","3","60","0","8","261744"
"304","Tom Varley","148","0","Canada","CA","2080","7","1","6","0","0","2","4","5","118","0","7","42527"
"305","Brad Skusa","148","0","Michigan","US","2054","7","1","3","0","0","14","3","2","76","0","4","47517"
"306","Jason Soares","148","0","California Club","US","1823","8","1","5","0","0","4","6","3","128","0","10","268420"
"307","Steven Brady","146","0","Mid-South","US","1426","6","2","5","0","0","12","7","4","147","0","5","310211"
"308","Terry Wolfe2","146","0","Mid-South","US","5517","6","1","2","0","0","6","1","2","60","0","5","268726"
"309","Derek Moore2","144","0","Canada","CA","1660","7","2","4","0","0","2","4","4","89","0","6","322682"
"310","Jesse Carr","143","0","Great Plains","US","2981","2","1","1","11","0","2","1","1","30","1","1","231510"
"311","David J. Wilson","143","0","California Club","US","3405","8","0","5","0","0","18","4","3","136","0","9","309147"
"312","Tyler Frye","142","0","Great Plains","US","2044","3","3","3","0","0","2","2","1","90","0","3","148570"
"313","Leodan Pina","142","0","Carolina","US","3685","3","2","2","0","0","6","1","1","60","0","4","285626"
"314","Zachary Beavan","142","0","Ohio","US","2058","8","0","5","0","0","16","4","3","140","0","10","248647"
"315","Caleb Jackson2","141","0","Georgia","US","1288","10","2","6","0","0","24","5","3","95","0","10","348855"
"316","Drew Phillips","141","0","Michigan","US","1893","7","1","5","0","0","10","3","5","87","0","6","287832"
"317","Cody Howard","141","0","Mid-South","US","5991","7","1","3","0","0","12","2","3","84","0","7","340032"
"318","Ronnie Outlaw","140","0","Mid-South","US","1828","8","0","9","0","0","10","5","3","207","0","8","308922"
"319","Jordon Smith","140","0","West","US","766","7","1","4","0","0","6","8","3","60","0","10","274899"
"320","Travis Snyder Jr","139","0","Pennsylvania","US","3394","6","4","7","0","0","16","3","3","150","1","6","268737"
"321","Dustin Bluhm","138","0","Great Plains","US","1315","7","1","3","30","1","6","5","3","66","1","6","299121"
"322","Rick McGill","137","0","Mid-South","US","1649","7","1","4","20","1","2","3","3","88","2","5","277028"
"323","Dustin Helms","137","0","Carolina","US","3798","5","1","2","0","0","12","2","2","60","0","7","315913"
"324","Carl Young","137","0","Indiana","US","2637","8","0","3","0","0","8","2","3","60","0","8","304670"
"325","Jeremy Perry","136","0","International Club","US","1609","7","7","16","0","0","46","4","3","377","0","7","313967"
"326","Cody Meadows","135","0","Virginias","US","2008","6","1","4","30","1","2","4","2","117","1","7","310483"
"327","Nick Vann","135","0","New York","US","2871","6","3","9","0","0","20","6","3","262","0","6","346006"
"328","Brian Williams","135","0","West","US","2174","6","2","3","0","0","2","5","3","67","0","6","32588"
"329","Zachery DeLonge","134","0","Michigan","US","3308","7","2","4","0","0","10","4","3","118","0","8","349429"
"330","James Eaton","134","0","Great Plains","US","1321","5","1","2","0","0","6","6","2","60","0","5","289372"
"331","Zane Cage","133","0","New York","US","3913","2","2","2","4","1","4","1","1","60","0","8","65002"
"332","Cole Falloway","133","0","Mid-South","US","5348","4","3","3","0","0","6","1","1","90","0","5","199899"
"333","Joseph Zeitler","133","0","Midwest","US","1376","6","1","4","27","0","4","4","4","89","0","4","262616"
"334","Adam Liechty","133","0","Mid-South","US","2039","8","1","4","0","0","10","2","2","72","0","7","319524"
"335","Matthew Brucato","132","0","Great Plains","US","1776","6","2","3","0","0","6","3","3","74","0","3","34681"
"336","Eric Elmore","132","0","Ohio","US","3639","3","1","1","0","0","0","1","1","30","0","3","305943"
"337","Ronald Williams","132","0","Canada","CA","2375","6","0","2","0","0","8","3","2","60","0","5","87526"
"338","Julian Inman","130","0","Texas","US","2880","7","1","2","0","0","4","3","2","51","0","6","297380"
"339","Dillon Crook","128","0","Carolina","US","3786","2","1","1","0","0","0","2","1","30","0","3","198551"
"340","Cory Whitworth","128","0","Great Plains","US","3980","5","1","1","0","0","0","2","1","30","0","7","267824"
"341","Joe Bowen","127","0","West","US","1190","8","3","13","0","0","30","8","3","357","0","7","171288"
"342","Zach Talley","127","0","Illinois","US","1272","7","3","10","0","0","26","5","4","252","0","8","350400"
"343","Virgil Parriman","127","0","Mid-South","US","2016","8","1","3","0","0","8","6","3","75","0","8","310349"
"344","Jeff Darby","126","0","Florida","US","790","8","0","7","0","0","20","6","5","132","0","7","282289"
"345","Mookie Haney","125","0","Mid-South","US","3045","6","1","3","0","0","4","4","3","47","0","5","312016"
"346","Corey Gordon","123","0","Carolina","US","4312","3","2","2","0","0","4","2","1","60","0","4","33164"
"347","Shon Pointer","123","0","Great Plains","US","2968","8","2","6","0","0","12","3","3","124","0","5","309677"
"348","Brandon Franks","120","0","Indiana","US","2133","1","3","3","60","2","0","3","1","90","1","2","301482"
"349","Cody Vaughn2","120","0","Midwest","US","3399","6","1","3","0","0","6","2","2","89","0","8","275930"
"350","Brock Johnston","120","0","Great Plains","US","1697","6","1","3","0","0","8","4","2","71","0","7","309127"
"351","Troy R Gudmonson","120","0","Midwest","US","1786","6","1","2","0","0","10","4","2","60","0","6","132594"
"352","John Bartlett","120","0","Ohio","US","1200","8","1","7","0","0","18","7","3","171","0","8","319282"
"353","Evan Nugent","120","0","New York","US","3446","6","0","2","0","0","6","6","2","60","0","12","82836"
"354","Zachary Randall","119","0","Indiana","US","1544","7","2","5","0","0","18","6","4","103","0","6","306581"
"355","Tommy Lanham Jr","119","0","Mid-South","US","983","8","1","8","0","0","30","5","4","180","0","7","298867"
"356","Chris Brown14","118","0","Indiana","US","3449","6","1","2","0","0","4","3","2","60","0","10","249288"
"357","Charlie Needham","118","0","Illinois","US","1145","8","1","7","0","0","12","7","5","166","0","9","35587"
"358","Martin W Karch","117","0","Great Plains","US","2990","4","3","4","0","0","16","2","1","120","0","4","191698"
"359","Bradley P Wilson","117","0","Great Plains","US","2498","7","1","2","0","0","2","3","2","60","0","7","233722"
"360","Barrett Bishop","116","0","Carolina","US","6567","3","2","2","30","1","0","1","1","60","1","3","275393"
"361","Brandon Weatherford","116","0","Mid-South","US","3634","5","2","3","0","0","6","3","2","90","0","6","318657"
"362","Jimmy Mullis","116","0","Carolina","US","3897","4","1","1","0","0","2","2","1","30","0","10","118122"
"363","Gavin Ropchan","114","0","Northwest","US","2369","5","1","2","0","0","12","5","2","59","0","11","288924"
"364","DJ Kilanowski","113","0","Illinois","US","4088","2","1","1","0","0","0","1","1","30","0","2","301389"
"365","Robert Satterfield","113","0","Carolina","US","3923","6","1","3","0","0","6","3","2","84","0","6","296624"
"366","Tim Bills","113","0","Mid-South","US","2617","7","1","2","0","0","2","2","2","60","0","6","136733"
"367","Jeremy Adams","112","0","Mid-South","US","2426","1","1","1","30","1","0","2","1","30","1","1","170483"
"368","Joshua L Mills","112","0","California Club","US","1221","8","2","6","0","0","28","6","3","134","0","8","328942"
"369","William Atkinson","112","0","Carolina","US","936","8","0","6","0","0","16","7","4","132","0","9","294229"
"370","Colin Hewett","111","0","Australia/NZ","AU","1425","6","2","4","0","0","16","6","2","120","0","7","173643"
"371","Jp Levesque","111","0","Canada","CA","2089","7","2","6","17","0","20","5","2","169","0","7","168241"
"372","Mathew Lunsford","111","0","Indiana","US","812","9","1","11","0","0","2","9","8","64","0","10","269779"
"373","Blake Moseley","110","0","Georgia","US","3389","2","1","1","12","0","0","2","1","30","1","1","288666"
"374","Dan Harding","110","0","Pennsylvania","US","1869","6","1","2","0","0","4","4","2","40","0","7","353884"
"375","Tyler Johnson10","109","0","Great Plains","US","3290","8","1","3","0","0","12","5","3","65","0","9","312944"
"376","Donnie Shealy","109","0","Carolina","US","1934","8","1","2","0","0","18","3","2","51","0","5","269705"
"377","Chris R Cox","109","0","Midwest","US","2790","8","0","4","0","0","6","3","2","60","0","9","320040"
"378","Tye Dalman","109","0","Michigan","US","2206","9","0","5","0","0","16","8","3","118","0","10","316406"
"379","Garrett Niebruegge","108","0","Midwest","US","4017","5","1","2","0","0","4","2","1","34","0","3","187894"
"380","Kyle Kalkwarf","107","0","Great Plains","US","1442","4","3","3","0","0","4","5","2","88","0","7","73600"
"381","Davin Cardwell","107","0","Mid-South","US","5463","7","2","5","1","0","8","2","4","91","1","3","274807"
"382","David Liaeff","107","0","Michigan","US","2752","2","1","1","2","0","0","2","1","30","0","2","249882"
"383","Taylor Payne","107","0","Midwest","US","1888","6","1","3","0","0","16","4","3","89","0","7","270590"
"384","Lyle Robinson","107","0","New York","US","1422","8","1","4","0","0","2","3","3","90","0","7","319934"
"385","Damon Cooley","107","0","Ohio","US","1804","7","0","2","0","0","2","3","2","60","0","9","273748"
"386","Jason M Stewart","107","0","Florida","US","1892","8","0","2","0","0","10","2","2","60","0","10","191532"
"387","Chris Long3","106","0","Carolina","US","1957","7","2","6","0","0","24","4","4","119","0","6","236978"
"388","Josh Blanchard","106","0","Texas","US","2794","5","1","2","0","0","2","2","1","60","0","6","261306"
"389","Taylor Bates","106","0","Mid-South","US","3088","6","1","3","0","0","10","5","2","69","0","7","256240"
"390","Jacob Harris","106","0","Mid-South","US","3726","9","1","4","0","0","8","3","4","49","0","7","230129"
"391","Michael Oates","106","0","Carolina","US","640","9","1","10","0","0","28","9","4","195","0","9","347471"
"392","Brandon Bolton","105","0","Mid-South","US","2626","3","1","1","0","0","0","3","1","30","0","8","294943"
"393","Hank Taylor","105","0","Carolina","US","3117","3","1","1","0","0","2","3","1","30","0","8","141458"
"394","BJ Deal","105","0","Illinois","US","4247","4","1","1","0","0","6","3","1","30","0","8","243426"
"395","Ricky Smith","104","0","Great Plains","US","2619","4","2","2","0","0","4","4","2","47","0","5","56915"
"396","Dawson Hess","104","0","Pennsylvania","US","3394","6","1","2","22","0","6","2","2","40","1","3","273019"
"397","Hayden Staples","104","0","Mid-South","US","1273","7","0","4","0","0","14","4","2","117","0","9","252410"
"398","Bob Gullickson","103","0","Midwest","US","1341","6","2","3","0","0","6","4","3","88","0","6","300542"
"399","Andy Cryan","103","0","New York","US","1193","6","1","3","0","0","8","6","2","59","0","8","287055"
"400","Ryan Broughton","103","0","Ohio","US","2444","7","1","3","0","0","6","4","3","83","0","4","47249"
"401","Kevin Lajeunesse","103","0","Canada","CA","1833","9","1","5","0","0","6","5","4","110","0","8","268705"
"402","Patrick Cordell","102","0","Illinois","US","1817","5","2","3","0","0","10","3","2","75","0","6","317611"
"403","Tyler Hargrove","102","0","Mid-South","US","4683","5","2","2","0","0","12","1","1","60","0","7","303800"
"404","Ian Waleck","102","0","Pennsylvania","US","1955","6","2","3","0","0","6","5","3","88","0","5","339071"
"405","Steve Suckow","102","0","Northwest","US","1183","7","2","3","0","0","8","9","3","60","0","9","305173"
"406","John Aletich","102","0","New Jersey","US","5904","7","2","4","0","0","12","4","2","115","0","6","353888"
"407","Andrew Pal","102","0","West","US","1814","6","1","2","0","0","2","6","2","38","0","7","118042"
"408","Chad Peterson","101","0","California Club","US","2746","5","1","1","0","0","4","1","1","30","0","4","15828"
"409","Nicholas OLone","100","0","Florida","US","2115","7","1","3","30","1","2","8","3","43","1","6","268383"
"410","Chuck Madden Jr","100","0","Midwest","US","2906","6","1","2","0","0","2","3","2","60","0","7","269271"
"411","Quentin Waynick","100","0","Great Plains","US","1959","8","0","3","0","0","8","5","3","89","0","9","232632"
"412","Ryan Washock","99","0","New England","US","1966","7","1","3","0","0","14","4","2","89","0","6","301136"
"413","Dennis Potridge Jr","98","0","Virginias","US","2586","5","2","2","0","0","6","3","2","60","0","7","264890"
"414","Dustin Enderle","98","0","Texas","US","2071","4","1","1","0","0","0","4","1","29","0","8","251950"
"415","Dan Ricehouse","98","0","West","US","2280","8","1","6","0","0","16","4","3","152","0","9","186536"
"416","Justin Chapman","97","0","International Club","US","2312","2","1","1","0","0","0","4","1","30","0","4","83756"
"417","Holt Johnston","96","0","Great Plains","US","1393","6","1","4","30","1","6","8","3","93","1","6","301283"
"418","Devin Rooks","96","0","Georgia","US","1821","4","2","3","0","0","4","3","1","60","0","5","278628"
"419","Craig Swartz","96","0","Ohio","US","3842","7","2","4","0","0","6","2","1","80","0","5","239082"
"420","John Baker3","96","0","Indiana","US","1491","5","1","3","0","0","6","4","2","88","0","4","70435"
"421","Mike Evans3","96","0","New York","US","1421","7","1","2","0","0","4","3","2","59","0","9","208882"
"422","Lance Bracewell","95","0","Georgia","US","2688","5","2","4","0","0","2","3","1","120","0","7","293507"
"423","Sean Pauser","95","0","Carolina","US","2235","7","1","2","0","0","2","5","2","40","0","6","333387"
"424","Aaron Paule","94","0","Illinois","US","4416","3","1","1","0","0","2","1","1","30","0","3","269611"
"425","Bobby Sandt Jr","94","0","Pennsylvania","US","5588","5","1","1","0","0","4","1","1","30","0","8","35068"
"426","Matt Jeffers","94","0","Midwest","US","1748","7","1","3","0","0","10","5","3","88","0","7","343499"
"427","Darrell Lumly","93","0","California Club","US","771","8","2","6","0","0","18","8","3","151","0","7","286896"
"428","Donovan Graham","93","0","Great Plains","US","3113","7","1","2","1","0","4","5","2","31","0","2","296936"
"429","Chris J Smith","92","0","Carolina","US","4101","4","1","1","0","0","4","2","1","30","0","5","245914"
"430","Jason Brown12","92","0","Ohio","US","1713","7","1","3","0","0","8","4","1","77","0","7","212686"
"431","Patrick Annas","92","0","Carolina","US","1444","10","0","5","0","0","20","7","3","100","0","8","328914"
"432","Brian Lambert5","91","0","Carolina","US","2866","2","1","1","29","0","8","7","1","30","0","2","338101"
"433","Travis Kause","91","0","Pennsylvania","US","1971","7","1","3","0","0","10","4","2","73","0","5","293179"
"434","Brian Villeneuve","91","0","California Club","US","1594","7","0","3","0","0","6","4","3","84","0","8","39332"
"435","Mark Cannizzaro","90","0","New England","US","2679","5","1","1","0","0","6","2","1","30","0","3","324128"
"436","RIchard Smith17","90","0","Atlantic","US","1646","7","0","2","0","0","2","6","2","60","0","9","349075"
"437","Daren Bell","90","0","Mid-South","US","1984","10","0","5","0","0","26","4","2","89","0","8","276123"
"438","Jeb Simmons","89","0","Great Plains","US","3164","7","1","2","0","0","14","4","2","60","0","7","243460"
"439","Paul Duratz","88","0","Pennsylvania","US","1413","7","2","8","0","0","18","5","4","175","0","8","339920"
"440","Kyle Pearson2","88","0","Midwest","US","2488","5","1","1","0","0","6","3","1","30","0","4","272638"
"441","PJ Popham","88","0","Northwest","US","2086","6","1","2","0","0","0","3","1","60","0","9","273800"
"442","David Lam","88","0","Virginias","US","4827","6","1","2","0","0","12","5","1","60","0","5","83682"
"443","Devin Frisbie","87","0","Great Plains","US","2512","4","1","1","0","0","0","3","1","30","0","8","357288"
"444","Jared McFarland","87","0","Pennsylvania","US","1742","4","1","1","0","0","2","4","1","30","0","8","110350"
"445","Nate Sevals","87","0","Midwest","US","1262","4","1","1","0","0","2","4","1","30","0","6","300141"
"446","Scott Hensley4","87","0","Mid-South","US","1937","8","0","3","0","0","4","3","3","62","0","6","336195"
"447","Jordyn Larsen","87","0","Great Plains","US","1861","9","0","3","0","0","8","4","3","60","0","10","326606"
"448","Dylan Terlinde","86","0","Carolina","US","2702","3","2","2","0","0","2","2","1","60","0","3","59948"
"449","Casey Barton","86","0","Indiana","US","1093","6","1","2","0","0","10","6","2","35","0","3","275599"
"450","Dean Moore","86","0","Florida","US","1610","7","0","2","0","0","8","4","2","59","0","8","296012"
"451","Aiden Purdue","85","0","Illinois","US","5606","5","3","5","0","0","8","3","1","116","0","7","306407"
"452","Chris Spies","85","0","Great Plains","US","1104","6","2","3","0","0","12","6","2","89","0","5","261859"
"453","Jake Moser2","85","0","Pennsylvania","US","2548","6","1","2","0","0","8","3","2","59","0","8","265461"
"454","Michael Smyczek","85","0","Pennsylvania","US","1490","7","1","2","0","0","16","6","2","58","0","7","274769"
"455","Raymond Berna","85","0","Midwest","US","1851","8","1","2","0","0","8","7","2","60","0","10","344083"
"456","Daniel Disinger2","85","0","Ohio","US","631","7","0","4","0","0","10","8","2","116","0","10","262597"
"457","Noah Garner","84","0","Carolina","US","3803","2","1","1","0","0","0","4","1","30","0","3","178006"
"458","Brian Dobie","84","0","Virginias","US","2246","5","1","1","0","0","2","4","1","29","0","10","44645"
"459","Garett Estes","84","0","Mid-South","US","1849","7","1","2","1","0","14","4","2","60","0","5","257846"
"460","Bryan terwilliger","84","0","New York","US","1648","8","0","3","0","0","2","3","2","87","0","8","304051"
"461","David Livingston3","84","0","Great Plains","US","2173","9","0","3","0","0","2","4","3","72","0","9","321264"
"462","Michael Tant","83","0","Carolina","US","3057","2","1","1","0","0","4","2","1","30","0","2","179111"
"463","Russell J Berry","83","0","Great Plains","US","1696","6","1","2","0","0","0","4","2","59","0","6","105957"
"464","Kevin Gram","83","0","West","US","4373","7","1","2","0","0","4","3","2","60","0","5","26866"
"465","Tommy Mattingly","83","0","Mid-South","US","1297","7","1","2","0","0","14","4","2","59","0","11","114819"
"466","Dawson Cook","82","0","Illinois","US","1692","6","1","2","30","1","6","5","2","57","1","5","198535"
"467","David LaTulip","82","0","New York","US","2523","2","1","1","0","0","0","4","1","30","0","2","106360"
"468","Kyle Hanshaw","82","0","Ohio","US","1928","6","1","2","0","0","8","4","2","41","0","5","261229"
"469","Kyle Meyers","82","0","Great Plains","US","2393","7","1","2","0","0","6","4","2","44","0","9","341853"
"470","Jordan Lesch","82","0","Midwest","US","1250","8","1","10","0","0","26","7","2","279","0","8","271615"
"471","Marc Eberz4","82","0","New York","US","1416","7","0","3","0","0","14","7","2","87","0","8","316771"
"472","Mike Chasteen","81","0","Illinois","US","1822","1","1","1","30","1","0","3","1","30","1","1","24574"
"473","Christopher Hoff","81","0","Midwest","US","3089","5","1","1","0","0","0","4","1","30","0","8","334912"
"474","jordan Walker2","81","0","Midwest","US","1977","6","1","2","0","0","2","3","2","58","0","8","303202"
"475","Michael Grenert","80","0","California Club","US","3484","3","2","2","30","1","2","4","1","60","1","5","313529"
"476","Anthony Kernan","80","0","Ohio","US","2487","5","2","2","0","0","8","4","1","60","0","8","47526"
"477","Cody Dutton","80","0","Virginias","US","3431","6","0","1","0","0","2","2","1","30","0","7","65222"
"478","Austin Swisher","80","0","Ohio","US","1480","6","0","1","0","0","8","4","1","30","0","11","270364"
"479","Michael Bortle","80","0","Florida","US","2231","9","0","2","0","0","10","3","2","44","0","11","24837"
"480","Jerod Ballhagen","79","0","Midwest","US","1576","4","1","1","0","0","2","6","1","30","0","10","291062"
"481","Neil Adamzak","79","0","Midwest","US","3548","5","1","1","0","0","2","1","1","29","0","3","63540"
"482","Rick Redig-Tackman","79","0","Midwest","US","1822","7","1","3","0","0","10","5","2","89","0","9","297334"
"483","Michael Chilton","79","0","Mid-South","US","1980","8","1","2","0","0","0","4","1","47","1","5","110497"
"484","Colby Smith","78","0","Texas","US","2001","1","1","1","29","1","0","4","1","30","1","1","55137"
"485","Cole Spacek","78","0","Midwest","US","2490","4","1","2","0","0","8","3","1","60","0","8","302004"
"486","Bryson Curry2","78","0","West","US","2881","5","1","1","0","0","8","2","1","30","0","7","169343"
"487","Andrew Barber","78","0","Mid-South","US","1649","6","1","2","0","0","4","4","2","60","0","6","51759"
"488","Clint Lowe","78","0","Mid-South","US","1715","6","1","3","0","0","20","7","1","89","0","8","271525"
"489","Steve E Price","77","0","Great Plains","US","2955","3","2","2","10","0","2","3","1","60","0","5","307757"
"490","Dakota Curry","77","0","Mid-South","US","1333","6","1","2","0","0","2","6","1","60","0","7","304543"
"491","Mike Weisberg","77","0","Ohio","US","4021","7","1","2","0","0","4","5","2","56","0","10","64218"
"492","Jason Williamson","77","0","Illinois","US","1656","6","0","1","0","0","6","4","1","30","0","12","61024"
"493","Frank Gonzales","76","0","Great Plains","US","2388","2","1","1","0","0","0","4","1","30","0","2","317095"
"494","Tanner Zweifel2","76","0","Great Plains","US","1430","3","1","1","0","0","2","6","1","30","0","5","225815"
"495","Brian E Powell","76","0","California Club","US","1998","3","1","1","0","0","8","4","1","30","0","6","318789"
"496","Jack Clevenger2","76","0","Northwest","US","3364","4","1","1","0","0","2","3","1","30","0","4","216855"
"497","Dustin Sizemore","76","0","Mid-South","US","4016","5","1","1","0","0","2","2","1","30","0","5","280294"
"498","Scott M Kelly","76","0","Mid-South","US","2652","9","1","2","0","0","8","4","2","30","0","9","338674"
"499","Clay Erickson","75","0","West","US","1706","8","1","7","0","0","28","5","2","130","0","7","186537"
"500","Joe Lusk","75","0","Pennsylvania","US","5238","7","0","1","0","0","4","1","1","30","0","5","142986"
"501","Brandon Thornhill","75","0","Mid-South","US","2167","9","0","3","0","0","6","8","3","81","0","8","340484"
"502","Shane DeVolder3","74","0","California Club","US","4014","4","1","1","0","0","8","2","1","30","0","5","265036"
"503","Scotty Shedd","74","0","Georgia","US","1632","7","1","2","0","0","8","3","2","56","0","6","133100"
"504","Bryan Quanz","74","0","Carolina","US","1622","8","0","4","0","0","0","7","3","66","0","8","196194"
"505","Michael Young5","74","0","West","US","1113","11","0","4","0","0","14","7","4","82","0","11","44265"
"506","Kyle Sizemore","73","0","Pennsylvania","US","1532","4","1","1","0","0","2","3","1","30","0","10","304500"
"507","Lance Postell","73","0","Georgia","US","4314","4","1","1","0","0","10","2","1","30","0","3","306491"
"508","Clark Houston","72","0","Carolina","US","1427","1","1","1","30","1","0","3","1","30","1","1","310655"
"509","Bradley Sanders","72","0","Australia/NZ","AU","3695","5","3","3","0","0","8","3","1","88","0","6","348684"
"510","Jordan Gleckler","72","0","Northwest","US","2472","6","2","4","0","0","6","3","1","102","0","6","354902"
"511","David Edwards5","72","0","Carolina","US","1189","3","1","1","6","0","0","5","1","30","0","3","313133"
"512","Chris Cobin","72","0","Illinois","US","1146","4","1","1","0","0","0","7","1","30","0","8","314742"
"513","James Phillippi","72","0","Mid-South","US","2159","6","1","2","0","0","8","9","1","38","0","5","309880"
"514","Patrick Bateman","72","0","West","US","1552","7","1","2","0","0","4","5","2","54","0","8","315520"
"515","Austin O'Neal","72","0","Great Plains","US","2351","6","0","1","0","0","4","2","1","30","0","8","238452"
"516","Kody Klein","72","0","Midwest","US","1768","7","0","1","0","0","2","3","1","30","0","10","311092"
"517","Cale Dresbach","72","0","Ohio","US","2048","8","0","2","0","0","0","4","1","60","0","8","25844"
"518","Brett Buelteman","71","0","Midwest","US","1905","8","1","3","0","0","14","6","3","41","0","6","324143"
"519","Tanner Ruprecht","71","0","Midwest","US","1481","9","0","3","0","0","0","4","2","78","0","11","319259"
"520","Darren Cole","71","0","Mid-South","US","2097","9","0","3","0","0","6","4","3","68","0","8","336988"
"521","andrew Hawkins2","71","0","Illinois","US","3058","9","0","3","0","0","6","6","2","77","0","9","340348"
"522","Travis Storjohann","71","0","Midwest","US","4985","9","0","5","0","0","30","4","4","110","0","7","275400"
"523","Wade Rookard","70","0","Mid-South","US","2305","2","1","1","0","0","2","3","1","30","0","2","88863"
"524","Derek Fischer","70","0","Great Plains","US","992","3","1","1","0","0","0","5","1","30","0","7","185795"
"525","Derrick Hilliker","70","0","Michigan","US","2117","5","1","1","0","0","0","3","1","29","0","8","254816"
"526","Don Strosahl","70","0","Florida","US","1315","6","1","2","0","0","16","6","2","58","0","7","249200"
"527","Erik Le","70","0","Great Plains","US","1166","7","1","3","0","0","4","6","2","89","0","7","43595"
"528","Nick Neben","70","0","Great Plains","US","3016","7","0","1","0","0","0","3","1","30","0","6","16613"
"529","Jonathan Lohe","70","0","Great Plains","US","2566","7","0","1","0","0","4","4","1","29","0","8","277931"
"530","Steven Baxley","69","0","Georgia","US","1143","4","2","2","0","0","0","5","1","60","0","4","312045"
"531","Corey Ward","69","0","Carolina","US","2829","4","1","1","0","0","0","2","1","30","0","9","268985"
"532","Derek Patterson2","69","0","Mid-South","US","1564","6","1","3","0","0","10","4","2","76","0","8","340273"
"533","Robert Harley","69","0","Northwest","US","2537","9","0","4","0","0","4","5","3","118","0","10","347858"
"534","Hunter Duncan","68","0","Mid-South","US","1901","3","1","1","0","0","2","5","1","29","0","3","273369"
"535","John Kennedy3","68","0","Illinois","US","2735","5","1","1","0","0","0","2","1","30","0","6","64016"
