"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"267","Cody Gagliano","183","0","Mid-South","US","1797","6","2","3","0","0","14","3","2","100","0","7","353335"
"268","Rodney Brown","182","0","Midwest","US","1973","1","2","2","51","2","2","4","2","60","1","2","301405"
"269","Teemu Toikka","182","0","Finland","FI","4216","5","2","3","26","0","12","2","2","74","0","4","73275"
"270","Brandon Krutz","181","0","New York","US","2528","6","2","3","0","0","4","3","3","94","0","9","160326"
"271","Mario LaPinta","179","0","Great Plains","US","1629","6","4","8","0","0","16","4","4","184","0","6","365791"
"272","Richard Emel","179","0","Pennsylvania","US","2058","7","3","7","0","0","28","3","5","164","0","8","289854"
"273","Cordell Secrest","178","0","Texas","US","1007","5","3","5","0","0","18","8","3","152","0","8","112145"
"274","Wally Reardon","178","0","New York","US","3373","6","1","4","0","0","10","2","3","90","1","3","316103"
"275","David Day","177","0","Northwest","US","2893","4","2","2","0","0","12","2","2","65","0","6","42632"
"276","Scott Burk","176","0","Ohio","US","1782","6","3","6","0","0","8","4","4","129","0","6","321424"
"277","Trevor Fitz","175","0","California Club","US","5050","1","1","1","30","1","0","1","1","30","1","1","72978"
"278","Shane Myers","175","0","Great Plains","US","1877","5","2","3","10","0","14","3","3","95","1","4","327764"
"279","Chad Bolin","174","0","Mid-South","US","3459","2","1","1","7","0","2","2","1","30","1","1","270188"
"280","Chase Cumby","173","0","Florida","US","1242","9","2","11","0","0","38","4","7","148","0","7","277797"
"281","BJ Sheldon","171","0","New York","US","2499","7","2","7","29","1","16","6","4","187","0","6","356728"
"282","David Kalb","169","0","Ohio","US","4596","1","6","6","39","4","2","1","1","180","1","5","184802"
"283","TJ Wood","169","0","Canada","CA","2068","6","2","4","0","0","2","3","3","121","0","5","225777"
"284","Josh Boblett","168","0","Midwest","US","1427","8","2","9","0","0","36","7","4","254","0","8","335154"
"285","Spencer Swafford","167","0","Mid-South","US","4127","5","1","2","5","1","4","2","2","30","0","6","246529"
"286","Christopher Joy","166","0","Indiana","US","5161","6","2","5","0","0","24","5","2","139","0","5","364424"
"287","Justin Tibbs3","165","0","Indiana","US","972","8","3","17","0","0","64","7","6","337","1","6","367470"
"288","Brian Villeneuve","165","0","California Club","US","1594","5","4","5","24","0","10","5","4","143","1","6","39332"
"289","Drew Phillips","165","0","Michigan","US","1893","6","4","8","0","0","26","3","4","219","0","6","287832"
"290","Ryan Green6","165","0","Great Plains","US","3335","5","2","3","25","0","4","4","2","90","1","6","371066"
"291","James Sellner2","165","0","Illinois","US","2183","6","1","3","0","0","6","3","3","90","0","6","307286"
"292","John Ross2","162","0","Great Plains","US","1754","4","2","3","5","0","4","3","3","70","0","4","164492"
"293","Brandon Skinner","162","0","Illinois","US","2498","6","2","3","0","0","8","3","2","100","0","7","216140"
"294","Brandon Chretien","161","0","New York","US","2848","4","4","6","77","2","12","1","1","175","3","2","48807"
"295","Brad Moore","158","0","Ohio","US","5975","1","2","2","67","2","0","1","1","70","1","2","57036"
"296","Matthew Smith42","158","0","Carolina","US","2009","6","2","5","40","1","14","5","3","120","2","4","325532"
"297","David Blackberg","158","0","Midwest","US","3072","4","3","4","0","0","18","4","2","90","0","5","361143"
"298","Joe Backus","158","0","Great Plains","US","1630","6","3","6","0","0","14","6","4","141","0","4","332791"
"299","Jason Laman","158","0","Pennsylvania","US","2350","8","1","7","0","0","26","4","4","131","0","8","365956"
"300","Cody Gloyne","157","0","Carolina","US","2958","5","2","3","9","0","4","2","2","78","0","4","262293"
"301","Memphis Villarreal","155","0","Texas","US","2562","4","2","2","0","0","8","2","2","65","0","7","139121"
"302","Dalton Cloyd","155","0","Great Plains","US","5047","7","1","2","0","0","6","2","2","60","0","8","323204"
"303","Hunter Mccoy","153","0","Carolina","US","2038","6","4","6","25","1","12","6","3","164","0","5","272748"
"304","Rob Mojo","152","0","Texas","US","2103","7","2","8","0","0","12","7","5","161","0","7","293220"
"305","Kenneth Graves","152","0","Texas","US","1800","8","0","5","0","0","34","4","4","132","0","8","269129"
"306","Keenen Golliet","151","0","Midwest","US","2830","6","4","7","0","0","24","3","2","200","0","5","147391"
"307","Lucas Chowning","150","0","Mid-South","US","6064","3","4","4","2","0","16","1","1","140","1","4","176074"
"308","Kyall Fisher","150","0","Australia/NZ","AU","3329","6","3","6","33","0","24","4","2","158","1","7","157093"
"309","Adam Elby","149","0","California Club","US","6087","2","1","1","7","0","4","1","1","30","0","2","80993"
"310","Jeremy Rose","149","0","Illinois","US","3301","7","1","3","0","0","6","3","3","95","0","7","186663"
"311","Kyron Redpath","148","0","Australia/NZ","AU","2177","5","2","3","2","1","12","4","3","88","0","4","311275"
"312","Julian Inman","148","0","Texas","US","2880","6","2","4","28","0","6","2","2","96","0","5","297380"
"313","Michael Price10","147","0","West","US","1542","7","3","7","0","0","22","4","3","235","0","6","308496"
"314","Zach Timchak","147","0","Pennsylvania","US","2153","5","2","3","1","0","8","4","3","94","0","4","339022"
"315","Royal Cutway","147","0","Northwest","US","1582","8","0","7","0","0","18","7","7","125","0","6","229803"
"316","J Darren Litteral","146","0","Mid-South","US","2905","3","2","2","17","0","0","4","2","65","1","2","273049"
"317","Richard Spahr","145","0","Great Plains","US","3087","6","1","2","30","1","2","2","2","61","1","5","313728"
"318","Jared Jones3","145","0","Georgia","US","2957","6","3","5","0","0","6","4","3","121","0","5","343226"
"319","Brody Krenz","144","0","Midwest","US","826","5","2","3","4","0","8","3","2","99","0","6","348834"
"320","Mason Nichols","144","0","Mid-South","US","2381","6","1","3","0","0","6","3","3","95","0","8","342913"
"321","Terry M Rennert","144","0","New England","US","2309","8","0","3","0","0","8","2","2","67","0","6","273186"
"322","Alex Smolders","143","0","Canada","CA","5547","5","2","3","45","2","0","1","2","70","0","6","306417"
"323","Kevin Peters3","143","0","Texas","US","1291","3","2","2","0","0","4","7","2","65","0","4","281727"
"324","Ryan Fisher13","143","0","Indiana","US","4035","5","1","2","0","0","2","2","2","60","0","6","367739"
"325","Ryan J Flaten","142","0","Midwest","US","5238","1","1","1","30","1","0","1","1","30","1","1","232834"
"326","Joey Reeder","142","0","Mid-South","US","2683","7","1","4","0","0","10","4","3","109","0","8","308816"
"327","Todd Stinehart","141","0","Midwest","US","1371","8","1","6","0","0","16","5","3","177","0","11","361477"
"328","Garrett Zacharias","138","0","New York","US","1794","7","1","4","23","1","18","5","3","95","0","7","297710"
"329","Jaymee Budgen","138","0","Australia/NZ","AU","2290","6","1","3","0","0","12","4","3","80","0","5","341865"
"330","Aaron Hediger","138","0","Illinois","US","1438","8","1","4","0","0","8","6","4","103","0","10","313914"
"331","Eddie Lombardo","137","0","Virginias","US","1597","7","2","5","0","0","10","4","4","121","0","7","362945"
"332","TJ McGuire","137","0","Great Plains","US","2427","6","1","2","0","0","0","2","2","60","0","8","301926"
"333","Thomas Coggins","136","0","Carolina","US","4699","2","2","2","14","0","0","1","1","70","1","3","312389"
"334","Dylan Dickerson","136","0","Carolina","US","1552","6","2","4","18","0","8","3","2","85","0","7","268838"
"335","Gorden Clair","136","0","Canada","CA","1931","9","2","8","0","0","28","3","6","158","0","9","291206"
"336","Bobby Sandt Jr","136","0","Pennsylvania","US","5588","6","0","1","0","0","0","1","1","35","0","12","35068"
"337","Tyler Frye","136","0","Great Plains","US","2044","7","0","3","0","0","24","2","2","95","0","6","148570"
"338","Alex Crapser","136","0","Midwest","US","2912","8","0","3","0","0","8","2","3","64","0","7","121001"
"339","Jesse Russell","135","0","Mid-South","US","1726","8","1","12","30","0","52","10","5","249","0","7","306944"
"340","Dennis Potridge Jr","135","0","Virginias","US","2586","6","1","3","6","0","14","2","3","86","1","6","264890"
"341","Bryan terwilliger","135","0","New York","US","1648","7","1","5","0","0","22","4","3","150","0","7","304051"
"342","Brandyn Proudfoot","134","0","Pennsylvania","US","5352","1","4","4","99","4","6","1","1","120","3","2","267274"
"343","Jordan Gleckler","134","0","Northwest","US","2472","6","3","8","0","0","20","3","2","227","0","7","354902"
"344","Tyler Summerlin2","134","0","Georgia","US","3153","6","1","2","0","0","16","2","1","59","0","7","182620"
"345","Zachary Riddick2","133","0","Great Plains","US","1576","3","2","2","2","0","0","5","2","60","0","4","337559"
"346","Alan Wessman","133","0","Midwest","US","2124","4","2","3","3","0","6","4","2","90","0","7","198098"
"347","Brenda Doell","133","0","Canada","CA","2074","5","2","3","0","0","20","4","3","87","0","7","301973"
"348","Landen Jackson","133","0","Mid-South","US","1180","8","2","7","0","0","8","5","4","73","0","7","283370"
"349","Zak Rounds","133","0","Michigan","US","4538","2","1","1","0","0","0","1","1","35","0","4","268296"
"350","JD Carter","132","0","Illinois","US","1830","2","2","2","28","1","6","4","2","65","1","2","315511"
"351","Martin W Karch","132","0","Great Plains","US","2990","3","1","1","0","0","0","2","1","30","0","6","191698"
"352","Ronnie Outlaw","131","0","Mid-South","US","1828","5","3","4","30","1","2","3","2","120","1","6","308922"
"353","Doug Silvernail","130","0","New York","US","4214","8","2","9","0","0","8","2","3","175","0","6","364643"
"354","Steven Roy","130","0","Canada","CA","2654","6","2","5","0","0","8","7","3","149","0","8","346508"
"355","William E Campbell","130","0","Virginias","US","1748","7","2","7","1","0","26","11","4","157","0","7","267523"
"356","Colton Davis","130","0","Great Plains","US","3963","2","1","1","0","0","6","1","1","35","0","8","174060"
"357","Christian Starkow","130","0","DE-AT-CH","AT","1254","8","0","4","0","0","16","5","4","118","0","7","35647"
"358","Ben Morrison","129","0","Australia/NZ","NZ","3350","3","2","2","11","1","4","2","1","60","0","4","233162"
"359","Devan West","129","0","Northwest","US","1827","8","1","5","0","0","10","3","2","96","0","8","305190"
"360","Holt Johnston","129","0","Great Plains","US","1393","7","0","3","0","0","10","7","2","88","0","8","301283"
"361","Matt Deese","128","0","Carolina","US","3526","7","8","20","11","0","60","6","2","424","2","5","144389"
"362","Donald Swanson","128","0","International Club","US","2323","7","2","8","0","0","6","4","3","241","0","7","365864"
"363","Kyle Breitfelder","128","0","Midwest","US","1629","6","2","4","0","0","4","4","3","128","0","7","311892"
"364","Coy Pennington","128","0","Texas","US","2770","4","1","1","0","0","4","2","1","30","0","3","286598"
"365","Wyatt Brown","128","0","California Club","US","3580","5","1","2","0","0","4","3","2","60","0","4","328186"
"366","Ricky Smith","128","0","Great Plains","US","2619","7","1","4","0","0","20","3","2","105","0","8","56915"
"367","Kevin Prettyman","128","0","Michigan","US","1761","8","1","3","0","0","10","5","3","72","0","9","301314"
"368","Cole Bayne","126","0","Virginias","US","1428","3","2","2","0","0","2","5","2","60","0","5","265567"
"369","Nick Vann","126","0","New York","US","2871","5","1","3","0","0","6","4","2","89","0","5","346006"
"370","Chadron Beem","125","0","Midwest","US","2090","6","2","4","0","0","10","4","2","95","0","8","331926"
"371","David-Alexandre Parent-Gagnon","125","0","Canada","CA","2619","7","1","2","0","0","4","4","2","59","0","10","272491"
"372","Nik Harris","124","0","Texas","US","805","6","2","4","1","0","4","9","2","60","0","7","307122"
"373","Steve McKlin","124","0","Great Plains","US","680","7","2","5","0","0","4","10","2","85","0","6","294262"
"374","Garrett Wiles","124","0","Michigan","US","835","9","0","6","0","0","20","5","6","101","0","7","305087"
"375","Jason T Powell","123","0","Mid-South","US","1689","5","3","4","0","0","20","4","2","120","0","7","231799"
"376","Kody Bray","123","0","Great Plains","US","2140","8","0","4","0","0","12","3","3","84","0","5","283283"
"377","Tyler D Hudson","122","0","Mid-South","US","7409","1","1","1","35","1","0","1","1","35","1","1","17070"
"378","David Clymer2","122","0","Mid-South","US","3070","5","2","3","23","0","8","2","2","70","1","5","285867"
"379","Donnie Shealy2","122","0","Carolina","US","1006","7","2","5","0","0","8","5","3","95","0","8","275909"
"380","Earl Jackson","122","0","Pennsylvania","US","2809","8","0","2","0","0","2","4","2","60","0","9","245973"
"381","Scott L Robertson","122","0","Ohio","US","1512","8","0","4","0","0","12","6","3","106","0","10","268899"
"382","Cody Peter","121","0","Illinois","US","1648","3","2","3","77","2","0","3","2","84","2","1","213113"
"383","Eric Tupper","121","0","Mid-South","US","3165","2","2","2","35","1","2","2","1","70","1","2","80065"
"384","Johnnie Baptista","121","0","California Club","US","1717","7","2","3","0","0","2","4","3","97","0","8","271887"
"385","Isaiah Droud","121","0","Carolina","US","2504","8","1","3","0","0","6","3","3","90","0","11","268735"
"386","Mark Cannizzaro","120","0","New England","US","2679","2","3","3","30","1","4","2","1","90","0","3","324128"
"387","Kory Roller","119","0","Great Plains","US","913","8","2","5","0","0","16","7","4","64","0","7","344736"
"388","Robbe Ewing","119","0","Great Plains","US","2223","9","1","3","0","0","14","3","3","80","0","7","228648"
"389","Kile Vohringer","119","0","Midwest","US","3563","7","0","1","0","0","4","2","1","35","0","9","271196"
"390","John Baker3","118","0","Indiana","US","1491","5","2","2","0","0","8","5","2","60","0","7","70435"
"391","Ben Kallin","117","0","Mid-South","US","2038","7","1","3","30","1","6","4","3","93","1","9","353164"
"392","Dylan Murray","117","0","Mid-South","US","2159","7","1","3","0","0","6","3","2","62","0","7","269333"
"393","Jason Stehney","116","0","Mid-South","US","4370","1","1","1","29","1","0","2","1","30","1","1","169947"
"394","Heath Lawson","116","0","Mid-South","US","3300","3","1","1","0","0","2","2","1","30","0","2","230961"
"395","Greg Lewis2","116","0","Texas","US","2519","9","1","5","0","0","12","3","2","92","0","7","348664"
"396","Levi Schoenick","115","0","Midwest","US","2642","6","5","8","0","0","12","2","1","203","0","4","272163"
"397","Jonathan Boger","115","0","Midwest","US","1963","5","2","2","0","0","6","4","2","65","0","7","116840"
"398","Cole Neuhalfen","115","0","Great Plains","US","6224","5","1","2","9","0","2","1","1","59","1","2","279234"
"399","Colton Czapanskiy","115","0","Great Plains","US","3351","6","1","2","0","0","8","3","2","60","0","8","261744"
"400","Jason Crawford2","114","0","Australia/NZ","AU","2023","6","1","3","0","0","2","5","3","60","0","8","365990"
"401","Derek Wright","114","0","Indiana","US","1702","7","0","5","0","0","24","4","3","137","0","9","223883"
"402","Taylor Brisighella","113","0","California Club","US","2414","8","1","3","0","0","16","2","2","61","0","4","299137"
"403","Peter Hunnibell","112","0","Australia/NZ","NZ","2227","4","1","2","28","1","2","4","2","47","0","6","272360"
"404","Barrett Bishop","112","0","Carolina","US","6567","4","1","1","5","0","2","1","1","30","0","7","275393"
"405","Blake Howard","112","0","Carolina","US","1897","5","1","2","0","0","2","3","2","65","0","7","137600"
"406","Joshua Scott","112","0","Michigan","US","2336","7","1","3","0","0","10","4","3","83","0","7","35327"
"407","Dalton Schubert","112","0","Great Plains","US","1965","8","1","5","0","0","8","7","3","110","0","8","348887"
"408","Andrew Chenoweth","111","0","Great Plains","US","2790","4","1","1","0","0","0","2","1","30","0","6","167956"
"409","Mitch Stiles2","110","0","Pennsylvania","US","3903","8","3","6","0","0","14","5","3","109","0","8","318684"
"410","Marc Molnar","110","0","Great Plains","US","3723","5","1","1","1","0","0","2","1","30","0","2","63232"
"411","Matthew Cole4","109","0","New York","US","1850","7","3","8","0","0","14","4","3","133","0","7","365142"
"412","Caiden Jackson","109","0","Mid-South","US","1825","4","2","3","65","2","4","3","2","84","1","3","283684"
"413","Chase Barrett","109","0","Mid-South","US","1201","5","2","2","0","0","2","5","2","59","0","6","289494"
"414","Hunter Waters","109","0","Indiana","US","1639","8","2","4","0","0","6","4","3","109","0","11","360189"
"415","Thomas Van Dyke","109","0","Midwest","US","1514","9","1","5","0","0","20","7","3","82","0","9","352355"
"416","Ronnie Wainscott","108","0","Illinois","US","2214","1","1","1","29","1","4","3","1","30","1","1","271993"
"417","Terry Gray","108","0","Mid-South","US","3095","2","1","1","0","0","0","2","1","30","0","2","272109"
"418","Jeffrey Patterson Patterson","108","0","Texas","US","1783","5","1","2","0","0","4","5","2","63","0","8","227916"
"419","Andrew Ladd","108","0","Midwest","US","1607","9","1","3","0","0","6","7","3","63","0","8","277678"
"420","Nick Jordan","107","0","Midwest","US","2207","1","1","1","30","1","0","3","1","30","1","1","296025"
"421","Jimmy Emery2","107","0","Great Plains","US","4337","1","1","1","5","1","0","2","1","30","0","5","231228"
"422","Lewis Clark","107","0","Australia/NZ","AU","3385","3","1","1","0","0","8","2","1","35","0","3","274538"
"423","Larry Wheaton Jr","107","0","Midwest","US","1292","7","1","6","0","0","10","5","3","145","0","7","320613"
"424","Bailey Jones2","106","0","California Club","US","2065","2","3","3","32","1","2","3","1","105","1","2","327063"
"425","David Heileman","106","0","Midwest","US","6545","5","1","1","0","0","4","1","1","30","0","5","279273"
"426","Matthew Jerry","105","0","Midwest","US","1612","4","1","2","0","0","10","4","1","70","0","6","307756"
"427","Matt Durbin","105","0","Midwest","US","1195","6","1","3","0","0","8","5","2","95","0","6","296192"
"428","Craig Curtis","104","0","Michigan","US","1871","6","2","3","35","1","0","4","2","70","1","5","139445"
"429","Zack Wilson3","104","0","Pennsylvania","US","1404","5","2","2","0","0","2","5","2","64","0","5","220011"
"430","Zack McSwain","104","0","Carolina","US","8517","6","1","2","0","0","4","1","2","30","0","7","366325"
"431","Huey Quillen","104","0","Mid-South","US","4389","8","1","4","0","0","10","3","3","116","0","8","369202"
"432","Eric Melton2","104","0","Carolina","US","1503","8","1","4","0","0","24","9","3","98","0","10","286176"
"433","Brock Johnston","104","0","Great Plains","US","1697","7","0","2","0","0","6","4","2","59","0","9","309127"
"434","Trey R Rock","103","0","West","US","2142","2","1","1","10","0","0","3","1","30","0","2","173821"
"435","Colby R Collins","103","0","Texas","US","1798","6","1","3","0","0","2","8","2","90","0","7","271194"
"436","Bryce Bailey","103","0","New York","US","7524","6","1","2","0","0","4","4","2","51","0","3","352997"
"437","Chris S Martin","102","0","Mid-South","US","3569","9","1","4","0","0","22","2","3","129","0","8","307179"
"438","Virgil Graham","101","0","Pennsylvania","US","5685","5","1","1","0","0","2","1","1","30","0","8","264174"
"439","Kevin Diggins","101","0","Midwest","US","1658","7","0","5","0","0","12","4","2","106","0","5","293696"
"440","Kameron Key","101","0","Great Plains","US","3536","8","0","2","0","0","8","1","2","59","0","8","253254"
"441","Bryson Hunt","101","0","Georgia","US","2062","9","0","2","0","0","8","3","2","64","0","12","293072"
"442","Ryan Hatherill","100","0","New York","US","1397","2","2","2","30","1","2","4","1","60","1","6","160400"
"443","James Eaton","100","0","Great Plains","US","1321","2","1","1","0","0","0","5","1","30","0","2","289372"
"444","Clifford Driskel","100","0","West","US","5719","4","1","1","0","0","2","2","1","35","0","3","317684"
"445","Erik Gardner","100","0","Indiana","US","1761","6","1","2","0","0","2","6","2","60","0","7","18951"
"446","Dillon Buhr","100","0","Florida","US","3328","6","1","2","0","0","4","2","1","60","0","8","108370"
"447","Patrick L Solari","99","0","Virginias","US","2648","2","1","1","0","0","2","2","1","35","0","6","323719"
"448","Chuck Shaer","99","0","Illinois","US","1112","5","1","2","0","0","2","4","2","59","0","9","46631"
"449","Joshua Johnson9","99","0","Georgia","US","1888","9","1","3","0","0","16","5","3","69","0","10","319843"
"450","Jaron Hazen","98","0","Midwest","US","3489","1","1","1","30","1","0","3","1","30","1","1","324351"
"451","Colby Bergquist","98","0","California Club","US","1106","7","3","4","0","0","6","7","3","69","0","7","307906"
"452","Eric Hanna2","98","0","Great Plains","US","2421","2","1","1","0","0","2","2","1","30","0","2","266624"
"453","Johnny Broking","98","0","Midwest","US","4486","5","1","1","0","0","8","1","1","30","0","2","124848"
"454","Brian Knox","97","0","New York","US","1283","9","1","11","0","0","50","4","2","240","0","8","298420"
"455","Leland Carlblom","97","0","Great Plains","US","1538","5","1","3","0","0","6","6","3","63","0","5","260755"
"456","Chris Malone","97","0","Texas","US","2963","6","1","3","0","0","16","4","2","90","0","4","375515"
"457","Craig Gullixson","97","0","Midwest","US","3350","8","1","3","0","0","14","2","2","58","0","5","252417"
"458","Albert Wytaske","97","0","Mid-South","US","1927","8","1","8","0","0","26","2","4","135","0","8","348838"
"459","Jeremy Ray","96","0","Mid-South","US","2715","2","1","1","0","0","2","2","1","35","0","4","269452"
"460","Roger Wolf","95","0","Illinois","US","2110","2","5","5","42","2","18","6","1","150","1","4","279141"
"461","Dalton Andrews","95","0","Atlantic","US","2070","1","1","1","30","1","0","3","1","30","1","1","164983"
"462","Ryan Keller","95","0","Great Plains","US","3258","4","1","1","0","0","6","2","1","30","0","11","279646"
"463","Matthew Hoeft","94","0","Midwest","US","1859","1","5","5","64","3","2","4","1","175","1","3","268219"
"464","Jared Mogard","94","0","Midwest","US","2686","2","1","1","0","0","4","2","1","30","0","5","85271"
"465","Kyle Hanshaw","94","0","Ohio","US","1928","3","1","1","0","0","0","4","1","30","0","5","261229"
"466","Justin Bieber","94","0","Northwest","US","2060","7","1","2","0","0","0","3","2","65","0","9","203384"
"467","Stephen Spies","93","0","Great Plains","US","4361","3","1","1","0","0","0","1","1","30","0","3","258176"
"468","Cody Dutton","93","0","Virginias","US","3431","3","1","1","0","0","6","2","1","35","0","3","65222"
"469","Blake Murray","93","0","Carolina","US","5616","9","0","2","0","0","14","2","2","65","0","7","334645"
"470","Brandon Kulp","93","0","Pennsylvania","US","4035","9","0","6","1","0","24","4","5","104","1","4","320601"
"471","Andrew Fessenden","92","0","Pennsylvania","US","1918","7","2","6","0","0","6","8","4","44","0","7","333126"
"472","David Brown21","92","0","Midwest","US","2531","2","1","1","0","0","6","2","1","30","0","4","271688"
"473","Michael Garren","92","0","Indiana","US","2175","9","0","7","1","0","10","5","4","91","1","7","340590"
"474","Anthony Rosipko","92","0","Ohio","US","1078","9","0","6","0","0","38","7","3","89","0","9","359823"
"475","Mark A. Hanson","91","0","California Club","US","2959","3","2","2","30","1","0","3","1","60","0","5","342823"
"476","Dave Hartman","91","0","Michigan","US","2674","3","1","1","30","0","2","2","1","35","1","1","298790"
"477","Mason Turner","91","0","Mid-South","US","1925","7","1","2","0","0","0","3","2","30","0","7","315405"
"478","Andrew Mason4","90","0","Michigan","US","1595","5","2","2","0","0","0","5","2","59","0","6","340023"
"479","Austin Fiala2","90","0","Great Plains","US","1610","3","1","1","0","0","2","5","1","30","0","11","266674"
"480","Steve E Price","90","0","Great Plains","US","2955","6","1","2","0","0","2","3","1","60","0","7","307757"
"481","Benjamin J Gonzalez","90","0","Michigan","US","1798","7","1","2","0","0","4","5","2","55","0","11","312565"
"482","Sean Freeman3","90","0","Mid-South","US","1823","7","0","2","0","0","6","4","2","39","0","7","295876"
"483","Taylor Mynhier","90","0","Mid-South","US","2572","7","0","2","0","0","12","3","2","60","0","6","192718"
"484","Colton Kreiss","90","0","Midwest","US","1803","8","0","2","0","0","8","4","2","59","0","10","316171"
"485","Wayne MacDuff III","89","0","New York","US","1648","1","2","2","69","2","4","5","1","70","2","1","277886"
"486","Brock Evans","89","0","Illinois","US","1844","1","1","1","3","1","0","4","1","30","0","2","343624"
"487","Travis Vinson","89","0","Mid-South","US","2712","6","2","4","0","0","10","3","2","105","0","5","343589"
"488","Brian Miller6","89","0","Northwest","US","1024","6","0","2","0","0","4","7","2","55","0","6","264784"
"489","Thomas McMullen","89","0","Florida","US","2143","7","0","3","0","0","12","5","3","72","0","8","306208"
"490","Dustin Enderle","89","0","Texas","US","2071","8","0","2","0","0","6","3","2","59","0","12","251950"
"491","Mathew Lunsford","88","0","Indiana","US","812","10","0","6","0","0","10","10","2","103","0","11","269779"
"492","Davin Cardwell","88","0","Mid-South","US","5463","1","1","1","26","1","2","2","1","30","1","1","274807"
"493","Derrick Thibert","88","0","Michigan","US","1592","6","1","3","0","0","8","7","2","89","0","7","184984"
"494","Matthew Catania","88","0","Carolina","US","2004","8","1","3","0","0","12","3","2","81","0","7","85142"
"495","Christopher Hoff","88","0","Midwest","US","3089","8","0","2","0","0","8","2","2","58","0","7","334912"
"496","Patrick Cordell","87","0","Illinois","US","1817","1","1","1","23","1","2","3","1","30","0","2","317611"
"497","Jeremy Rucker2","87","0","Great Plains","US","1652","5","1","3","25","1","6","4","2","95","0","4","223764"
"498","Zach DeLong","87","0","Virginias","US","1553","6","5","9","0","0","20","5","2","270","1","5","332777"
"499","Tim Bradburn","87","0","Michigan","US","1993","6","1","2","0","0","4","6","2","60","0","8","277875"
"500","Justin Weber3","87","0","West","US","1639","6","1","2","0","0","6","4","2","60","0","7","361665"
"501","Kyle Vest","87","0","Indiana","US","1734","6","1","2","0","0","14","2","2","58","0","6","302765"
"502","Douglas Mclaughlin","87","0","Pennsylvania","US","1242","7","1","2","0","0","2","8","2","59","0","9","345789"
"503","Hunter Anderson","87","0","Midwest","US","1448","9","1","5","0","0","10","8","2","112","0","9","300601"
"504","Keven Hébert","87","0","Canada","CA","4281","7","0","2","0","0","12","3","2","52","0","6","110385"
"505","Blake Lappan","86","0","Great Plains","US","1811","8","2","4","0","0","8","3","2","68","0","7","81308"
"506","Dawson Cook","86","0","Illinois","US","1692","4","1","1","0","0","0","4","1","30","0","2","198535"
"507","Josh Blanchard","86","0","Texas","US","2794","5","1","1","0","0","4","2","1","30","0","7","261306"
"508","Jared Smith","86","0","Atlantic","US","2004","7","0","4","0","0","6","4","3","122","0","7","174841"
"509","Ike Raymond Jr.","86","0","Mid-South","US","1750","7","0","2","0","0","10","5","2","64","0","8","226906"
"510","David William Lam","85","0","Virginias","US","2508","4","1","1","0","0","2","3","1","35","0","5","145189"
"511","Ted Richard","85","0","West","US","3358","5","1","1","0","0","0","3","1","35","0","10","305315"
"512","Bill Davenport","85","0","Mid-South","US","1572","6","1","2","0","0","6","6","2","60","0","8","318278"
"513","Matt Therrell","85","0","Mid-South","US","957","8","1","3","0","0","8","8","2","64","0","9","314629"
"514","Timothy Redpath","85","0","Australia/NZ","AU","1885","7","0","2","0","0","8","4","2","53","0","5","130574"
"515","Knicko Hartung","84","0","Mid-South","US","1818","7","1","5","0","0","18","4","1","115","0","6","332970"
"516","Daniel Aller","84","0","Ohio","US","1771","11","0","6","0","0","22","5","3","111","0","10","267110"
"517","Cameron Hodge2","83","0","Midwest","US","1107","7","2","3","0","0","8","5","2","89","0","7","300613"
"518","Raymond J. Chapman","83","0","Georgia","US","2631","3","1","1","0","0","2","2","1","30","0","3","108105"
"519","Trevor Brownlee","83","0","Great Plains","US","2305","4","1","1","0","0","0","4","1","35","0","7","210041"
"520","Mike Vaningan","83","0","Midwest","US","2188","4","1","1","0","0","2","3","1","35","0","3","302532"
"521","Kurtis Taylor2","83","0","Texas","US","1269","8","1","2","15","0","4","5","2","38","1","7","318971"
"522","Lyall Fisher","83","0","Australia/NZ","AU","3512","8","1","4","0","0","34","2","2","104","0","7","256860"
"523","Douglas Breashears","82","0","Carolina","US","2120","3","2","3","35","1","6","4","1","104","1","4","348626"
"524","Ethan Stuckwisch","82","0","Illinois","US","2809","3","1","1","0","0","4","2","1","30","0","2","252196"
"525","Wally Wilson","82","0","Canada","CA","1412","7","1","3","0","0","8","4","2","36","0","8","314388"
"526","James Nunn","82","0","Great Plains","US","1523","7","1","4","0","0","14","4","2","104","0","5","210911"
"527","Charlie Needham","82","0","Illinois","US","1145","9","1","3","0","0","12","6","3","89","0","10","35587"
"528","Rick Holder","81","0","Carolina","US","1219","8","0","10","0","0","34","9","2","197","0","8","345409"
"529","Zach Stroupe2","81","0","Carolina","US","3055","1","1","1","29","1","0","5","1","30","1","1","36333"
"530","Nathan Smith4","81","0","Mid-South","US","3210","5","1","1","0","0","0","3","1","30","0","5","79349"
"531","Brad Withenshaw","81","0","Great Plains","US","2297","8","1","4","0","0","4","6","3","85","0","10","356030"
"532","Austin Swisher","81","0","Ohio","US","1480","8","0","4","0","0","18","4","2","89","0","7","270364"
"533","Tom Mitchell2","81","0","Ohio","US","1346","10","0","6","0","0","12","7","3","110","0","11","336366"
"534","Virgil Parriman","80","0","Mid-South","US","2016","6","1","3","29","1","2","5","3","56","1","5","310349"
