"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"936","Nathan Shaw2","100","0","Great Plains","US","985","8","1","5","0","0","18","4","4","113","0","8","467148"
"937","Jesse Russell","100","0","Mid-South","US","1726","10","1","4","0","0","22","2","3","101","0","9","306944"
"938","Matt Yorker","99","0","New York","US","1984","7","4","10","40","1","28","2","2","236","3","4","353348"
"939","Brandon Weiss2","99","0","Midwest","US","1326","5","3","4","0","0","14","6","2","98","0","7","510242"
"940","JR Taylor","99","0","Mid-South","US","2209","4","2","2","1","0","2","3","1","60","0","2","528611"
"941","Trevor Berry","99","0","Michigan","US","5209","4","2","2","0","0","6","1","1","60","0","7","57691"
"942","Shane J. Williams","99","0","Ohio","US","2253","3","1","1","0","0","0","3","1","35","0","4","413210"
"943","Jimmy Barrett2","99","0","New England","US","1401","5","1","2","0","0","12","5","2","64","0","4","422447"
"944","John M Lee","99","0","Carolina","US","1513","9","1","8","0","0","30","4","4","174","0","8","517894"
"945","Mason Bailey","99","0","Virginias","US","2741","6","0","1","0","0","4","2","1","30","0","8","46921"
"946","Jennifer Hontz","98","0","Great Plains","US","3522","4","2","2","0","0","8","2","1","60","0","6","411471"
"947","Josh Flood","98","0","West","US","2768","6","1","3","0","0","10","3","2","80","0","5","257471"
"948","Brenden Pauli","98","0","Great Plains","US","1128","7","1","4","0","0","14","8","3","44","0","8","308801"
"949","Troy Vaughn2","98","0","Mid-South","US","2897","8","1","3","0","0","8","3","2","87","0","5","384505"
"950","Brian Evans5","98","0","Mid-South","US","1481","9","1","10","0","0","48","5","4","158","0","10","467912"
"951","Matthew Logan","98","0","Carolina","US","3369","6","0","1","0","0","4","2","1","30","0","8","106260"
"952","Joe Halsey","98","0","Midwest","US","1782","7","0","2","1","0","10","4","2","45","0","10","274986"
"953","Brayden Nagel2","97","0","Great Plains","US","268","10","2","15","11","0","32","9","5","170","1","8","277214"
"954","James Secrest","97","0","Ohio","US","1317","8","1","3","0","0","8","4","3","62","0","10","429203"
"955","Randy W Sallee","96","0","Great Plains","US","522","10","1","12","1","0","38","9","5","274","0","11","463741"
"956","Michael Martin19","96","0","Virginias","US","464","6","2","9","0","0","28","6","4","180","0","5","500299"
"957","James D Gibson","96","0","Virginias","US","2182","4","1","1","0","0","10","3","1","35","0","5","371773"
"958","Daniel Zeabart","96","0","Indiana","US","3163","5","1","1","0","0","4","2","1","25","0","8","378446"
"959","Joshua Crane2","96","0","Michigan","US","2182","5","1","1","0","0","10","3","1","29","0","11","280638"
"960","Ryan Fischer","96","0","Midwest","US","1638","6","1","2","0","0","6","4","2","65","0","8","302480"
"961","Justin Walker","96","0","Virginias","US","2840","7","1","2","0","0","2","2","2","47","0","4","342825"
"962","Jason M Galvin","96","0","California Club","US","2010","7","1","2","0","0","6","3","2","50","0","9","23283"
"963","Andrew Nausley2","96","0","Great Plains","US","1691","9","1","6","0","0","14","3","4","184","0","9","434622"
"964","Phil Hartsell2","96","0","Carolina","US","1243","9","1","4","0","0","22","4","3","71","0","8","409893"
"965","Owen Clark","95","0","Pennsylvania","US","2224","1","3","3","75","3","4","5","1","84","3","1","355643"
"966","Cole Exum","95","0","Georgia","US","3015","8","1","2","0","0","4","2","2","30","0","7","61016"
"967","Kobe Kerns","95","0","California Club","US","1829","8","0","2","0","0","4","3","2","70","0","9","454642"
"968","Clay Erickson","94","0","West","US","1706","7","4","8","34","1","18","4","1","192","1","7","186537"
"969","Christopher Dalton","94","0","Illinois","US","1164","8","2","4","0","0","14","6","2","73","0","8","422503"
"970","Bryson Smith","94","0","Great Plains","US","1949","4","1","2","0","0","2","3","1","60","0","4","111419"
"971","Skyler Kissell","94","0","Pennsylvania","US","1779","7","0","2","1","0","2","4","2","58","0","7","451834"
"972","Timothy Ripley","94","0","Michigan","US","2139","7","0","2","0","0","12","4","2","64","0","8","389989"
"973","Nick Bloomfield","94","0","Ohio","US","2295","9","0","3","0","0","6","3","2","72","0","8","506166"
"974","Timothy Palmer","94","0","Texas","US","1082","9","0","8","3","0","30","6","7","196","0","9","121665"
"975","Connor McGowan2","94","0","Midwest","US","2290","10","0","3","0","0","14","3","3","36","0","11","329455"
"976","Jason Hoek","93","0","Australia/NZ","AU","1861","4","2","3","0","0","14","3","1","84","0","3","142148"
"977","Adam Hall2","93","0","Great Plains","US","1605","3","1","1","0","0","2","4","1","30","0","6","294950"
"978","Daniel Passmore","93","0","Mid-South","US","2909","5","1","1","0","0","2","2","1","30","0","3","176590"
"979","Kyle Hartrup","93","0","Great Plains","US","1257","7","1","3","1","0","10","7","2","42","0","9","351366"
"980","Brent McMillan","93","0","Indiana","US","1681","9","1","3","0","0","6","3","2","56","0","5","230531"
"981","Connor King","93","0","Pennsylvania","US","1132","9","1","4","0","0","10","6","4","57","0","7","195618"
"982","Bobby Trapper","93","0","Pennsylvania","US","3471","6","0","1","0","0","4","2","1","30","0","6","268747"
"983","Zachery Emlet2","93","0","Pennsylvania","US","1959","8","0","2","0","0","10","3","2","64","0","10","265959"
"984","Ethan Pickard","93","0","Illinois","US","2462","10","0","2","0","0","12","4","2","52","0","11","289501"
"985","Roy M Hall","92","0","Mid-South","US","1869","1","1","1","27","1","0","5","1","30","1","1","417315"
"986","Kyle Harrison","92","0","Great Plains","US","2049","3","1","1","0","0","2","3","1","35","0","3","275078"
"987","Jordan Stout","92","0","Mid-South","US","1635","3","1","1","0","0","4","4","1","30","0","5","382833"
"988","Latham Marek","92","0","Florida","US","2735","5","1","1","0","0","4","2","1","35","0","7","302976"
"989","Duane Tyson","92","0","Midwest","US","1243","8","1","5","0","0","24","6","3","95","0","8","468234"
"990","Brendan Westover","92","0","Canada","CA","2053","9","1","4","0","0","4","4","4","60","0","6","346538"
"991","Jeremy B Parker","92","0","Mid-South","US","2271","11","1","4","6","0","0","2","4","35","1","9","404760"
"992","Austin Aldridge","91","0","Georgia","US","909","8","1","3","30","1","10","8","2","37","2","1","282333"
"993","Dalton Conner","91","0","Carolina","US","2824","6","1","2","0","0","4","2","1","60","0","8","266602"
"994","William Grosbier","91","0","Midwest","US","1440","7","1","3","0","0","6","5","2","87","0","5","483284"
"995","Kenneth Hill","91","0","Illinois","US","1666","7","1","2","0","0","8","4","2","60","0","9","486230"
"996","Ryan Daugherty","91","0","Mid-South","US","1825","7","1","3","1","0","12","5","2","78","0","5","326360"
"997","Collin Brandenburg","91","0","Indiana","US","1785","7","1","3","0","0","18","5","2","84","0","7","487823"
"998","Charles Alexander","90","0","Virginias","US","2236","7","5","22","17","0","84","11","2","667","0","9","97492"
"999","John Hancock","90","0","Australia/NZ","AU","1702","8","3","10","1","0","50","5","3","253","0","9","505381"
"1000","Max Calles","90","0","Texas","US","1895","3","3","4","59","1","8","4","1","136","2","2","459861"
"1001","Jason McBride3","90","0","Michigan","US","1589","4","2","2","0","0","2","4","2","52","0","8","381393"
"1002","Daniel Ruckman","90","0","Indiana","US","1281","5","2","3","0","0","10","5","2","90","0","7","395553"
"1003","Chad Carson","90","0","Ohio","US","1777","3","1","1","0","0","0","4","1","30","0","4","265962"
"1004","Zachary Powers","90","0","Midwest","US","1894","4","1","1","0","0","2","3","1","30","0","4","245089"
"1005","Kyle Meyers","90","0","Great Plains","US","2393","4","1","1","0","0","4","3","1","30","0","8","341853"
"1006","Robert Thorson","90","0","Illinois","US","1917","7","1","3","1","0","10","3","3","60","1","5","204252"
"1007","Ryan Wood4","90","0","Midwest","US","1338","9","1","3","0","0","8","4","2","74","0","11","486524"
"1008","Frederick Gamache","90","0","Canada","CA","2034","10","1","4","27","0","6","4","2","78","1","5","465705"
"1009","Kenneth Daeke Jr","90","0","Carolina","US","4400","7","0","1","0","0","4","1","1","30","0","5","184169"
"1010","Jerry Flippo","89","0","California Club","US","1769","1","1","1","28","1","0","4","1","30","1","1","198174"
"1011","Ryan EB Harris","89","0","Australia/NZ","AU","2970","3","1","1","0","0","8","2","1","35","0","9","113880"
"1012","Joey Ladouceur","89","0","Canada","CA","1863","8","1","3","0","0","4","3","1","104","0","8","453693"
"1013","Mike Kuruc","89","0","New York","US","1526","8","1","3","0","0","12","4","2","58","0","10","167102"
"1014","Joshua Stroud","89","0","Florida","US","1445","9","1","3","0","0","4","5","3","43","0","8","326370"
"1015","Damon Musch","89","0","Australia/NZ","AU","2693","9","1","2","0","0","6","2","1","35","0","7","467196"
"1016","Benjamin Burke","89","0","Great Plains","US","3098","6","0","1","0","0","2","2","1","30","0","11","318337"
"1017","John Walker7","89","0","Mid-South","US","1814","8","0","2","0","0","2","4","2","60","0","9","487871"
"1018","Travis Castagna","88","0","Australia/NZ","AU","1549","1","1","1","23","1","2","3","1","30","0","2","387100"
"1019","Joey Haas","88","0","Ohio","US","1589","6","1","2","28","1","0","4","2","30","0","7","493920"
"1020","Derick Kriner","88","0","Pennsylvania","US","2813","2","1","1","0","0","0","2","1","30","0","2","268331"
"1021","Mike Weisberg","88","0","Ohio","US","4021","5","1","1","0","0","0","1","1","30","0","9","64218"
"1022","Kyle Edgar","88","0","Canada","CA","1977","5","1","1","0","0","2","3","1","35","0","11","318658"
"1023","Mark W Wilson","88","0","Florida","US","1260","6","1","2","1","0","10","6","2","57","1","3","49231"
"1024","Zachary Trunkhill","87","0","Midwest","US","1974","1","1","1","29","1","8","5","1","35","0","9","431762"
"1025","Scott Elston","87","0","New York","US","1117","6","3","5","1","0","12","5","2","159","0","8","481186"
"1026","Corey M Boudinot","87","0","Ohio","US","2958","3","1","1","0","0","0","2","1","30","0","4","204055"
"1027","Kyle Windsor","87","0","New York","US","2267","5","1","1","0","0","2","3","1","30","0","5","270315"
"1028","David Clark9","87","0","Carolina","US","2231","5","1","1","0","0","4","3","1","30","0","5","181767"
"1029","Daniel Selleck","87","0","Australia/NZ","AU","3119","5","1","2","3","0","8","2","2","60","0","8","393014"
"1030","Nick King","87","0","Mid-South","US","1838","5","1","2","0","0","14","3","1","60","0","8","406522"
"1031","Mike Rutherford","87","0","West","US","1505","6","1","3","11","0","16","5","2","94","1","4","50299"
"1032","Lane Helmer","87","0","Great Plains","US","1313","8","0","4","1","0","12","4","3","94","0","9","491650"
"1033","Chris Johnson15","87","0","Midwest","US","1797","10","0","4","0","0","14","4","3","78","1","8","371794"
"1034","Caleb Elder","86","0","Mid-South","US","971","7","2","7","50","1","28","8","2","176","0","6","225159"
"1035","Casey Sawetch2","86","0","New England","US","2210","5","2","3","28","1","4","3","1","66","1","3","376493"
"1036","Kody Klein","86","0","Midwest","US","1768","2","1","1","0","0","0","3","1","30","0","2","311092"
"1037","Kyle Wiggins2","86","0","Florida","US","2250","4","1","1","0","0","2","2","1","30","0","10","266073"
"1038","Brian Gundrum2","86","0","Midwest","US","1853","4","1","1","0","0","6","3","1","30","0","11","320597"
"1039","Bradly Courmier","86","0","Texas","US","1401","7","1","3","0","0","4","4","2","72","0","5","276238"
"1040","Zach Clark3","86","0","Midwest","US","1291","9","1","3","3","0","30","5","3","59","0","9","438453"
"1041","Nathan J Clifford","86","0","Northwest","US","1725","8","0","5","0","0","12","5","3","101","0","5","503053"
"1042","Bobby Kennedy Jr","86","0","Virginias","US","1549","10","0","3","0","0","14","7","3","59","0","9","472717"
"1043","Blaidyn Edwards","85","0","Florida","US","1101","7","3","8","15","0","38","5","3","169","0","5","485030"
"1044","Juston Collins","85","0","International Club","US","1067","8","2","14","1","0","100","7","2","351","0","8","466705"
"1045","Kyle Weisenberger","85","0","Illinois","US","1529","3","1","1","1","0","8","7","1","35","0","4","325117"
"1046","Joshua Gayman","85","0","Pennsylvania","US","3715","5","1","1","0","0","2","1","1","30","0","9","37464"
"1047","Joey Kennedy Sr","85","0","Virginias","US","1364","6","1","2","0","0","10","5","1","42","0","5","528015"
"1048","Jayden Peacock","85","0","Australia/NZ","AU","1276","6","1","2","0","0","18","5","2","59","0","8","395813"
"1049","Brandt Varo","85","0","Midwest","US","1537","7","1","2","0","0","14","4","2","67","0","7","96573"
"1050","Tasman Smith","85","0","Virginias","US","2364","10","1","3","6","0","8","2","1","48","1","7","258451"
"1051","Skyler Simmons","85","0","Great Plains","US","1164","10","1","6","0","0","28","4","2","60","1","5","406937"
"1052","Justin Holt2","85","0","Texas","US","2514","6","0","1","0","0","0","2","1","30","0","11","305559"
"1053","Landon Heim","85","0","Great Plains","US","1621","9","0","4","0","0","16","3","2","74","0","12","376952"
"1054","Don Strosahl","85","0","Florida","US","1315","9","0","3","0","0","18","4","2","65","0","8","249200"
"1055","Taylor Bates","85","0","Mid-South","US","3088","10","0","2","0","0","4","2","2","33","0","7","256240"
"1056","Anthony Jaynes","84","0","Northwest","US","2219","2","1","1","0","0","4","3","1","30","0","6","185809"
"1057","Cody Earley","84","0","Mid-South","US","995","7","1","3","0","0","10","7","3","78","0","8","438354"
"1058","Jorden Harris2","84","0","Great Plains","US","1079","8","1","4","0","0","18","8","2","104","0","9","295781"
"1059","Gary Gaylor","84","0","Carolina","US","1811","9","0","4","2","0","16","4","3","58","1","5","434990"
"1060","Joseph Chambers","83","0","California Club","US","1797","4","4","5","1","0","18","3","1","150","0","6","392543"
"1061","Justin Chapman3","83","0","Texas","US","1214","9","3","10","1","0","42","4","2","169","0","9","513166"
"1062","Rick Redig-Tackman","83","0","Midwest","US","1822","4","1","2","0","0","12","3","1","59","0","8","297334"
"1063","Denis Cardinal","83","0","Canada","CA","2676","5","1","1","0","0","0","2","1","30","0","5","256250"
"1064","Nate Logan","83","0","Illinois","US","1851","8","0","3","0","0","12","5","3","77","0","8","509458"
"1065","Chase Williams3","82","0","Georgia","US","1319","2","2","2","25","1","10","4","1","60","1","2","446507"
"1066","Steve Clair","82","0","Midwest","US","1679","1","1","1","27","1","0","4","1","35","1","1","347569"
"1067","Jamie Pritchett","82","0","Georgia","US","1826","1","1","1","27","1","0","3","1","30","0","5","430419"
"1068","Allen Wyatt","82","0","Carolina","US","1568","8","2","4","0","0","18","3","2","91","0","5","430269"
"1069","Joshua Johnson6","82","0","Great Plains","US","1903","6","1","2","0","0","8","3","1","70","0","6","271465"
"1070","Derrike Riley","82","0","Virginias","US","2121","6","1","2","0","0","8","4","1","54","0","4","414939"
"1071","Montana Bupp2","82","0","Michigan","US","1537","8","1","3","0","0","4","4","3","60","0","10","387183"
"1072","Peter Coberley","82","0","California Club","US","2044","10","1","5","0","0","18","3","2","120","0","7","207352"
"1073","Alex Holbert","82","0","Mid-South","US","3284","7","0","1","0","0","2","1","1","30","0","7","372812"
"1074","Kory Weikle","82","0","Illinois","US","1165","8","0","2","0","0","4","5","2","60","0","13","447495"
"1075","Chris S Martin","82","0","Mid-South","US","3569","8","0","2","0","0","6","1","1","70","0","9","307179"
"1076","Earl Jackson","82","0","Pennsylvania","US","2809","8","0","2","0","0","12","2","1","60","0","7","245973"
"1077","JD Whitt","81","0","Ohio","US","1712","1","1","1","28","1","2","4","1","30","1","1","459842"
"1078","Adam Stevens3","81","0","Texas","US","2135","7","1","2","0","0","4","3","1","69","0","6","296667"
"1079","Trae Kirk","81","0","Georgia","US","4715","7","0","1","0","0","4","2","1","30","0","5","363877"
"1080","Colton Collins","80","0","Great Plains","US","1432","1","1","1","5","1","4","7","1","30","0","5","284357"
"1081","Heath Williams","80","0","Carolina","US","1280","8","2","5","0","0","16","4","2","110","0","7","87152"
"1082","Carson Barrett","80","0","Ohio","US","1894","4","1","1","0","0","4","3","1","30","0","6","305564"
"1083","Troy Dow","80","0","Mid-South","US","2444","6","0","1","0","0","0","2","1","30","0","11","347542"
"1084","Chris Davis8","80","0","New England","US","2789","10","0","2","2","0","6","2","2","68","0","10","333300"
"1085","Ricky Heinan","80","0","Midwest","US","1677","10","0","2","0","0","8","4","2","54","0","12","101766"
"1086","Colin Bokus","79","0","New York","US","2551","3","1","1","0","0","0","3","1","30","0","4","479884"
"1087","Nathan Hoff","79","0","Northwest","US","1573","6","1","3","0","0","12","4","2","89","0","7","457631"
"1088","Marshall Fegers","79","0","Midwest","US","2319","6","0","1","0","0","2","3","1","30","0","9","479169"
"1089","Paul W Visage","79","0","Carolina","US","2457","10","0","2","0","0","10","2","2","36","0","8","336781"
"1090","Dalton Peavy","79","0","Carolina","US","1898","10","0","4","0","0","20","4","2","93","0","7","363376"
"1091","Brody Sim","78","0","Northwest","US","1835","1","1","1","30","1","2","3","1","30","1","1","309632"
"1092","Tyler Scott6","78","0","Illinois","US","1118","6","1","2","9","0","6","6","2","47","1","3","416612"
"1093","Mark Long3","78","0","Great Plains","US","3376","9","1","2","0","0","6","2","1","53","0","5","149038"
"1094","Anthony Taylor4","78","0","Ohio","US","1075","10","1","4","0","0","20","6","3","51","0","9","212759"
"1095","Brady Baldwin","78","0","Australia/NZ","AU","2500","6","0","1","0","0","2","2","1","30","0","10","313292"
"1096","JT Sorrentino","78","0","New England","US","2529","6","0","1","0","0","2","2","1","30","0","10","327369"
"1097","Dallas Kralovetz","78","0","Midwest","US","917","7","0","5","0","0","22","6","4","64","0","8","488197"
"1098","Michael Burthay","77","0","Indiana","US","2096","3","1","1","0","0","0","3","1","30","0","5","462323"
"1099","Tanner Jeffers","77","0","New York","US","1886","3","1","1","0","0","2","4","1","30","0","4","336173"
"1100","Damien J Pahl","77","0","Australia/NZ","AU","1723","5","1","1","0","0","2","5","1","30","0","9","287122"
"1101","James Sellner2","77","0","Illinois","US","2183","5","1","1","0","0","2","3","1","35","0","10","307286"
"1102","TJ Williams2","77","0","Midwest","US","566","9","0","20","7","0","62","10","2","548","0","9","386104"
"1103","Gary Predmore","77","0","New York","US","904","10","0","4","0","0","16","7","2","81","0","12","508061"
"1104","Ricky Mendoza3","76","0","Mid-South","US","1554","1","1","1","32","1","0","4","1","35","1","1","268998"
"1105","Langdon Giddens","76","0","Great Plains","US","1103","7","1","3","11","1","10","7","1","66","1","7","275458"
"1106","Allan Harris","76","0","Illinois","US","2064","2","1","1","0","0","8","3","1","30","0","6","397051"
"1107","Cody Shaw3","76","0","Texas","US","2830","5","1","1","0","0","0","3","1","30","0","9","446149"
"1108","Eric Zitelman","76","0","Midwest","US","1907","5","1","1","0","0","4","3","1","30","0","9","487058"
"1109","Stan Nevins","76","0","Midwest","US","2259","5","1","1","0","0","8","2","1","23","0","11","271799"
"1110","Rob Fletcher","76","0","Australia/NZ","AU","1787","7","1","2","0","0","12","4","2","54","0","10","426492"
"1111","Raymond Walliss","76","0","Australia/NZ","AU","1412","8","1","6","0","0","12","9","4","102","0","9","475785"
"1112","Petie Madrid","76","0","Virginias","US","947","9","1","2","0","0","2","6","2","33","0","7","75100"
"1113","Cody Conner","76","0","Great Plains","US","1709","9","0","2","0","0","4","3","2","30","0","9","272272"
"1114","Timothy Cartwright","76","0","Great Plains","US","1822","9","0","2","0","0","8","3","2","59","0","10","157901"
"1115","Ludovic Buisson","76","0","Canada","CA","2431","10","0","2","0","0","6","2","2","64","0","11","336218"
"1116","Kyle R Morris","75","0","California Club","US","1734","1","2","2","62","2","0","4","1","70","1","2","239007"
"1117","Mark Keeteman","75","0","Carolina","US","1609","6","4","6","0","0","4","6","1","178","0","4","100888"
"1118","Matthew John Williams","75","0","Michigan","US","1711","5","3","6","0","0","38","11","1","163","0","5","256441"
"1119","Wally Wilson","75","0","Canada","CA","1412","7","1","2","0","0","12","4","2","58","0","8","314388"
"1120","Nick Lenney","75","0","Ohio","US","2209","7","1","2","0","0","14","2","1","60","0","8","269154"
"1121","Brandon Debusk","75","0","Mid-South","US","1642","9","1","4","0","0","24","6","2","74","0","9","445249"
"1122","Ryan Willey","75","0","Ohio","US","1483","8","0","2","0","0","12","4","2","53","0","7","339164"
"1123","Tim Bradburn","75","0","Michigan","US","1993","9","0","2","0","0","2","3","2","64","0","8","277875"
"1124","Jimmy Cormier","75","0","Canada","CA","2266","10","0","2","0","0","14","3","2","65","0","8","453604"
"1125","Josh Cloninger","75","0","Carolina","US","1182","10","0","4","6","0","16","5","2","91","0","12","446509"
"1126","Bryson Murray","75","0","Carolina","US","2087","12","0","3","0","0","20","3","3","42","0","11","79193"
"1127","Tucker Byrd","74","0","Mid-South","US","1745","1","1","1","28","1","0","3","1","30","1","1","241810"
"1128","Benjamin T Lee","74","0","Georgia","US","1524","1","1","1","9","1","4","5","1","30","0","2","502059"
"1129","Bradley Minshull","74","0","Australia/NZ","AU","1988","5","1","2","0","0","4","3","1","60","0","4","291295"
"1130","Wes Wiegand","74","0","Texas","US","1724","6","1","2","1","0","4","5","2","64","0","7","269701"
"1131","Troy Thomas Jr","74","0","California Club","US","1725","6","1","2","15","0","10","6","2","49","1","3","235258"
"1132","Tony Ostlund","74","0","Great Plains","US","1458","7","1","5","0","0","20","5","2","136","0","7","490216"
"1133","Randy Reeser","74","0","West","US","1935","8","1","4","0","0","14","4","1","119","0","5","480800"
"1134","Shane Gouker","74","0","Great Plains","US","1412","9","1","2","0","0","10","4","2","23","0","9","307603"
"1135","Derek Liles","74","0","Midwest","US","2041","10","0","2","0","0","0","3","2","30","0","11","296934"
"1136","Justin Howard","73","0","Midwest","US","1667","1","1","1","25","1","0","4","1","30","1","1","276791"
"1137","Jeff Secord","73","0","Midwest","US","1595","3","2","2","0","0","10","4","1","60","0","9","267178"
"1138","David Clymer2","73","0","Mid-South","US","3070","5","1","1","0","0","6","2","1","30","0","8","285867"
"1139","Mark Mann2","73","0","Northwest","US","1434","5","1","2","0","0","8","4","2","59","0","6","439996"
"1140","Matthew Moniak","73","0","Illinois","US","1479","6","1","2","0","0","10","4","2","64","0","7","459008"
"1141","Cody Hardee","73","0","Georgia","US","1835","6","1","2","0","0","12","3","1","56","0","8","342987"
"1142","Allen Gates","73","0","Pennsylvania","US","2298","8","1","3","0","0","12","3","2","42","0","8","306661"
"1143","Matt Hundley","73","0","Ohio","US","1549","6","0","2","0","0","0","5","2","65","0","9","147013"
"1144","Jérémy St-louis","73","0","Canada","CA","3941","6","0","1","0","0","4","1","1","30","0","10","266782"
"1145","Wiliiam Roach","73","0","Illinois","US","1531","9","0","2","0","0","8","5","2","64","0","9","518385"
"1146","Todd Joiner","72","0","Mid-South","US","805","6","2","4","60","2","6","9","2","79","2","4","319566"
"1147","Matt Avila","72","0","Midwest","US","1694","6","3","5","18","1","16","5","2","117","0","5","489305"
"1148","Travis White2","72","0","Carolina","US","1602","2","2","2","25","1","8","6","1","60","1","2","331510"
"1149","Matt Varis","72","0","Australia/NZ","AU","1623","7","2","3","0","0","6","6","1","60","0","8","366596"
"1150","Daniel Simmons","72","0","Carolina","US","1628","2","1","1","32","0","0","4","1","35","1","1","103887"
"1151","Jake L Montgomery","72","0","Illinois","US","2816","8","0","1","0","0","4","2","1","30","0","9","271002"
"1152","Herbert Engelhart","72","0","Mid-South","US","3163","8","0","1","0","0","12","2","1","23","0","11","45810"
"1153","Anthony Kernan","72","0","Ohio","US","2487","9","0","2","0","0","8","2","2","65","0","10","47526"
"1154","Christian Devine","71","0","Great Plains","US","1912","6","1","2","27","1","0","4","1","68","1","5","233997"
"1155","Brock Johnston","71","0","Great Plains","US","1697","2","1","1","0","0","0","4","1","30","0","2","309127"
"1156","Robert Botts","71","0","Indiana","US","1736","4","1","1","0","0","0","3","1","30","0","2","46169"
"1157","Vincent Duchesne Milette","71","0","Canada","CA","1565","10","1","2","0","0","16","4","2","48","0","10","511553"
"1158","Jeremy Hunt-Viehland","71","0","Great Plains","US","975","11","1","5","1","0","24","8","3","60","0","10","465610"
"1159","James Robbie","71","0","Australia/NZ","NZ","2604","7","0","1","0","0","2","2","1","30","0","4","186674"
"1160","Ryan Bates","71","0","Great Plains","US","2582","8","0","2","2","0","4","3","2","64","0","9","470023"
"1161","Earl T. Simpson","71","0","Ohio","US","1540","8","0","4","2","0","8","9","3","67","0","8","271538"
"1162","Steve Shaw5","71","0","Canada","CA","2087","8","0","2","0","0","10","6","1","57","0","7","499369"
"1163","David Bolstad","71","0","Midwest","US","1149","8","0","3","0","0","14","4","2","64","0","11","492456"
"1164","Dan Keltner","71","0","Midwest","US","1226","11","0","4","0","0","12","7","3","46","0","10","472157"
"1165","Ryan Wagonschutz","70","0","Michigan","US","2005","7","4","10","1","0","30","5","1","283","0","8","518386"
"1166","Rodney Newcomb","70","0","Midwest","US","751","8","1","3","29","1","0","4","3","35","1","6","361262"
"1167","Avery Garrett","70","0","Georgia","US","2261","2","1","1","0","0","2","3","1","35","0","4","303733"
"1168","Aaron P Bright","70","0","Carolina","US","1749","3","1","1","0","0","0","3","1","30","0","3","274615"
"1169","Brodrick Wittmann","70","0","Midwest","US","1679","3","1","1","0","0","0","4","1","30","0","3","341061"
"1170","Layne Stevens","70","0","Northwest","US","3167","5","1","1","0","0","2","2","1","30","0","9","320634"
"1171","Shane Steffen","70","0","Great Plains","US","1609","5","1","3","47","0","8","3","1","87","2","2","301014"
"1172","Jordan Tollakson2","70","0","Midwest","US","1954","6","1","4","0","0","24","3","1","111","0","6","290504"
"1173","Jaxton Thompson","70","0","Carolina","US","1018","7","1","3","0","0","6","6","2","70","0","7","423324"
"1174","Scott Veen","70","0","Australia/NZ","AU","2264","6","0","1","0","0","8","3","1","30","0","6","324071"
"1175","Paul C Wright","70","0","UK and I","GB","1773","7","0","1","0","0","6","3","1","30","0","6","309285"
"1176","Kyle Wiergowski","70","0","Michigan","US","1604","8","0","2","0","0","4","4","2","40","0","8","478126"
"1177","Sean Tougas","69","0","Great Plains","US","948","4","1","2","13","1","4","7","1","60","0","4","476442"
"1178","Scott Burk","69","0","Ohio","US","1782","2","1","1","3","0","0","4","1","35","0","2","321424"
"1179","Cody Sanborn","69","0","New England","US","2348","4","1","1","0","0","2","3","1","35","0","5","178435"
"1180","Mykel Brown","69","0","Texas","US","1394","4","1","1","0","0","8","4","1","18","0","12","344740"
"1181","JJ Courcy","69","0","New York","US","1629","8","1","2","1","0","18","5","1","45","0","9","87374"
"1182","Tyler McGuire","69","0","Great Plains","US","1577","9","1","4","0","0","8","4","1","84","0","10","426555"
"1183","Colby Crow","69","0","Carolina","US","1462","8","0","2","0","0","2","4","2","34","0","9","437350"
"1184","Aaron Maynard","69","0","New England","US","1558","9","0","2","1","0","6","4","2","57","0","10","75157"
"1185","Angela Taylor2","69","0","Midwest","US","862","9","0","6","0","0","8","6","5","65","0","10","416420"
"1186","Preston Lattomus","69","0","Pennsylvania","US","3091","11","0","3","0","0","10","2","2","90","0","10","414561"
"1187","William Maine","68","0","Great Plains","US","1673","4","2","2","0","0","6","4","1","60","0","7","304656"
"1188","Cody Sinclair","68","0","Great Plains","US","1685","4","1","1","0","0","4","4","1","35","0","7","411900"
"1189","Jeff Mills","68","0","Canada","CA","2642","6","0","1","0","0","4","2","1","30","0","2","179160"
"1190","Eric Isenbeck","68","0","Florida","US","3517","8","0","2","0","0","0","2","2","64","0","7","91364"
"1191","Jett Sorensen","68","0","Midwest","US","2362","8","0","1","0","0","2","3","1","35","0","13","279867"
"1192","Trace Bentley","68","0","Mid-South","US","1553","8","0","3","1","0","8","5","2","86","0","8","327705"
"1193","Devin Rooks","68","0","Georgia","US","1821","9","0","2","0","0","6","3","2","42","0","7","278628"
"1194","Barrett Brown","68","0","Pennsylvania","US","984","11","0","3","0","0","14","7","2","35","0","11","496385"
"1195","Gaetanno Pappalardo","67","0","West","US","1753","8","2","5","0","0","46","4","1","99","0","8","270780"
"1196","Justin Stephens2","67","0","Carolina","US","1329","2","1","1","0","0","4","6","1","30","0","8","344047"
"1197","Kelson Kurtzer","67","0","Great Plains","US","1751","2","1","1","0","0","8","4","1","30","0","9","329620"
"1198","Hunter Waters","67","0","Indiana","US","1639","3","1","1","0","0","4","4","1","30","0","11","360189"
"1199","Daniel Becker4","67","0","California Club","US","2618","5","1","1","0","0","0","3","1","30","0","4","270630"
