"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"536","Zack Lumly","100","0","California Club","US","1724","8","1","2","0","0","10","4","2","75","0","10","271380"
"537","Caleb Burton","100","0","Georgia","US","1590","9","1","3","0","0","4","4","3","91","0","9","230396"
"538","Chris Kuchta","100","0","Midwest","US","3688","9","1","2","0","0","22","3","2","61","0","9","253859"
"539","Donnie Klein","99","0","Indiana","US","4110","5","1","1","0","0","6","1","1","38","0","4","18766"
"540","Christopher Lewis4","99","0","Ohio","US","2265","7","1","5","0","0","22","5","4","84","0","9","264604"
"541","Eric Stanford","99","0","New York","US","4108","10","0","2","0","0","10","6","2","76","0","14","184301"
"542","Drew Sansone","99","0","New York","US","2039","11","0","3","0","0","20","5","2","124","0","16","212425"
"543","Brandon Whitmoyer","98","0","Pennsylvania","US","2562","5","1","2","34","1","12","4","1","61","1","6","257729"
"544","Pier-Carl Grenier","98","0","Canada","CA","1386","10","0","2","0","0","32","7","2","74","0","13","245506"
"545","Shane James3","97","0","Indiana","US","6320","3","1","1","8","0","0","2","1","38","0","2","270384"
"546","Michael Crookes","97","0","Australia/NZ","AU","1169","10","0","2","0","0","12","8","2","76","0","11","187685"
"547","Grant Wessley2","97","0","Indiana","US","4282","12","0","2","0","0","6","1","2","71","0","12","269935"
"548","Clay Snider","96","0","Indiana","US","2046","2","1","1","0","0","2","3","1","38","0","5","86543"
"549","Trevor Baker3","96","0","Great Plains","US","2073","2","1","1","0","0","2","4","1","38","0","4","270990"
"550","Austin M Carr","96","0","Florida","US","6216","2","1","1","28","0","6","3","1","38","1","1","91315"
"551","Mike D Emerson","96","0","Carolina","US","1501","11","1","4","0","0","22","6","3","118","0","10","58060"
"552","Matthew Wright2","96","0","New York","US","3026","6","0","1","0","0","10","3","1","38","0","12","46206"
"553","Marc Tessier","96","0","Canada","CA","1105","8","0","4","0","0","20","6","3","107","0","6","108624"
"554","Matthew Raymond","96","0","Australia/NZ","AU","2135","11","0","5","0","0","4","6","2","174","0","10","264594"
"555","Dylan Terlinde","95","0","Carolina","US","2702","3","1","1","0","0","8","3","1","38","0","7","59948"
"556","Shaun Huhn","95","0","Great Plains","US","2005","4","1","1","0","0","4","3","1","38","0","5","118890"
"557","Keith Pierce","95","0","Northwest","US","1568","4","1","1","0","0","8","3","1","38","0","9","153223"
"558","Steve Spease","95","0","Pennsylvania","US","3521","6","1","2","0","0","2","3","1","64","0","4","34303"
"559","Parker Traves","94","0","Canada","CA","2053","4","2","3","0","0","18","5","1","114","0","5","85546"
"560","Tom Dreiling","94","0","West","US","1850","8","1","4","0","0","22","6","3","121","0","10","151268"
"561","Charles Hayes III","94","0","New York","US","2277","8","0","2","0","0","6","3","2","54","0","9","266700"
"562","Robby Barris","94","0","Pennsylvania","US","873","9","0","5","0","0","14","7","4","148","0","11","279091"
"563","Jaxton Trinh4","94","0","Indiana","US","2042","11","0","5","0","0","26","5","2","151","0","12","310222"
"564","Dylan D Thomas","93","0","Texas","US","2562","1","1","1","38","1","0","5","1","38","1","1","191951"
"565","Steve Suckow","93","0","Northwest","US","1183","9","1","4","0","0","24","7","3","104","0","7","305173"
"566","Kevin Peters3","93","0","Texas","US","1218","13","1","12","0","0","22","9","8","138","0","12","281727"
"567","Timothy Smith7","93","0","Ohio","US","5545","6","0","1","0","0","8","1","1","38","0","11","275939"
"568","Jamey Wallace","93","0","Midwest","US","2162","10","0","2","0","0","10","4","2","69","0","16","47199"
"569","Brad Robbins","92","0","New York","US","1174","10","1","9","0","0","10","7","3","266","0","10","302683"
"570","Will Gatzke","92","0","Great Plains","US","3461","9","1","4","38","1","12","5","3","85","1","7","303516"
"571","Colton W Hardy","92","0","West","US","2983","9","1","5","0","0","16","2","2","105","0","8","162481"
"572","Kyle Pearson2","92","0","Midwest","US","2488","11","1","2","0","0","2","5","2","37","0","14","272638"
"573","Mike Rutherford","91","0","West","US","1571","12","0","15","0","0","68","6","6","235","0","11","50299"
"574","Todd Laribee","91","0","New York","US","1645","8","3","5","0","0","24","5","2","188","0","9","17635"
"575","Brandon Holder","91","0","Mid-South","US","3217","6","1","3","0","0","8","3","1","114","0","7","30754"
"576","Zachary Peterson","91","0","Michigan","US","2210","8","0","2","0","0","12","6","2","66","0","10","143542"
"577","Spencer Heath","91","0","Virginias","US","1912","10","0","4","0","0","20","4","2","121","0","10","317071"
"578","Robbie Starnes","90","0","Texas","US","1622","1","1","1","38","1","4","4","1","38","0","2","263692"
"579","Josh Walker","90","0","Georgia","US","2371","3","3","3","0","0","10","5","1","114","0","5","40906"
"580","Hank Taylor","90","0","Carolina","US","3117","5","1","1","0","0","2","5","1","38","0","8","141458"
"581","Jesse Wilson3","90","0","Georgia","US","1611","6","1","2","11","0","6","4","1","75","0","8","154413"
"582","Bill Hahn","90","0","New England","US","1600","7","1","4","0","0","6","4","1","151","0","7","83489"
"583","Ben Doughty2","90","0","Australia/NZ","NZ","1496","7","1","3","0","0","20","5","2","114","0","10","69587"
"584","Marvin Clay","90","0","Michigan","US","1506","7","1","3","0","0","22","5","1","102","0","12","292007"
"585","Tyler G Henselman","90","0","Great Plains","US","1684","11","1","3","0","0","8","4","3","84","0","9","266466"
"586","Dalton Kirby","90","0","Georgia","US","1538","9","0","2","0","0","26","5","2","60","0","11","273553"
"587","Clint King","89","0","Carolina","US","1853","6","2","4","0","0","12","5","1","152","0","7","58438"
"588","Andy Moss","89","0","Great Plains","US","2802","4","1","1","0","0","4","3","1","38","0","4","308667"
"589","Trevor Chaney","89","0","Michigan","US","2074","6","0","1","0","0","2","5","1","38","0","5","268701"
"590","Holt Johnston","89","0","Great Plains","US","1393","9","0","5","0","0","28","8","3","171","0","9","301283"
"591","Dustin Griffitts","89","0","Indiana","US","3714","10","0","3","0","0","16","5","2","81","0","8","257525"
"592","Caleb Cagle","88","0","Ohio","US","1673","7","1","6","1","0","54","5","2","194","0","5","123272"
"593","Zachary Groover","88","0","Indiana","US","1310","10","1","8","0","0","20","5","3","240","0","9","317055"
"594","Michael Dullard","87","0","Midwest","US","2060","1","1","1","38","1","0","3","1","38","1","1","122187"
"595","Brett Gutschow","87","0","Midwest","US","2821","5","1","1","0","0","8","3","1","38","0","7","35324"
"596","Brad Patton","87","0","Ohio","US","2378","7","1","3","0","0","20","5","1","112","0","9","41210"
"597","Wes Hurd Jr","87","0","Pennsylvania","US","2022","8","1","2","0","0","12","2","2","61","0","10","52256"
"598","Kyle Snyder","87","0","Midwest","US","1401","8","0","3","0","0","6","6","2","106","0","11","273464"
"599","Austin Farnam","87","0","Mid-South","US","1691","10","0","3","0","0","8","2","2","38","0","10","246843"
"600","Aaron L. Shaffer","87","0","Ohio","US","2339","12","0","3","0","0","10","4","2","87","0","13","275290"
"601","Benoit Savoie","86","0","Canada","CA","2338","8","0","3","2","0","20","5","2","82","0","10","83524"
"602","Michael Luna","86","0","Mid-South","US","1730","10","0","5","0","0","18","7","3","92","0","9","62902"
"603","Brandon Red2","85","0","Mid-South","US","1114","7","3","8","8","0","42","7","4","210","0","7","253574"
"604","Spencer Swafford","85","0","Mid-South","US","4127","5","1","1","0","0","14","3","1","38","0","14","246529"
"605","Jacob Blair","85","0","Great Plains","US","2334","9","1","3","0","0","10","3","2","107","0","8","49613"
"606","Jeremy Stalter","85","0","West","US","1904","8","0","6","0","0","16","5","6","90","0","9","288410"
"607","Chad Smith","85","0","Texas","US","1595","9","0","2","0","0","10","4","1","76","0","7","20070"
"608","Lance Loomis","85","0","Great Plains","US","3365","11","0","3","0","0","6","6","3","99","0","13","303459"
"609","Avery Garrett","84","0","Georgia","US","2261","7","2","8","0","0","28","7","4","226","0","7","303733"
"610","Leo McGurrin","84","0","Pennsylvania","US","1823","4","1","1","0","0","8","4","1","38","0","7","266327"
"611","AJ Lewis","84","0","Australia/NZ","AU","1301","10","1","3","4","0","16","6","3","115","0","11","289203"
"612","Micheal Spengler","84","0","Midwest","US","3856","6","0","1","0","0","6","2","1","38","0","11","306304"
"613","Daniel Alford3","84","0","Virginias","US","1121","10","0","2","0","0","6","7","2","59","0","11","306585"
"614","Jason Stehney","83","0","Mid-South","US","4415","3","1","1","0","0","4","3","1","38","0","6","169947"
"615","Jason M Galvin","83","0","California Club","US","2010","5","1","1","0","0","2","5","1","38","0","8","23283"
"616","Nathan Casler","83","0","Midwest","US","4707","6","0","1","0","0","2","2","1","38","0","8","90790"
"617","Kyle Thompson","83","0","Midwest","US","1834","7","0","1","0","0","6","5","1","38","0","6","263674"
"618","Mike Keegan","83","0","Ohio","US","4895","13","0","3","9","0","14","2","2","100","0","13","269018"
"619","Cameron Dance","82","0","Australia/NZ","NZ","4261","6","2","3","0","0","38","2","1","114","0","6","196965"
"620","Clint Keenan","82","0","Ohio","US","2504","7","2","5","0","0","28","4","3","134","0","7","122271"
"621","Randall Faulks","81","0","Carolina","US","1822","1","1","1","30","1","0","5","1","38","0","3","73789"
"622","Lane Zerbin","81","0","Canada","CA","2332","4","1","1","0","0","2","6","1","38","0","3","24701"
"623","David Mitchell5","81","0","Canada","CA","4046","6","1","3","0","0","4","5","2","92","0","7","269065"
"624","Chris Rainwater","81","0","Texas","US","2494","7","0","1","0","0","6","3","1","38","0","12","272357"
"625","Shilo Boyce","81","0","New York","US","2966","12","0","3","0","0","4","8","2","38","0","12","270031"
"626","Chris Bohlman","80","0","New York","US","2617","3","1","1","13","0","4","3","1","38","1","1","17040"
"627","Collin Bowden","80","0","Virginias","US","2736","3","1","1","6","0","6","5","1","38","0","2","154378"
"628","Chad Hanna","80","0","Great Plains","US","1724","5","1","1","0","0","2","4","1","38","0","5","63209"
"629","Chris Horn","80","0","Indiana","US","2509","11","1","3","0","0","8","4","1","59","0","7","299209"
"630","Kenneth Daeke Jr","80","0","Carolina","US","4276","10","0","2","0","0","16","3","2","76","0","12","184169"
"631","Dustin Shoulders","80","0","Indiana","US","4681","13","0","2","5","0","0","3","2","59","0","5","213697"
"632","Bradley Crose","79","0","Ohio","US","1387","1","1","1","38","1","2","5","1","38","1","1","298430"
"633","Alex Crapser","79","0","Midwest","US","2912","3","1","1","0","0","4","2","1","38","0","3","121001"
"634","Albert Perez","79","0","Illinois","US","1711","6","0","1","0","0","6","5","1","38","0","7","271399"
"635","Jamie Besaw","79","0","New York","US","1911","8","0","1","0","0","4","4","1","38","0","13","170794"
"636","Ted Richard","79","0","West","US","3358","12","0","3","0","0","8","4","2","120","0","13","305315"
"637","Michael Holder","78","0","West","US","2146","1","1","1","35","1","0","5","1","38","1","1","93035"
"638","Jimmy T. Bennett","78","0","Australia/NZ","AU","1348","3","1","1","0","0","0","4","1","38","0","3","267518"
"639","Adam Hilton2","78","0","New York","US","2382","8","1","4","9","0","6","3","2","76","1","9","304956"
"640","Nate Tretow","78","0","Carolina","US","2066","6","0","1","0","0","2","3","1","38","0","6","136248"
"641","Cody Walling","78","0","Mid-South","US","2458","6","0","1","0","0","8","3","1","38","0","8","302766"
"642","James Pendleton","78","0","Texas","US","1994","10","0","4","9","0","6","11","2","146","0","11","315282"
"643","T.J. Wright","78","0","Indiana","US","719","10","0","5","0","0","24","4","3","86","0","10","305259"
"644","Justin Zimmerman","78","0","Texas","US","1623","11","0","4","0","0","8","5","2","138","0","14","97657"
"645","Kory Pritchett","78","0","Northwest","US","2308","11","0","3","0","0","16","5","1","100","0","10","315022"
"646","Logan Mitchell","78","0","Great Plains","US","1381","12","0","2","10","0","14","4","2","64","0","12","188503"
"647","Ray Pinson","77","0","Mid-South","US","2448","3","1","1","8","0","2","3","1","38","0","2","292524"
"648","Wade Christenson","77","0","Midwest","US","1633","9","1","3","0","0","14","3","2","102","0","8","277883"
"649","Caleb Smith4","77","0","Carolina","US","1351","11","0","4","0","0","10","7","2","84","0","10","287980"
"650","Matt Hamner","77","0","Great Plains","US","1630","12","0","3","0","0","10","5","3","97","0","12","31291"
"651","Josh Smith7","76","0","Mid-South","US","1748","2","1","1","14","0","6","5","1","38","0","3","269055"
"652","Gavyn Manning2","76","0","California Club","US","2596","3","1","1","4","0","6","4","1","38","1","1","274663"
"653","Tristan Carman","76","0","Texas","US","2326","4","1","1","0","0","2","5","1","38","0","5","265972"
"654","Bryan Crook","76","0","Carolina","US","1654","4","1","1","0","0","4","4","1","38","0","4","230434"
"655","Stewart Friesen","76","0","New York","US","1415","5","1","1","0","0","4","4","1","36","0","9","254948"
"656","Robert Henshaw","76","0","Pennsylvania","US","1742","10","1","2","0","0","8","4","2","45","0","6","268837"
"657","Tanner Thiel","76","0","Great Plains","US","1534","9","0","2","0","0","16","5","2","55","0","13","258456"
"658","Matt Hoffman","76","0","New Jersey","US","1840","10","0","3","0","0","20","4","2","111","0","9","42867"
"659","Cody Voigt","75","0","Indiana","US","1666","2","1","1","8","0","0","5","1","38","1","1","114001"
"660","Corey Summers","75","0","Northwest","US","2424","7","1","5","0","0","2","4","3","148","0","7","321438"
"661","Austin Leslie","75","0","Illinois","US","1812","7","1","3","0","0","18","6","1","114","0","6","245111"
"662","Patrick Risso Jr","74","0","Northwest","US","1630","5","1","6","0","0","22","5","2","173","0","7","80275"
"663","Brad C Berry","74","0","Mid-South","US","1534","5","1","2","0","0","0","4","1","76","0","5","82907"
"664","Timothy Stanton","74","0","Texas","US","438","8","1","4","0","0","18","9","3","59","0","7","202890"
"665","Andrew Ladd","74","0","Midwest","US","1528","12","1","3","0","0","12","7","2","67","0","12","277678"
"666","Jacob McCoy","74","0","Mid-South","US","2057","7","0","1","0","0","8","5","1","38","0","11","81040"
"667","Tim Weinreich","74","0","Midwest","US","1698","8","0","3","0","0","8","5","3","52","0","9","269483"
"668","Luke Schmidt","74","0","Australia/NZ","AU","2277","8","0","3","0","0","10","8","3","94","0","7","262636"
"669","Dustin Leverknight","74","0","Pennsylvania","US","2745","12","0","2","0","0","16","4","2","54","0","14","306778"
"670","John Allensworth","74","0","Great Plains","US","1103","12","0","8","0","0","26","8","6","108","0","10","246051"
"671","Brandon P Smith","73","0","Carolina","US","1662","2","1","1","0","0","0","5","1","38","0","7","52238"
"672","Jeffrey Russell","73","0","Carolina","US","2183","4","1","3","0","0","12","5","1","83","0","7","56380"
"673","Dan West Jr","73","0","Northwest","US","1394","10","1","3","0","0","6","7","2","76","0","10","280823"
"674","Mitchell Viner","73","0","Great Plains","US","2665","4","0","2","0","0","18","4","2","52","0","5","143552"
"675","Jonathan Lohe","73","0","Great Plains","US","2566","7","0","1","0","0","2","4","1","38","0","7","277931"
"676","Jeremy Ray","73","0","Mid-South","US","2715","8","0","1","0","0","6","3","1","38","0","8","269452"
"677","Johnathan Averitt","73","0","Carolina","US","1334","8","0","3","0","0","8","6","2","45","0","8","271006"
"678","Joshua Brady3","73","0","Carolina","US","1251","12","0","5","0","0","40","5","2","92","0","6","304722"
"679","Brad Lawson","72","0","Mid-South","US","3717","2","1","1","0","0","0","5","1","38","0","2","133542"
"680","Thomas Meadows","72","0","Virginias","US","1868","6","1","3","0","0","10","5","1","114","0","8","312465"
"681","Kody Kaiser","72","0","Illinois","US","2260","7","0","3","0","0","18","6","2","60","0","7","297846"
"682","Ethan Stuckwisch","72","0","Illinois","US","2809","8","0","2","0","0","6","3","2","38","0","8","252196"
"683","Anthony Kernan","72","0","Ohio","US","2487","9","0","2","0","0","10","4","2","42","0","8","47526"
"684","Michael Young5","71","0","West","US","1113","3","1","1","0","0","2","7","1","37","0","6","44265"
"685","Mathias Havdal","71","0","Scandinavia","NO","1704","4","1","1","0","0","0","4","1","38","0","6","65133"
"686","Kyle Wiggins2","71","0","Florida","US","2250","8","1","2","7","0","10","5","2","65","0","3","266073"
"687","Austin Johnson3","71","0","Great Plains","US","1590","6","0","1","0","0","2","4","1","38","0","4","111217"
"688","Michael Rozendahl","71","0","Northwest","US","1804","8","0","2","0","0","12","4","1","76","0","5","265858"
"689","Ryan Courtney","71","0","Illinois","US","2019","12","0","2","10","0","20","4","2","75","0","14","302969"
"690","Dan Barton","70","0","Indiana","US","1582","3","1","1","0","0","8","4","1","38","0","2","233850"
"691","Dillon Paddock","70","0","New York","US","4110","4","1","1","0","0","2","2","1","38","0","5","203663"
"692","Ryan Zebeau","70","0","Georgia","US","4278","4","1","1","0","0","4","2","1","38","0","5","269293"
"693","Kenneth Pence","70","0","Indiana","US","1022","10","1","5","0","0","28","6","2","153","0","11","303263"
"694","Jake Nichols","70","0","Carolina","US","1944","7","0","1","0","0","2","5","1","38","0","9","129004"
"695","Nate Lundy","70","0","Florida","US","1305","7","0","2","0","0","12","6","2","76","0","9","280640"
"696","Cody Adkins","70","0","Atlantic","US","1388","9","0","1","0","0","8","6","1","38","0","15","116590"
"697","Corey Finley","70","0","Michigan","US","1974","14","0","2","0","0","18","5","2","61","0","12","200085"
"698","Trevor Brownlee","69","0","Great Plains","US","2305","2","1","1","0","0","4","6","1","38","0","3","210041"
"699","Richard Stallings","69","0","Mid-South","US","1979","8","0","1","0","0","2","4","1","38","0","9","133929"
"700","Zack Washington","69","0","Northwest","US","2048","8","0","1","0","0","8","3","1","38","0","7","108723"
"701","Jason Dykes2","69","0","Texas","US","1806","8","0","4","0","0","16","5","3","94","0","9","263910"
"702","Forrest Scott","68","0","Florida","US","1343","7","0","1","8","0","6","5","1","46","0","18","130798"
"703","Michael Hamman","68","0","Midwest","US","2200","7","0","1","0","0","10","3","1","38","0","7","231656"
"704","Aaron Daeffler","68","0","New York","US","2219","7","0","1","0","0","10","4","1","38","0","10","255829"
"705","Loz Wiltshire","68","0","UK and I","GB","1482","10","0","1","0","0","8","5","1","38","0","10","27013"
"706","Brandon Cruz Monsivais","67","0","Texas","US","1911","4","1","1","0","0","2","5","1","38","0","7","125755"
"707","Cameron Barrett2","67","0","Mid-South","US","1836","5","1","1","0","0","6","5","1","38","0","6","306859"
"708","Wesley White","67","0","Mid-South","US","2495","7","1","3","0","0","10","4","2","107","0","9","276575"
"709","Michael Tant","67","0","Carolina","US","3057","6","0","1","0","0","6","3","1","37","0","7","179111"
"710","Jeff Curl","67","0","Illinois","US","1994","9","0","1","6","0","8","5","1","48","0","16","214925"
"711","Robert Tarbox Jr","67","0","New York","US","1963","10","0","2","0","0","8","3","2","73","0","12","147733"
"712","Alexander Yarbrough","66","0","Georgia","US","1835","3","1","1","0","0","0","4","1","38","0","3","269071"
"713","Kyle Urbanik","66","0","Midwest","US","2114","3","1","1","0","0","4","4","1","38","0","9","117291"
"714","Tim Gamble","66","0","West","US","1047","3","1","1","0","0","4","6","1","37","0","5","296541"
"715","Austin Utt","66","0","Indiana","US","2178","4","1","1","0","0","2","4","1","38","0","5","234429"
"716","Bryan terwilliger","66","0","New York","US","1648","4","1","1","0","0","4","5","1","38","0","11","304051"
"717","James Ray","66","0","West","US","3063","6","0","1","0","0","4","3","1","36","0","12","88499"
"718","Joseph Achzet","66","0","New York","US","1816","10","0","1","0","0","2","4","1","48","0","16","274761"
"719","Tyler Schell","65","0","Pennsylvania","US","7597","9","2","4","0","0","16","4","1","111","0","7","287779"
"720","Larry Sutton","65","0","Great Plains","US","1020","5","1","1","0","0","2","5","1","38","0","5","110172"
"721","BJ Deal","65","0","Illinois","US","4248","6","1","2","0","0","6","6","1","58","0","6","243426"
"722","Ricky Smith","65","0","Great Plains","US","2614","6","1","2","0","0","14","7","2","58","0","5","56915"
"723","Micheal Bryant","65","0","Mid-South","US","1658","6","0","1","0","0","2","6","1","38","0","4","288876"
"724","Jamie Dobbs","65","0","Indiana","US","1872","7","0","1","0","0","6","5","1","38","0","11","302596"
"725","Jeffrey Martin","65","0","Mid-South","US","1366","8","0","1","0","0","2","5","1","38","0","16","161905"
"726","Chase Swafford2","65","0","Mid-South","US","3715","10","0","2","0","0","6","4","2","46","0","11","246545"
"727","Timothy Preator","65","0","Mid-South","US","778","12","0","4","0","0","28","7","3","55","0","12","302018"
"728","Adam Sippel","65","0","Texas","US","1603","13","0","2","0","0","18","8","2","47","0","13","271697"
"729","Alex Reece","64","0","Carolina","US","1417","6","1","2","0","0","10","5","1","76","0","6","124952"
"730","Brandon Wright7","64","0","Michigan","US","1671","4","0","2","0","0","14","4","1","52","0","8","316047"
"731","Dustin Powers","64","0","Illinois","US","2088","7","0","1","0","0","2","6","1","38","0","7","268676"
"732","Tommy Rowe","64","0","Mid-South","US","2664","7","0","1","8","0","6","3","1","38","0","2","267409"
"733","Scott Holt","64","0","Virginias","US","906","8","0","3","0","0","12","8","3","96","0","9","139370"
"734","Benjamin Nading","64","0","Midwest","US","3407","9","0","1","0","0","8","5","1","38","0","9","268671"
"735","Scott Kay","64","0","New York","US","879","9","0","5","0","0","12","5","3","85","0","10","117398"
"736","Tasman Smith","64","0","Virginias","US","2297","9","0","2","8","0","16","6","2","61","0","4","258451"
"737","Jeremiah Morgan","64","0","California Club","US","1592","13","0","4","0","0","4","4","2","69","0","14","117317"
"738","Jared Burba","63","0","Midwest","US","1384","9","1","2","0","0","2","7","2","38","0","10","226892"
"739","Brandon Boyd","63","0","Georgia","US","1842","7","0","1","0","0","0","4","1","38","0","8","57874"
"740","Paul Burthwick","63","0","Great Plains","US","1701","8","0","1","0","0","4","5","1","38","0","10","110254"
"741","Todd Liston","63","0","Indiana","US","1309","8","0","3","0","0","12","6","1","72","0","9","123857"
"742","David Troncoso","63","0","California Club","US","1202","9","0","1","9","0","8","6","1","44","0","15","257267"
"743","Dylan Lucas","62","0","California Club","US","1626","6","1","5","6","0","24","5","1","177","0","8","249912"
"744","Teemu Toikka","62","0","Finland","FI","4216","5","1","1","0","0","10","3","1","38","0","4","73275"
"745","Dylan Kehm","62","0","Great Plains","US","2733","7","1","2","0","0","4","5","1","75","0","7","282392"
"746","Brad Nichols","62","0","Indiana","US","3431","9","1","2","0","0","14","4","1","76","0","7","255299"
"747","Herman Riley","62","0","Atlantic","US","1519","7","0","1","0","0","6","5","1","38","0","11","27011"
"748","Paulo Aniceto","62","0","Canada","CA","2568","10","0","1","0","0","2","6","1","38","0","14","323401"
"749","Derrick Grissinger","62","0","Pennsylvania","US","1478","11","0","3","0","0","12","5","2","114","0","11","271523"
"750","Colby Daniel","61","0","Georgia","US","1802","6","1","2","0","0","6","6","1","76","0","7","269262"
"751","Daniel Selm2","61","0","Indiana","US","2605","9","1","3","0","0","22","4","2","72","0","10","302220"
"752","JW Miller","61","0","Midwest","US","1584","6","0","1","0","0","6","5","1","38","0","9","201337"
"753","Will Gibson","61","0","Carolina","US","2417","7","0","1","0","0","0","3","1","38","0","7","284739"
"754","Stephen Morsillo","61","0","New England","US","2802","8","0","1","0","0","8","5","1","38","0","10","60727"
"755","Steven Phelps2","61","0","Texas","US","1007","8","0","4","0","0","14","7","3","113","0","10","301787"
"756","Logan Runyon","61","0","Ohio","US","1840","9","0","1","0","0","6","4","1","38","0","9","152937"
"757","Michael Moreland","61","0","Virginias","US","1259","10","0","4","0","0","20","7","4","42","0","6","92596"
"758","Cody Kennemore","60","0","California Club","US","1383","4","1","1","0","0","6","5","1","35","0","13","273245"
"759","Michael Kulp","60","0","Midwest","US","1341","7","1","2","0","0","16","5","1","76","0","10","234913"
"760","Kane Williams","60","0","West","US","2501","11","1","5","0","0","16","3","2","89","0","7","196405"
"761","Kyle Anderson3","60","0","Midwest","US","2212","6","0","1","0","0","10","5","1","38","0","7","199056"
"762","Dominic Rifici","60","0","Australia/NZ","AU","1603","7","0","2","0","0","2","6","2","37","0","9","271952"
"763","Cody Vaughn2","60","0","Midwest","US","3437","10","0","2","0","0","0","4","2","75","0","11","275930"
"764","Josh Lambert","60","0","Mid-South","US","2461","10","0","1","0","0","8","3","1","38","0","9","170245"
"765","Thomas Hunter3","60","0","Australia/NZ","AU","1343","10","0","3","0","0","34","4","2","81","0","10","308844"
"766","Wesley Utt","59","0","Indiana","US","2695","3","1","1","0","0","4","3","1","34","0","4","233839"
"767","Levi Poland","59","0","New England","US","1652","4","1","1","0","0","6","5","1","38","0","6","19643"
"768","Greg Ward3","59","0","Florida","US","2078","5","1","1","0","0","0","3","1","38","0","5","257902"
"769","Steve Miskolczi","59","0","Atlantic","US","3161","5","1","1","7","0","10","5","1","38","0","4","268958"
"770","Jon Sorensen","59","0","Great Plains","US","1745","7","1","3","0","0","4","5","2","92","0","6","57382"
"771","Craig Conner","59","0","Great Plains","US","1072","7","1","2","0","0","10","5","1","75","0","7","266391"
"772","Kameron Key","59","0","Great Plains","US","3470","6","0","1","0","0","4","3","1","38","0","6","253254"
"773","Tyler Montesano","59","0","New York","US","1683","9","0","1","0","0","2","4","1","38","0","9","182156"
"774","Brian Williams","59","0","West","US","2174","10","0","1","0","0","4","4","1","48","0","18","32588"
"775","Jason Soares","59","0","California Club","US","1823","11","0","2","0","0","12","7","2","81","0","13","268420"
"776","Cody Steffen","59","0","Great Plains","US","1335","14","0","2","4","0","10","6","2","76","0","13","265376"
"777","Nathaniel Ison","58","0","Mid-South","US","1225","7","1","4","0","0","18","5","1","149","0","7","312736"
"778","Rich Forman","58","0","Indiana","US","1343","4","0","4","0","0","8","7","4","64","0","4","141960"
"779","Michael LEathers","57","0","California Club","US","1267","8","0","5","7","0","6","6","1","193","0","8","59456"
"780","Lance Henry","57","0","Georgia","US","1580","6","0","2","0","0","6","4","2","37","0","6","269766"
"781","J.R. Bash","57","0","Virginias","US","1705","6","0","1","0","0","6","5","1","38","0","7","270878"
"782","Danny Morse","57","0","Great Plains","US","1291","9","0","1","0","0","4","6","1","35","0","14","111717"
"783","Rob Schroder","57","0","Northwest","US","2584","9","0","3","0","0","10","11","1","124","0","13","274249"
"784","Brandon Puffenbarger","57","0","Pennsylvania","US","1573","10","0","2","0","0","8","5","1","60","0","10","90789"
"785","Patrick Epps2","57","0","Great Plains","US","1552","10","0","1","0","0","16","5","1","38","0","12","257311"
"786","Brent Holloway2","56","0","Northwest","US","1942","7","1","4","0","0","2","5","1","152","0","9","309268"
"787","George Ward","56","0","Florida","US","1399","8","1","2","0","0","18","6","1","82","0","13","269227"
"788","Dillon Crook","56","0","Carolina","US","3786","9","0","3","8","0","8","3","2","29","0","3","198551"
"789","Jeffrey Pritchard","56","0","Canada","CA","1175","9","0","1","0","0","10","6","1","37","0","14","308316"
"790","Phillip Harding","56","0","Ohio","US","938","10","0","4","0","0","6","5","3","46","0","10","277122"
"791","Michael Denton","55","0","New York","US","1371","6","0","1","0","0","4","5","1","38","0","9","83529"
"792","Johnny Bell","55","0","Pennsylvania","US","1842","7","0","1","2","0","8","5","1","41","0","16","284076"
"793","Brian Weyandt Jr","55","0","Pennsylvania","US","5743","8","0","1","0","0","4","3","1","38","0","12","86801"
"794","Austin Mason","55","0","Virginias","US","1001","8","0","3","0","0","10","6","3","62","0","7","267553"
"795","Matt Therrell","55","0","Mid-South","US","957","10","0","3","0","0","30","7","2","76","0","13","314629"
"796","Lonnie Fitch","55","0","Virginias","US","1128","11","0","4","0","0","12","5","2","149","0","13","266742"
"797","Gary Gilmore Jr","54","0","West","US","1347","8","0","1","0","0","10","6","1","38","0","9","269096"
"798","Rory Jackermis","54","0","Australia/NZ","AU","1640","8","0","1","0","0","10","6","1","38","0","12","311819"
"799","Ted Engler","54","0","Midwest","US","1927","11","0","1","0","0","6","3","1","38","0","13","65510"
"800","Glen J Irwin","54","0","Pennsylvania","US","1695","11","0","1","1","0","8","2","1","48","0","15","225136"
"801","Zachary Phelan","53","0","Australia/NZ","AU","3344","5","1","1","0","0","0","3","1","38","0","6","258622"
"802","David Elson2","53","0","Great Plains","US","1212","7","0","5","0","0","20","6","3","139","0","9","288515"
"803","Adam Hall2","53","0","Great Plains","US","1605","8","0","1","0","0","2","5","1","37","0","11","294950"
"804","Thomas Carberry","53","0","New Jersey","US","1125","8","0","3","0","0","12","6","2","47","0","9","301818"
