"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"466","Jason Soares","226","0","California Club","US","1823","7","2","6","0","0","16","3","4","190","0","9","268420"
"467","Tim Berner2","225","0","West","US","2320","7","3","6","0","0","14","3","4","193","0","9","90950"
"468","Landon Barker","224","0","Ohio","US","1977","2","3","3","17","1","8","4","2","84","0","5","277786"
"469","Terry Gleason","224","0","Pennsylvania","US","3631","5","3","5","2","0","22","2","3","175","0","5","363402"
"470","Billy Northcutt","223","0","Great Plains","US","2619","6","9","16","25","0","42","2","3","520","3","4","410716"
"471","Kevin Godwin","223","0","Carolina","US","1144","7","3","7","1","0","22","4","5","145","0","9","342589"
"472","Joey Dominguez","222","0","California Club","US","2226","4","9","10","9","0","18","5","3","292","0","5","431530"
"473","Matthew Rushing","222","0","Mid-South","US","3144","6","1","3","0","0","8","2","3","95","0","5","322030"
"474","Kyle Kramer","221","0","Northwest","US","2526","3","5","5","45","2","8","5","2","164","2","5","272507"
"475","Randy Rockwell","221","0","Pennsylvania","US","1615","5","3","5","1","1","22","5","5","136","0","7","368918"
"476","L Moody","221","0","Indiana","US","1819","9","1","12","0","0","56","7","8","268","0","8","421794"
"477","Kale Westover","220","0","Great Plains","US","3189","3","2","2","7","1","0","2","2","65","0","3","446546"
"478","Peter Coberley","220","0","California Club","US","2044","5","3","4","0","0","14","3","2","125","0","5","207352"
"479","Travis D Miller","220","0","Canada","CA","3543","5","2","4","8","0","8","3","3","120","1","5","410717"
"480","Steve Gauthier","218","0","Canada","CA","1626","6","3","6","0","0","18","5","5","174","0","7","147540"
"481","Lance Bracewell","218","0","Georgia","US","2688","7","1","4","4","0","8","2","4","129","1","7","293507"
"482","Bryon Cliff","217","0","Mid-South","US","2793","5","3","5","10","1","12","4","4","125","0","5","306615"
"483","Stevie Hoover","216","0","Virginias","US","2034","8","4","15","0","0","46","5","5","378","0","8","452476"
"484","Brad Haldane","216","0","Canada","CA","1922","6","3","5","1","0","18","3","4","161","0","7","373939"
"485","John Baker3","216","0","Indiana","US","1491","4","2","3","3","0","10","4","3","95","0","7","70435"
"486","Blake Lehman","215","0","Carolina","US","1771","5","3","5","30","1","6","6","4","158","1","6","303172"
"487","Bryan Brown3","215","0","Pennsylvania","US","1828","8","3","12","11","0","52","4","5","250","2","5","330637"
"488","Joseph Chambers","215","0","California Club","US","1797","8","2","9","0","0","20","3","4","286","0","8","392543"
"489","Cade Richards","214","0","Great Plains","US","2579","5","19","31","50","2","82","3","2","894","1","6","306516"
"490","Rick Salter","214","0","Illinois","US","1820","5","3","5","0","0","6","3","3","164","0","7","463925"
"491","Ryan Petersheim","214","0","Great Plains","US","2452","5","3","5","4","0","16","7","3","104","1","5","111416"
"492","Dustin Bohannon","214","0","Great Plains","US","1251","8","3","12","0","0","44","5","6","211","0","9","120178"
"493","Rick Hurst2","214","0","Midwest","US","1296","8","2","13","3","0","50","7","6","323","0","8","410224"
"494","Earl Artz Jr","214","0","Pennsylvania","US","4531","5","1","2","0","0","6","1","2","65","0","5","232300"
"495","Scott L Robertson","212","0","Ohio","US","1512","6","3","5","8","1","10","4","5","86","1","5","268899"
"496","Coty A Miller","211","0","Great Plains","US","2425","8","2","11","23","1","34","5","4","232","0","6","273477"
"497","Dustin Enderle","210","0","Texas","US","2071","9","3","8","0","0","12","3","5","130","0","10","251950"
"498","Jamie Jeffers","209","0","New York","US","1776","4","4","6","61","2","16","5","3","191","1","5","53625"
"499","Bryce Bearden","208","0","Texas","US","1440","6","12","25","117","2","104","4","4","635","6","4","353085"
"500","Caleb Smith4","208","0","Carolina","US","1351","6","3","6","0","0","28","7","5","157","0","7","287980"
"501","Jeffrey Baird","208","0","Pennsylvania","US","1881","7","3","7","0","0","20","4","4","190","0","9","295137"
"502","Brandon Chretien","208","0","New York","US","2848","8","2","6","14","0","24","2","2","146","2","6","48807"
"503","Kaden Reynolds","207","0","Midwest","US","2272","5","5","7","52","2","28","3","2","189","1","4","433071"
"504","Daryl Furseth","207","0","Midwest","US","1259","6","5","9","36","1","18","6","3","225","1","6","327544"
"505","Eric Minch","207","0","Indiana","US","1334","6","3","6","0","0","14","8","4","171","0","11","246411"
"506","Seth Beard","206","0","Great Plains","US","2164","6","4","6","27","1","18","3","4","180","1","6","468116"
"507","Scott Holt","205","0","Virginias","US","967","6","3","7","0","0","18","7","5","206","0","8","139370"
"508","Alex Holbert","205","0","Mid-South","US","3284","5","2","2","0","0","4","2","2","65","0","6","372812"
"509","Chelsie Davis","205","0","Mid-South","US","1451","7","1","7","0","0","46","4","4","218","0","7","358573"
"510","Chris Kratzer","204","0","Great Plains","US","2059","5","7","10","94","3","20","4","3","315","1","5","251751"
"511","Drew Phillips","204","0","Michigan","US","1893","4","3","4","31","3","18","3","2","110","0","8","287832"
"512","Anthony Jaynes","203","0","Northwest","US","2219","6","1","4","0","0","10","4","4","95","0","9","185809"
"513","Zachary Beavan","202","0","Ohio","US","2058","7","4","11","4","1","32","4","4","331","0","8","248647"
"514","Chris West3","202","0","Midwest","US","1429","3","4","4","11","1","4","6","3","125","0","7","273135"
"515","Todd Stinehart","202","0","Midwest","US","1371","6","4","6","0","0","32","6","5","159","0","6","361477"
"516","Sean Krawcyk","201","0","New York","US","1665","4","9","11","10","1","40","6","3","383","0","6","401759"
"517","Laura Chesebro","201","0","Ohio","US","1448","7","1","6","29","1","12","4","5","174","1","7","439512"
"518","Taylor Bates","201","0","Mid-South","US","3088","8","1","5","0","0","16","2","4","131","0","6","256240"
"519","Carter Sinkhorn","200","0","Illinois","US","1880","4","2","4","0","0","10","4","2","129","0","8","330884"
"520","Tyler Wood","200","0","New England","US","2036","7","2","4","0","0","10","4","4","95","0","8","51926"
"521","Cameron Lindner","199","0","Illinois","US","1838","5","2","4","56","2","6","4","3","103","1","3","307730"
"522","Michael Luna","199","0","Mid-South","US","1730","8","1","5","27","1","16","3","5","105","1","10","62902"
"523","Nick Vann","199","0","New York","US","2871","4","2","2","0","0","4","2","2","65","0","6","346006"
"524","Isaac Kimerer","198","0","Mid-South","US","1696","6","4","8","0","0","28","7","3","179","0","7","244071"
"525","Cody S Oliver","198","0","Atlantic","US","2401","5","3","5","0","0","6","3","2","159","0","5","142180"
"526","Tommy Kerce","198","0","Ohio","US","1826","6","3","9","23","0","32","5","4","218","3","4","344187"
"527","Isaac Walker","198","0","New York","US","1771","5","1","3","0","0","10","8","3","100","0","6","328076"
"528","Drew Benfield","197","0","Carolina","US","1944","6","5","10","0","0","22","3","3","245","0","7","473885"
"529","James Prevo2","197","0","West","US","1251","7","1","5","0","0","12","4","4","130","0","6","430226"
"530","Wyatt Waggoner","197","0","Texas","US","3031","10","1","6","0","0","8","3","5","147","0","10","402322"
"531","Howard Barlow","197","0","New York","US","3083","8","0","4","0","0","14","2","3","128","0","7","270966"
"532","Ryan Fisher13","196","0","Indiana","US","4035","4","1","2","0","0","2","2","2","60","0","4","367739"
"533","Troy Stuckwisch3","195","0","Illinois","US","2330","4","2","2","0","0","4","3","2","65","0","6","293382"
"534","Cody Malcom","195","0","Northwest","US","1988","7","2","5","0","0","20","4","4","134","0","7","475653"
"535","Tyler Gray","195","0","West","US","1893","8","1","4","0","0","12","3","3","130","0","6","212348"
"536","Richard Mills","195","0","Georgia","US","2154","8","1","8","0","0","22","6","4","179","0","9","429012"
"537","Adam Buchel","194","0","New Jersey","US","2747","6","2","3","0","0","4","3","3","90","0","7","348270"
"538","Allen Holbert","192","0","Mid-South","US","3147","6","2","4","22","1","26","2","3","99","0","6","446652"
"539","Eric Tupper","192","0","Mid-South","US","3165","6","1","5","0","0","8","2","2","149","0","5","80065"
"540","Gene Wolf","191","0","Carolina","US","2732","2","2","2","35","1","2","3","2","70","1","2","389776"
"541","Michael Morris6","191","0","Northwest","US","5225","3","2","2","0","0","0","1","2","65","0","3","114710"
"542","John Kennedy3","191","0","Illinois","US","2735","8","1","4","0","0","10","2","4","110","1","4","64016"
"543","Dustin Carroll","190","0","Mid-South","US","2024","9","2","4","0","0","6","11","2","60","0","10","227204"
"544","Jordan Tollakson2","189","0","Midwest","US","1954","4","2","4","20","1","14","5","2","115","1","4","290504"
"545","Benjamin Manjarrez","189","0","California Club","US","2102","5","2","3","0","0","12","3","3","95","0","6","386008"
"546","Cody Sinclair","188","0","Great Plains","US","1685","2","2","2","31","1","0","5","2","65","1","2","411900"
"547","Chuck Madden Jr","188","0","Midwest","US","2906","8","1","4","0","0","14","2","4","97","0","7","269271"
"548","Billy Douglas","187","0","Ohio","US","1261","8","1","9","0","0","34","5","4","206","0","9","429963"
"549","William Gruenemeyer","187","0","Ohio","US","2139","8","3","7","0","0","32","3","3","190","1","6","404993"
"550","Félix Roy2","187","0","Canada","CA","4614","6","2","5","0","0","20","2","3","154","0","7","497341"
"551","Blaise Deckert","187","0","Great Plains","US","2691","7","2","3","0","0","6","3","2","88","0","6","257609"
"552","Lucas Weidemann","186","0","Midwest","US","962","5","2","4","47","2","6","4","3","95","1","6","390548"
"553","Blake Depinet","186","0","Ohio","US","3712","7","3","5","2","0","22","2","3","156","1","5","270422"
"554","Nathanial Mckarnin","186","0","West","US","1041","8","3","11","1","0","6","7","6","286","0","9","391470"
"555","Ryan Green6","186","0","Great Plains","US","3335","6","1","2","0","0","2","2","2","60","0","7","371066"
"556","Logan Walls","185","0","Mid-South","US","1838","4","7","9","120","2","20","6","3","248","5","3","299112"
"557","Taylor James3","185","0","International Club","US","1621","5","3","5","27","1","6","3","3","132","0","7","293226"
"558","Kalvin Brooks","184","0","Michigan","US","2257","7","5","13","0","0","34","2","3","377","0","7","460886"
"559","AJ D. Clark","184","0","Indiana","US","2076","1","2","2","12","2","4","3","2","65","0","3","354926"
"560","Daniel Hancock","184","0","Florida","US","1809","6","2","3","0","0","14","3","3","87","0","10","272119"
"561","Christopher Jewell","184","0","Texas","US","1333","6","2","5","0","0","24","5","3","125","0","4","391992"
"562","Zachary Knable","183","0","Pennsylvania","US","1961","6","6","10","12","0","22","4","4","283","1","5","471357"
"563","Bob Klein","182","0","Midwest","US","1983","7","7","19","4","0","44","11","4","429","0","8","227550"
"564","Michael Hackett3","182","0","New York","US","1537","5","2","3","0","0","16","7","3","82","0","9","300712"
"565","JD Moore","182","0","Mid-South","US","2615","8","1","4","0","0","8","3","3","122","0","10","432219"
"566","Alex Kuennen","182","0","Midwest","US","1533","8","1","9","2","0","54","4","7","232","0","7","395757"
"567","Donald Turbeville","181","0","Georgia","US","1774","8","4","9","0","0","36","4","3","204","0","7","423436"
"568","Bryant Paul","181","0","Indiana","US","1725","6","2","7","3","0","36","4","4","169","1","5","392927"
"569","Daniel J Royer","181","0","Midwest","US","1009","8","2","7","0","0","8","5","5","164","0","10","48862"
"570","Aiden Unitas","180","0","Atlantic","US","2125","4","3","3","16","1","4","5","3","97","0","9","303183"
"571","Jimmy Saffell","180","0","Virginias","US","1542","8","2","6","0","0","10","5","4","175","0","9","254536"
"572","Tanner Folds","179","0","Georgia","US","3149","8","0","4","0","0","14","3","4","77","0","8","270070"
"573","Chase Cumby","178","0","Florida","US","1242","2","4","5","80","3","8","8","3","150","1","4","277797"
"574","Daniel Aller","178","0","Ohio","US","1771","7","2","5","1","0","24","4","3","152","0","8","267110"
"575","Brad Paquet","177","0","Great Plains","US","1822","4","2","3","23","1","0","4","2","105","0","5","116571"
"576","Tyler Blankenship","177","0","Virginias","US","2310","7","2","4","8","1","8","3","3","124","0","8","291532"
"577","Jesse Medema","177","0","Texas","US","1959","7","1","5","0","0","18","5","4","160","0","7","429014"
"578","Blake urquhart","176","0","Australia/NZ","AU","1951","6","2","3","2","0","14","3","3","81","0","8","336203"
"579","Adam Obrien2","174","0","Pennsylvania","US","2008","7","2","6","36","1","18","4","5","169","0","8","357044"
"580","Kevin Ritchie","174","0","Carolina","US","1805","6","2","4","0","0","14","4","3","125","0","9","346881"
"581","Edward Dearing","174","0","Illinois","US","2136","8","0","3","0","0","8","3","3","72","0","13","358744"
"582","Boyd Beckner","173","0","Texas","US","2064","6","6","9","30","0","32","11","2","242","0","6","219333"
"583","Cale Stryker","172","0","Carolina","US","2256","6","3","7","0","0","18","5","3","184","0","9","352801"
"584","Willy Miller","172","0","Midwest","US","1216","6","3","4","0","0","12","5","4","104","0","6","308652"
"585","Thomas McMullen","172","0","Florida","US","2143","9","0","6","1","0","18","6","5","133","0","8","306208"
"586","Devin Joseph","171","0","Canada","CA","1793","6","8","21","28","1","40","4","3","493","0","7","326338"
"587","Earl Jackson","171","0","Pennsylvania","US","2809","6","2","4","34","1","6","3","2","109","2","6","245973"
"588","Mathew Lunsford","171","0","Indiana","US","812","5","4","7","0","0","14","8","4","190","0","8","269779"
"589","Brian Bartle","170","0","Florida","US","1400","6","5","10","30","1","26","5","4","233","1","8","292325"
"590","Maxime Plante","170","0","Canada","CA","2752","6","1","5","21","1","4","4","2","135","1","6","108076"
"591","Andrew Fessenden","170","0","Pennsylvania","US","1918","8","1","5","6","1","8","4","4","121","0","8","333126"
"592","Raymond Campbell","170","0","Carolina","US","3054","6","1","3","0","0","8","3","2","90","0","10","301694"
"593","Steven Flanagan","170","0","Ohio","US","1304","7","1","4","0","0","28","5","4","103","0","7","388246"
"594","Tyler Porter3","170","0","Ohio","US","1359","9","0","11","0","0","58","5","6","256","0","8","429340"
"595","DJ Baldwin","169","0","New York","US","828","9","3","23","7","0","102","9","5","396","0","9","324123"
"596","Michael E Clark","169","0","Mid-South","US","2781","7","1","3","18","1","16","2","2","67","0","5","280804"
"597","Austin M Carr","168","0","Florida","US","6216","1","1","1","30","1","2","1","1","30","1","1","91315"
"598","Mark A Davis","167","0","Virginias","US","2308","7","1","2","0","0","4","3","2","65","0","7","235699"
"599","Kody Klein","166","0","Midwest","US","1768","4","2","2","0","0","2","3","2","60","0","5","311092"
"600","Robert Bailey","166","0","Pennsylvania","US","1359","8","2","8","0","0","22","8","6","191","0","7","276939"
"601","Jeremy Rose","166","0","Illinois","US","3301","8","0","2","0","0","4","2","2","70","0","11","186663"
"602","Blaine Farr2","165","0","Illinois","US","1283","5","2","4","60","2","12","5","3","109","2","6","409340"
"603","Travis Heath","165","0","Illinois","US","1554","5","3","4","0","0","10","5","3","124","0","5","166073"
"604","Erik Hilliard","165","0","Pennsylvania","US","2390","4","2","2","0","0","2","3","2","65","0","6","387313"
"605","Jordon Mandigo","164","0","New York","US","1952","6","3","7","15","0","18","4","2","180","2","3","38203"
"606","Jarrod Couch","164","0","Mid-South","US","1798","6","4","6","0","0","16","6","3","160","0","10","274970"
"607","Jake Griffin","164","0","Mid-South","US","3889","2","1","1","0","0","8","2","1","35","0","5","96355"
"608","Nathan Finley","164","0","Midwest","US","1687","7","0","4","2","0","10","4","4","104","0","7","269367"
"609","Jared Miles3","163","0","Midwest","US","2249","5","3","5","30","1","8","3","2","138","1","6","482460"
"610","Tucker Wingo","163","0","Mid-South","US","2356","6","1","2","2","1","4","2","2","65","0","4","21680"
"611","Dallas Manus","163","0","Georgia","US","1823","6","2","5","13","0","16","4","4","147","1","5","395658"
"612","Robert Day3","163","0","Illinois","US","1869","8","2","6","28","0","10","3","3","115","1","6","487983"
"613","Brodie Oravetz","163","0","Pennsylvania","US","2263","9","1","4","4","0","4","2","4","112","1","7","353009"
"614","Colton Hendricks","162","0","Northwest","US","2076","4","3","5","15","1","12","3","2","107","1","4","484266"
"615","Tyler Burrow","162","0","Mid-South","US","5340","2","3","3","0","0","0","1","1","90","0","3","273201"
"616","Derick Kriner","162","0","Pennsylvania","US","2813","9","1","6","3","0","12","2","4","152","0","9","268331"
"617","Brock Atkins","161","0","Australia/NZ","AU","3314","2","6","6","85","3","8","2","1","173","2","3","271650"
"618","Zach Fields","161","0","Atlantic","US","2310","8","1","4","36","1","10","2","2","68","1","5","361446"
"619","Aaron Marrant","161","0","Great Plains","US","2020","9","1","5","8","1","18","3","4","103","0","9","391545"
"620","Jack Clevenger2","161","0","Northwest","US","3364","6","2","4","25","0","10","2","2","125","1","6","216855"
"621","Kevin Hindman","161","0","Pennsylvania","US","1866","6","2","5","0","0","12","3","3","153","0","7","492688"
"622","Jeffrey Herrick","161","0","California Club","US","2986","9","2","6","0","0","22","3","5","140","0","8","268480"
"623","Mike Kuruc","160","0","New York","US","1526","6","6","11","67","2","18","7","2","275","1","6","167102"
"624","Gilbert Perez III","160","0","Texas","US","1421","5","5","7","0","0","14","7","3","181","0","8","356229"
"625","Joe Halsey","160","0","Midwest","US","1782","4","2","3","4","0","4","4","3","74","1","4","274986"
"626","Cole Lonergan","160","0","Midwest","US","2080","7","2","5","0","0","8","3","3","114","0","9","295490"
"627","Matthew McKinney","160","0","Illinois","US","4756","3","1","1","0","0","2","1","1","30","1","1","97392"
"628","Patrick Colbert","160","0","Florida","US","1207","8","0","14","0","0","52","10","7","309","0","9","392537"
"629","Jp Levesque","159","0","Canada","CA","2089","6","1","4","3","1","14","3","2","125","0","8","168241"
"630","Kyle Dale","159","0","Midwest","US","1798","6","2","3","7","0","8","4","3","81","0","5","404817"
"631","Cory Whitworth","159","0","Great Plains","US","3980","2","1","1","0","0","2","1","1","35","0","4","267824"
"632","Cory Deal","158","0","Carolina","US","1900","6","2","4","0","0","10","3","2","86","0","9","119855"
"633","Kyle Quast","158","0","Midwest","US","1695","7","1","5","0","0","22","4","4","129","0","6","267366"
"634","Nick Breeden","157","0","West","US","1938","7","2","6","23","0","22","4","3","107","2","5","482595"
"635","Tony Hobbs","157","0","Great Plains","US","2910","8","2","8","0","0","26","5","4","237","0","8","430514"
"636","Cole Spacek","157","0","Midwest","US","2490","6","1","3","0","0","8","3","2","97","0","8","302004"
"637","Joseph Matthews3","156","0","New England","US","1967","4","3","4","15","1","10","3","2","140","0","3","347024"
"638","Justin Thomas","156","0","Illinois","US","4065","3","2","2","4","1","4","1","1","70","0","5","18045"
"639","Ryan Burkhart","156","0","Mid-South","US","2029","5","2","3","22","1","12","6","3","69","0","5","136443"
"640","Tony Gualda","156","0","California Club","US","4394","1","1","1","16","1","4","1","1","30","0","3","40607"
"641","Austin McGlone","156","0","Mid-South","US","3145","6","1","2","30","1","0","2","2","30","1","6","366192"
"642","Chad Kent","156","0","Texas","US","1886","8","2","6","0","0","14","5","4","179","0","6","387204"
"643","Brock Force","156","0","Illinois","US","2790","7","1","2","0","0","6","3","2","60","0","10","293271"
"644","Joel Berkley","155","0","Australia/NZ","AU","5283","3","5","5","33","1","4","1","1","149","2","3","116326"
"645","Mike Crawn","155","0","Pennsylvania","US","3269","1","1","1","30","1","0","2","1","30","1","1","312832"
"646","Cole Exum","155","0","Georgia","US","3015","8","1","6","28","1","8","11","2","172","0","9","61016"
"647","Shayne Frasur","155","0","Indiana","US","1338","4","6","6","0","0","22","4","2","159","0","7","318690"
"648","Jeremy Lapainis","155","0","Canada","CA","1949","6","4","6","7","0","12","5","3","123","0","6","45339"
"649","Kyle P. Smith","155","0","Pennsylvania","US","2997","6","2","3","0","0","8","3","3","100","0","5","292823"
"650","Sam J Waddell","155","0","Australia/NZ","NZ","2735","9","0","5","0","0","10","2","3","113","0","9","324040"
"651","Blake L Brown","154","0","Midwest","US","5333","2","2","2","14","1","2","1","1","60","1","5","302504"
"652","Evan Seay","154","0","Carolina","US","8887","1","1","1","2","1","0","1","1","30","0","7","330143"
"653","Steve Spease","154","0","Pennsylvania","US","3521","3","3","3","0","0","0","2","1","90","0","5","34303"
"654","Daniel Cox6","154","0","Virginias","US","1816","4","3","5","0","0","12","5","3","111","0","5","278395"
"655","Nathan Shaw2","154","0","Great Plains","US","985","5","3","5","25","0","14","4","3","146","1","6","467148"
"656","Landon Peters","154","0","Mid-South","US","1613","6","2","5","0","0","24","4","4","91","0","5","342789"
"657","Blake Haynes","154","0","Midwest","US","1620","4","1","2","0","0","8","5","2","60","0","7","199506"
"658","Eric Melton2","154","0","Carolina","US","1503","7","1","5","0","0","20","8","5","117","0","7","286176"
"659","Nicholas Vickrey","153","0","Carolina","US","2252","3","2","2","5","0","6","4","2","60","1","3","469500"
"660","Josh Christy","153","0","Midwest","US","1552","8","1","7","0","0","28","5","5","156","0","9","318518"
"661","Charlie Needham","153","0","Illinois","US","1145","8","1","8","0","0","34","6","6","206","0","8","35587"
"662","Kyle Johnson4","152","0","Midwest","US","1663","6","2","4","21","1","12","4","3","76","0","6","287837"
"663","Randy Huff","152","0","Texas","US","1749","5","3","4","0","0","24","4","2","92","0","7","278094"
"664","Tyler D. Hudson","152","0","Mid-South","US","6497","3","2","2","2","0","0","1","1","60","0","6","261989"
"665","Andrew Anderson9","152","0","Indiana","US","1968","7","2","4","0","0","14","4","3","124","0","9","420241"
"666","Jérémy St-louis","152","0","Canada","CA","3941","9","0","2","0","0","4","2","2","60","0","13","266782"
"667","Brian Williams","151","0","West","US","2174","8","2","6","6","1","16","3","4","163","0","6","32588"
"668","Michael Brummitt","151","0","Illinois","US","1787","5","1","3","27","1","8","3","2","92","0","7","269753"
"669","Benjamin Nading","151","0","Midwest","US","3407","3","1","1","0","0","0","1","1","30","0","5","268671"
"670","Albert Perez","151","0","Illinois","US","1711","5","1","2","0","0","10","4","2","60","0","7","271399"
"671","Cory Kusler","151","0","Mid-South","US","2126","8","0","5","0","0","14","3","3","121","0","11","305910"
"672","Robert Henderson II","150","0","Michigan","US","1450","5","3","5","55","2","8","3","2","115","2","3","372126"
"673","Jarrod Klay","150","0","Ohio","US","1924","4","2","3","27","1","6","11","2","68","1","3","273576"
"674","James Phillippi","150","0","Mid-South","US","2159","6","2","5","0","0","18","4","3","163","0","6","309880"
"675","Jordan Perkins","150","0","Pennsylvania","US","1181","8","2","6","0","0","24","4","4","101","0","6","222329"
"676","Brandon Gibbs","149","0","Illinois","US","2318","8","3","9","1","0","34","3","3","212","0","6","363880"
"677","Jeffrey Gill","149","0","Illinois","US","1824","6","6","13","44","1","72","4","2","348","4","6","330349"
"678","Austin Aldridge","149","0","Georgia","US","909","8","3","8","50","1","26","5","4","133","4","4","282333"
"679","Latham Marek","149","0","Florida","US","2735","2","2","2","29","1","4","2","1","60","1","2","302976"
"680","Kole Kirkman","149","0","Indiana","US","2744","6","2","3","0","0","14","2","3","78","0","3","251767"
"681","Jeremy Schubert","149","0","Midwest","US","1326","8","1","7","0","0","12","7","4","91","0","7","424152"
"682","Trenton Jump","149","0","Great Plains","US","1922","9","1","6","0","0","26","3","2","164","0","10","334559"
"683","Dale C Ward","148","0","Mid-South","US","1605","4","1","2","34","1","4","10","2","65","1","2","306284"
"684","Tyler Bowman4","148","0","Pennsylvania","US","1946","4","4","5","4","0","16","8","3","126","0","6","300355"
"685","Dylan Schriner","148","0","California Club","US","2817","6","1","2","8","0","8","2","2","70","0","6","44543"
"686","Chris Jones18","148","0","Australia/NZ","AU","1716","7","1","7","0","0","26","6","5","197","0","5","429338"
"687","Shane Hawkinson","148","0","Midwest","US","2098","8","1","4","1","0","4","3","3","122","0","9","363529"
"688","Tim Wilson7","148","0","Ohio","US","1793","8","1","9","4","0","38","4","4","231","0","8","366252"
"689","Christopher McLeod","148","0","Carolina","US","3114","8","0","2","0","0","8","2","2","56","0","9","351041"
"690","Connor M. Wilson","147","0","Mid-South","US","4955","3","15","18","157","7","22","1","1","493","2","3","380166"
"691","Ricky Smith","147","0","Great Plains","US","2619","6","2","5","0","0","18","2","2","119","0","7","56915"
"692","Joshua De Bruin","147","0","Florida","US","2168","8","0","4","0","0","10","3","3","124","0","10","423921"
"693","Anthony Carter","146","0","Mid-South","US","1690","4","3","4","0","0","22","5","3","125","0","6","268182"
"694","Curtis Uphoff","146","0","Illinois","US","2830","4","2","2","0","0","2","2","1","70","0","4","308620"
"695","Laurel Havens","145","0","Great Plains","US","2856","3","3","3","7","0","6","2","1","105","0","5","309893"
"696","Tristan Carman","145","0","Texas","US","2326","3","1","1","0","0","0","3","1","35","0","2","265972"
"697","Steven Berryman","145","0","Mid-South","US","1654","8","1","6","0","0","14","4","4","158","0","7","405059"
"698","Scott Dunlap","144","0","Pennsylvania","US","1789","5","3","8","17","1","20","4","2","187","2","5","19908"
"699","Shawn Hubbard","144","0","New York","US","1858","8","4","11","1","0","34","5","4","246","0","7","270025"
"700","Richard Emel","144","0","Pennsylvania","US","2058","7","1","3","0","0","12","3","2","88","0","5","289854"
"701","Stan Nevins","144","0","Midwest","US","2259","9","1","5","0","0","18","3","4","140","0","10","271799"
"702","Craig Stykes","143","0","Mid-South","US","3678","7","1","2","0","0","2","2","2","47","0","3","46022"
"703","Travis LaRoque","142","0","Atlantic","US","433","8","1","7","0","0","8","6","4","137","0","7","416206"
"704","John Chesebro","141","0","Ohio","US","1205","6","2","5","0","0","16","7","4","162","0","7","346409"
"705","Jordan Watson","141","0","Indiana","US","2105","6","1","2","0","0","8","3","2","49","0","6","71336"
"706","Josh K Frye","141","0","Pennsylvania","US","1926","8","1","3","0","0","8","3","3","95","0","10","447347"
"707","Ren Johnson","140","0","West","US","1531","7","3","14","0","0","58","4","4","399","0","6","433066"
"708","Clay Atwood","139","0","Texas","US","1481","5","5","7","34","1","14","5","3","171","1","5","374432"
"709","Scott Queen","139","0","Georgia","US","3772","1","1","1","10","1","0","1","1","35","0","3","362573"
"710","Daniel Ruckman","139","0","Indiana","US","1281","8","1","6","0","0","18","6","3","152","0","9","395553"
"711","Aaron P Bright","138","0","Carolina","US","1749","6","6","10","29","1","28","7","3","252","0","8","274615"
"712","Brady Kaphing","138","0","Midwest","US","1948","4","3","5","1","1","18","6","2","122","1","5","393493"
"713","Brian Chrismon","138","0","Carolina","US","1426","6","1","3","0","0","18","7","3","94","0","7","157583"
"714","Anthony Hobbs","138","0","Indiana","US","1623","8","0","5","1","0","20","4","3","112","0","9","307946"
"715","Jeremy B Parker","138","0","Mid-South","US","2271","9","0","3","0","0","18","3","3","62","0","8","404760"
"716","Kolin Schilt","137","0","Ohio","US","2197","6","1","2","26","1","8","2","2","60","0","5","266118"
"717","Mathieu Desjardins2","137","0","Canada","CA","1985","6","1","2","13","0","8","4","2","64","1","6","469084"
"718","Tyler Abel","136","0","Indiana","US","1334","6","3","5","0","0","16","7","4","109","0","6","270483"
"719","Bailey Boyd","136","0","New York","US","1505","3","2","2","0","0","0","4","2","65","0","7","335146"
"720","Travis Marsh","136","0","Mid-South","US","4309","2","1","1","11","0","0","1","1","35","0","2","245398"
"721","Huey Quillen","136","0","Mid-South","US","4389","8","1","2","0","0","14","1","1","60","0","7","369202"
"722","JD Legg","135","0","Texas","US","2261","2","2","2","14","1","6","4","1","59","0","5","179379"
"723","Cory Davis2","135","0","West","US","1715","4","2","2","0","0","4","4","2","65","0","3","271104"
"724","Tyler Piefer","135","0","Northwest","US","2392","6","1","3","22","0","22","11","2","77","1","3","342369"
"725","Greg Sweet2","135","0","New York","US","1281","8","1","6","15","0","20","8","4","148","1","7","366822"
"726","Jack Brown2","135","0","West","US","1648","8","1","6","2","0","34","5","4","152","0","6","92889"
"727","Warren Samoy","135","0","Northwest","US","3377","10","1","4","0","0","4","2","3","64","0","8","297050"
"728","William Racine","135","0","Canada","CA","1819","9","0","4","0","0","10","11","2","79","0","7","301308"
"729","Tyler McGoldrick","134","0","Great Plains","US","2548","5","1","2","39","1","8","4","2","54","1","4","351717"
"730","Kyle Thompson","134","0","Midwest","US","1834","5","2","2","0","0","8","3","2","65","0","9","263674"
"731","Alexander Patterson2","134","0","Great Plains","US","1581","6","2","5","0","0","20","8","4","126","0","7","311139"
"732","John Walker7","134","0","Mid-South","US","1814","6","1","4","0","0","6","4","2","109","0","9","487871"
"733","Hobson Mahan","134","0","Mid-South","US","2134","7","1","2","0","0","2","3","2","65","0","6","308892"
