"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"534","Steven Phelps2","58","0","Texas","US","1007","8","1","2","0","0","6","7","2","39","0","8","301787"
"535","Scottie Watts","58","0","Carolina","US","1189","6","0","1","0","0","4","3","1","30","0","14","299040"
"536","Jamey Wallace","58","0","Midwest","US","2162","6","0","1","0","0","6","4","1","29","0","7","47199"
"537","Brent McMillan","58","0","Indiana","US","1681","11","0","4","0","0","12","8","2","35","0","7","230531"
"538","Kyle Sizemore","57","0","Pennsylvania","US","1532","6","1","2","0","0","2","4","1","60","0","6","304500"
"539","James Roseberry","57","0","Ohio","US","1552","9","0","1","0","0","4","6","1","30","0","14","76010"
"540","Brandon Wieland","56","0","Great Plains","US","1425","8","3","7","0","0","8","9","3","116","0","7","251461"
"541","Dylan D Thomas","56","0","Texas","US","2562","3","1","1","0","0","2","5","1","30","0","2","191951"
"542","RJ Williams","56","0","Carolina","US","1631","8","0","1","0","0","4","5","1","30","0","9","39302"
"543","Jerald West","55","0","Indiana","US","1919","5","1","1","0","0","2","4","1","30","0","7","249855"
"544","Derrick Poppe","55","0","Indiana","US","1274","9","1","6","0","0","8","5","3","32","0","7","314781"
"545","Zack Wilson3","55","0","Pennsylvania","US","1404","7","0","3","0","0","4","4","2","71","0","7","220011"
"546","Kyle Osentoski","55","0","Michigan","US","1264","7","0","1","0","0","6","3","1","30","0","8","305903"
"547","Corey Heffron","55","0","New York","US","2717","8","0","1","0","0","4","4","1","29","0","15","137451"
"548","Drew Blaze","55","0","Pennsylvania","US","2028","8","0","1","0","0","14","3","1","30","0","9","118159"
"549","Brandon Francis2","55","0","Virginias","US","3337","10","0","3","0","0","10","2","2","43","0","8","269053"
"550","Michael Crouch","54","0","Carolina","US","2760","5","2","3","0","0","4","4","1","90","0","6","342326"
"551","Brett Wasness","54","0","Great Plains","US","1735","3","1","1","13","0","0","3","1","30","0","2","266770"
"552","Cody Welch","54","0","Michigan","US","1685","4","1","1","0","0","2","4","1","30","0","6","307745"
"553","Keith Calhoun","54","0","California Club","US","1726","5","1","1","0","0","0","4","1","30","0","8","267895"
"554","Eric Tupper","54","0","Mid-South","US","3165","7","0","1","0","0","2","2","1","30","0","4","80065"
"555","Wally Reardon","54","0","New York","US","3373","9","0","3","0","0","12","4","1","38","1","5","316103"
"556","Ryan Daugherty","54","0","Mid-South","US","1825","9","0","8","0","0","18","4","3","118","0","9","326360"
"557","James Ashby Jr","53","0","Indiana","US","1496","8","0","2","0","0","2","6","2","57","0","7","329798"
"558","Robbie Buckner","53","0","Carolina","US","1647","11","0","4","0","0","20","7","4","92","0","8","250513"
"559","Sean Pauser","52","0","Carolina","US","2235","7","1","5","0","0","14","6","1","94","0","8","333387"
"560","Demetrios Drellos","52","0","New York","US","1605","4","1","1","0","0","0","6","1","30","0","4","217372"
"561","Jerome Frey","52","0","Carolina","US","805","7","0","3","0","0","8","7","2","58","0","8","272513"
"562","Vince Kuelbs","52","0","Illinois","US","831","8","0","1","0","0","0","7","1","29","0","13","156747"
"563","Daniel J Royer","52","0","Midwest","US","1009","9","0","2","0","0","0","7","2","59","0","12","48862"
"564","Ralph Boyd","52","0","Pennsylvania","US","1491","9","0","3","0","0","2","4","3","31","0","11","271911"
"565","Vern Hawkins III","52","0","Illinois","US","1754","9","0","2","0","0","6","4","2","39","0","8","134913"
"566","Chris Harrington2","51","0","California Club","US","876","5","2","2","0","0","8","8","1","60","0","6","301603"
"567","Alexander Yarbrough","51","0","Georgia","US","1835","5","1","1","0","0","0","3","1","30","0","6","269071"
"568","Tristen K Love","51","0","Carolina","US","1526","5","1","1","0","0","2","6","1","30","0","7","244672"
"569","Scott Barglof","51","0","Texas","US","1199","9","1","3","0","0","12","8","2","65","0","10","253595"
"570","James Roose","51","0","Midwest","US","1566","7","0","1","0","0","0","8","1","28","0","8","303758"
"571","Cam J Taylor","51","0","Australia/NZ","AU","2420","7","0","1","0","0","4","3","1","30","0","5","269768"
"572","Brendan Burcroff","51","0","New York","US","2998","7","0","1","0","0","6","2","1","30","0","12","46560"
"573","Clent Southerland","51","0","Great Plains","US","1481","7","0","1","0","0","6","7","1","30","0","7","315591"
"574","Derek Line","51","0","Illinois","US","2398","9","0","1","0","0","2","7","1","29","0","11","249364"
"575","Scott Mueller2","51","0","Mid-South","US","1184","9","0","5","0","0","8","7","3","70","0","8","315397"
"576","Cody Voigt","50","0","Indiana","US","1666","4","1","1","0","0","0","5","1","30","0","6","114001"
"577","Rodney Brown","50","0","Midwest","US","1973","4","1","1","0","0","2","4","1","30","0","5","301405"
"578","Andrew Thomas3","50","0","Texas","US","1387","4","1","1","0","0","4","5","1","30","0","8","289566"
"579","Nathan Boldman","50","0","Indiana","US","1687","6","1","2","0","0","0","11","1","60","0","8","79706"
"580","Kris Titus","50","0","Michigan","US","2169","7","1","2","0","0","2","3","2","59","0","6","47706"
"581","Lee Underwood","50","0","Ohio","US","2710","7","1","2","0","0","4","3","2","39","0","8","51597"
"582","Robbe Ewing","50","0","Great Plains","US","2223","6","0","1","0","0","2","3","1","30","0","5","228648"
"583","Patrick Epps2","50","0","Great Plains","US","1552","6","0","1","0","0","2","4","1","30","0","8","257311"
"584","Ricky Cornwall","50","0","Australia/NZ","AU","2898","7","0","1","0","0","4","3","1","30","0","9","280190"
"585","Ross Christianson","49","0","Midwest","US","1801","5","1","1","0","0","2","4","1","29","0","8","319192"
"586","Patrick Levasseur","49","0","Canada","CA","826","7","0","1","0","0","2","7","1","29","0","8","258229"
"587","John Schultz2","49","0","Australia/NZ","AU","3290","8","0","1","0","0","8","2","1","30","0","11","100528"
"588","Kevin Dedmon","49","0","Carolina","US","6960","9","0","1","0","0","4","1","1","30","0","12","83634"
"589","Wade Christenson","49","0","Midwest","US","1571","9","0","2","0","0","6","4","2","59","0","9","277883"
"590","Kyle Weisenberger","49","0","Illinois","US","1529","11","0","2","0","0","4","4","2","29","0","12","325117"
"591","Chad Smith","48","0","Texas","US","1595","4","2","2","0","0","0","4","1","60","0","4","20070"
"592","Michael Knralr","48","0","Pennsylvania","US","968","5","1","1","0","0","2","7","1","30","0","3","264711"
"593","Daniel Kolb4","48","0","New York","US","1104","8","1","3","0","0","26","7","2","76","0","9","258660"
"594","Michael Crookes","48","0","Australia/NZ","AU","1169","6","0","1","0","0","0","7","1","29","0","9","187685"
"595","R.J. Stroman","48","0","Texas","US","2980","7","0","1","0","0","2","2","1","30","0","5","45441"
"596","Ryan Hines","48","0","Ohio","US","2315","10","0","1","0","0","4","3","1","30","0","12","251414"
"597","Brandon Weadon","47","0","Virginias","US","1443","6","0","1","0","0","0","4","1","30","0","7","289615"
"598","Justin Henson3","47","0","Mid-South","US","1385","8","0","2","0","0","6","5","1","14","0","8","335257"
"599","Petie Madrid","47","0","Virginias","US","947","8","0","4","0","0","12","5","2","94","0","6","75100"
"600","Cole Reed","47","0","Mid-South","US","1328","9","0","2","0","0","8","4","2","58","0","10","269033"
"601","David Cline2","46","0","Virginias","US","1968","5","2","2","0","0","4","4","1","60","0","5","326088"
"602","Trent Beaver","46","0","Texas","US","3670","6","0","1","0","0","2","7","1","29","0","6","192600"
"603","Andrew Towne2","46","0","Northwest","US","1808","7","0","2","0","0","4","4","2","55","0","6","243526"
"604","Blake Near","46","0","Canada","CA","2821","7","0","1","0","0","8","3","1","29","0","10","234452"
"605","Patrick Bateman","46","0","West","US","1552","8","0","2","0","0","6","5","2","54","0","7","315520"
"606","Carden Cochran","46","0","Georgia","US","2906","11","0","2","0","0","2","4","2","58","0","13","219034"
"607","Jimmy Saffell","45","0","Virginias","US","1542","4","1","1","0","0","0","5","1","29","0","4","254536"
"608","James Palmer3","45","0","New England","US","1213","5","1","1","0","0","2","5","1","30","0","6","185057"
"609","Jeff Gillum","45","0","Texas","US","2126","5","1","1","0","0","2","4","1","29","0","6","277798"
"610","Brady Uotinen","45","0","Midwest","US","1844","5","1","2","1","0","4","6","2","30","0","6","299898"
"611","Jim Travis","45","0","Pennsylvania","US","1632","5","1","1","0","0","6","3","1","30","0","3","167119"
"612","Douglas Conro","45","0","Midwest","US","1569","6","1","3","0","0","2","11","1","74","0","4","34815"
"613","Glen Ince","45","0","Australia/NZ","AU","1736","7","1","2","0","0","2","4","2","30","0","4","326126"
"614","Chris Spies","45","0","Great Plains","US","1104","8","1","4","0","0","14","6","3","48","0","5","261859"
"615","Romain Marchal","45","0","Benelux","BE","2657","8","0","1","0","0","2","4","1","29","0","9","147824"
"616","Jeffrey Probus","45","0","Illinois","US","1406","8","0","2","0","0","10","5","2","37","0","7","334834"
"617","Derek Jack2","45","0","Pennsylvania","US","1552","9","0","1","0","0","4","5","1","30","0","9","294892"
"618","Adam Keller","45","0","Great Plains","US","1817","9","0","1","0","0","6","7","1","30","0","12","280683"
"619","Jerod Ballhagen","44","0","Midwest","US","1576","4","1","1","0","0","0","6","1","30","0","7","291062"
"620","Michael Corbin","44","0","New York","US","1230","4","1","1","0","0","6","7","1","28","0","7","288063"
"621","Casey Lindell","44","0","Great Plains","US","1989","5","1","1","0","0","0","6","1","30","0","4","270351"
"622","Chris Davis8","44","0","New England","US","2789","5","1","1","0","0","6","3","1","30","0","8","333300"
"623","Kody Bray","44","0","Great Plains","US","2140","7","0","1","0","0","4","4","1","30","0","8","283283"
"624","Daniel Harland","44","0","Australia/NZ","AU","1304","8","0","1","0","0","0","5","1","30","0","9","156226"
"625","Wesley Utt","44","0","Indiana","US","2695","8","0","1","0","0","2","2","1","30","0","4","233839"
"626","Robert MacLeod2","44","0","Australia/NZ","AU","1605","8","0","1","0","0","2","6","1","29","0","10","286813"
"627","Jordan Watson","44","0","Indiana","US","2105","8","0","2","0","0","4","5","2","58","0","8","71336"
"628","Pate Albin","44","0","Texas","US","944","8","0","2","0","0","8","9","2","15","0","8","310789"
"629","Mathew Geering","44","0","Australia/NZ","AU","2117","8","0","2","0","0","8","3","2","32","0","7","311456"
"630","Wayne MacDuff III","43","0","New York","US","1648","4","1","1","0","0","4","5","1","30","0","2","277886"
"631","Chasten Boen","43","0","Great Plains","US","2904","5","1","1","0","0","0","3","1","30","0","7","269340"
"632","Nate Lundy","43","0","Florida","US","1305","5","1","1","0","0","4","7","1","30","0","5","280640"
"633","Adam J Davis","43","0","Midwest","US","3249","7","0","1","0","0","0","1","1","19","0","8","245419"
"634","Harrison Hall2","43","0","Ohio","US","666","9","0","2","0","0","0","4","1","29","0","10","257818"
"635","Steve Ward","43","0","Virginias","US","2186","9","0","1","0","0","6","5","1","29","0","10","49981"
"636","Ryan J Weistart","43","0","Illinois","US","2317","10","0","4","0","0","8","3","3","67","0","9","264086"
"637","Phillip Harding","43","0","Ohio","US","938","10","0","3","0","0","12","4","3","45","0","9","277122"
"638","Ryan Couch","43","0","Mid-South","US","1498","10","0","5","0","0","14","5","4","54","0","7","298897"
"639","Doug Holloway","42","0","Mid-South","US","839","7","2","3","0","0","0","7","1","59","0","8","224029"
"640","Matthew Catania","42","0","Carolina","US","2004","5","1","1","0","0","0","6","1","29","0","4","85142"
"641","Denis Cardinal","42","0","Canada","CA","2676","5","1","1","0","0","2","5","1","30","0","8","256250"
"642","Jason Cooper5","42","0","Illinois","US","4166","5","1","1","0","0","4","3","1","29","0","4","300842"
"643","Ronald Williams","42","0","Canada","CA","2375","6","0","1","0","0","2","3","1","30","0","8","87526"
"644","Jeremy Perry","42","0","International Club","US","1609","6","0","1","0","0","2","4","1","29","0","6","313967"
"645","Kyle Baugh","42","0","Ohio","US","1409","8","0","1","0","0","4","5","1","23","0","12","54566"
"646","Ronnie Outlaw","42","0","Mid-South","US","1828","10","0","6","0","0","12","8","3","101","0","11","308922"
"647","Alex Huffman","41","0","Mid-South","US","1531","5","1","1","0","0","2","4","1","30","0","8","134522"
"648","George Fendley","41","0","Carolina","US","1450","7","0","3","0","0","6","7","2","88","0","9","294685"
"649","James Burgess3","41","0","Mid-South","US","762","8","0","1","0","0","2","7","1","29","0","10","125257"
"650","Rick McGill","41","0","Mid-South","US","1649","9","0","1","0","0","6","3","1","29","0","7","277028"
"651","Brandon Cruz Monsivais","40","0","Texas","US","1911","5","1","1","0","0","2","4","1","29","0","4","125755"
"652","Austin McCarty","40","0","Illinois","US","1422","6","0","1","0","0","0","4","1","30","0","5","276491"
"653","Jon Buckley","40","0","New York","US","1999","6","0","1","0","0","0","6","1","30","0","10","316321"
"654","John Fowler2","40","0","Atlantic","US","1556","7","0","1","0","0","0","4","1","29","0","9","209622"
"655","Michael Howsare","40","0","Florida","US","1368","7","0","2","0","0","8","8","1","59","0","8","329110"
"656","Austin Cothren","40","0","Georgia","US","2853","8","0","1","0","0","6","3","1","29","0","2","285808"
"657","Lyle Robinson","39","0","New York","US","1422","8","1","2","0","0","0","4","1","58","0","9","319934"
"658","Shawn Jolley","39","0","Michigan","US","1819","7","0","1","0","0","10","3","1","30","0","5","90867"
"659","Kasey Wright","39","0","Mid-South","US","2964","9","0","3","0","0","6","4","2","49","0","8","337826"
"660","Patrick Hubert","38","0","Canada","CA","2305","5","1","1","0","0","0","2","1","29","0","6","90751"
"661","Levi Schoenick","38","0","Midwest","US","2642","5","1","1","0","0","0","2","1","29","0","4","272163"
"662","Kyle Putz","38","0","Midwest","US","2015","7","0","1","0","0","2","4","1","30","0","5","95111"
"663","Zach Stroupe2","38","0","Carolina","US","3055","7","0","1","0","0","6","4","1","30","0","3","36333"
"664","Dan West Jr","38","0","Northwest","US","1394","8","0","3","0","0","0","7","3","38","0","6","280823"
"665","Scott M Kelly","38","0","Mid-South","US","2652","9","0","4","0","0","8","11","3","89","0","9","338674"
"666","John Allensworth","37","0","Great Plains","US","1103","5","1","1","1","0","12","9","1","30","0","2","246051"
"667","Brenton Hoff","37","0","Midwest","US","1295","7","1","3","0","0","4","7","2","30","0","6","316794"
"668","Joe Benson2","37","0","Australia/NZ","AU","2414","6","0","2","0","0","2","3","2","60","0","5","267148"
"669","Seth Geary","37","0","Florida","US","4110","9","0","1","0","0","2","2","1","19","0","7","243919"
"670","Mark Mynatt","37","0","Illinois","US","1216","10","0","3","0","0","22","5","2","50","0","8","317068"
"671","Dylan Murray","36","0","Mid-South","US","2159","5","1","1","0","0","2","4","1","30","0","7","269333"
"672","Charles Hayes III","36","0","New York","US","2277","5","1","1","0","0","4","3","1","30","0","4","266700"
"673","Michael Baynum","36","0","Indiana","US","1206","6","0","1","0","0","4","6","1","30","0","8","200936"
"674","Joshua Scott","36","0","Michigan","US","2336","8","0","2","0","0","2","5","1","59","0","7","35327"
"675","Colton Collins","36","0","Great Plains","US","1432","9","0","1","0","0","2","7","1","29","0","8","284357"
"676","Nicholas OLone","36","0","Florida","US","2115","10","0","1","0","0","4","7","1","22","0","6","268383"
"677","Shilo Boyce","36","0","New York","US","2928","10","0","2","0","0","6","8","2","39","0","8","270031"
"678","Blake Murray","35","0","Carolina","US","5616","8","0","3","0","0","18","4","3","68","0","6","334645"
"679","Duane Kernaghan","35","0","Canada","CA","820","10","0","2","0","0","8","7","2","46","0","8","263209"
"680","Mark Linton Jr","34","0","Atlantic","US","2151","5","1","1","0","0","0","5","1","29","0","4","185898"
"681","Beau Harland","34","0","Australia/NZ","AU","1791","6","0","1","0","0","2","4","1","29","0","4","170683"
"682","Jason Nash","34","0","Illinois","US","1827","7","0","1","0","0","0","3","1","29","0","8","233946"
"683","Chris McLain","34","0","Mid-South","US","2688","7","0","1","0","0","2","3","1","19","0","4","128395"
"684","Scott Marr","34","0","Pennsylvania","US","1323","8","0","1","0","0","0","6","1","22","0","11","296666"
"685","Scott Martin5","34","0","Indiana","US","2241","8","0","1","0","0","8","5","1","29","0","5","101482"
"686","Charles Barnes2","34","0","Mid-South","US","2654","9","0","1","0","0","4","4","1","27","0","9","302780"
"687","Derek Hysell","34","0","Indiana","US","1215","9","0","2","0","0","10","6","2","29","0","7","328594"
"688","Toby Debele","34","0","West","US","3700","11","0","1","0","0","0","2","1","29","0","9","256617"
"689","William Kirk3","33","0","Mid-South","US","1313","5","1","1","0","0","0","8","1","29","0","8","270912"
"690","Willy Evernham","33","0","Carolina","US","1610","5","1","1","0","0","4","7","1","28","0","4","312711"
"691","Michael Bortle","33","0","Florida","US","2231","8","0","1","0","0","2","3","1","29","0","10","24837"
"692","Justin OBrien","33","0","Australia/NZ","AU","1435","10","0","1","0","0","4","4","1","30","0","9","302131"
"693","Doug E Kennedy","32","0","New York","US","816","6","1","2","0","0","6","6","1","36","0","6","67996"
"694","Nick Nichols","32","0","West","US","2437","7","0","1","0","0","2","4","1","29","0","5","42819"
"695","Chase Stewart","32","0","Florida","US","2264","8","0","1","0","0","2","5","1","29","0","9","129567"
"696","Ryan Nuss","32","0","California Club","US","1717","9","0","2","0","0","10","4","2","54","0","9","140285"
"697","Brandon R Cook","31","0","Pennsylvania","US","1447","7","0","1","0","0","0","6","1","27","0","9","130552"
"698","AJ Crews","31","0","Carolina","US","3611","8","0","2","0","0","0","5","1","58","0","7","333276"
"699","Dylan peirce","31","0","Michigan","US","1516","8","0","2","0","0","0","7","2","59","0","8","339691"
"700","Kevin Prettyman","31","0","Michigan","US","1761","9","0","4","0","0","12","7","3","20","0","9","301314"
"701","Andrew Faryniarz","31","0","New England","US","4372","12","0","1","0","0","4","2","1","29","0","13","251691"
"702","Jason Lowe4","30","0","Florida","US","1452","5","1","1","0","0","0","5","1","30","0","4","272183"
"703","Craig Lawless","30","0","Australia/NZ","AU","1470","6","0","1","0","0","6","5","1","30","0","6","263994"
"704","James Phillippi","30","0","Mid-South","US","2159","7","0","1","0","0","0","7","1","29","0","8","309880"
"705","Derek Gluchacki","30","0","New England","US","3026","8","0","1","0","0","2","3","1","19","0","7","102579"
"706","Tim Christianson","30","0","Midwest","US","3577","8","0","1","0","0","6","5","1","30","0","4","305925"
"707","Scott Williams9","30","0","Midwest","US","1154","9","0","2","0","0","6","6","1","21","0","8","274081"
"708","Brendan Burke","30","0","Illinois","US","1808","9","0","2","0","0","10","6","2","28","0","8","85102"
"709","Chris Tucker","30","0","Mid-South","US","2128","10","0","2","0","0","6","3","2","40","0","8","333417"
"710","Jason Barrett","30","0","Georgia","US","1801","11","0","1","0","0","0","2","1","29","0","12","53159"
"711","Joseph Achzet","29","0","New York","US","1816","7","0","1","0","0","0","5","1","25","0","8","274761"
"712","Todd Pugh","29","0","New Jersey","US","1629","8","0","1","0","0","2","6","1","29","0","10","310909"
"713","Eric Ashley","29","0","Northwest","US","1457","8","0","2","0","0","6","3","2","33","0","8","211954"
"714","Daniel W Bass","29","0","Carolina","US","1475","9","0","1","0","0","4","4","1","27","0","7","272885"
"715","Avery Garrett","29","0","Georgia","US","2261","10","0","1","0","0","0","7","1","30","0","13","303733"
"716","Brad C Berry","28","0","Mid-South","US","1534","6","0","1","0","0","2","4","1","29","0","6","82907"
"717","Seth Gray","28","0","Mid-South","US","1763","7","0","1","0","0","0","6","1","29","0","7","315398"
"718","Derrick Smith4","28","0","Florida","US","1752","7","0","1","0","0","6","8","1","8","0","7","283677"
"719","Dustin Cyrus","28","0","Ohio","US","1365","7","0","2","0","0","10","5","2","28","0","6","286162"
"720","Kurt Douglas","28","0","Great Plains","US","1859","8","0","1","0","0","0","4","1","29","0","9","274701"
"721","andrew Hawkins2","28","0","Illinois","US","3058","10","0","1","0","0","4","5","1","15","0","10","340348"
"722","James Rhoads","28","0","Indiana","US","949","11","0","1","0","0","8","7","1","21","0","11","296255"
"723","Josh Lofing","27","0","Illinois","US","1116","6","0","1","0","0","4","6","1","30","0","9","152704"
"724","Michale Putt4","27","0","Illinois","US","2045","7","0","1","0","0","2","2","1","29","0","7","283265"
"725","Justin Johnson2","27","0","Great Plains","US","1902","7","0","1","0","0","4","3","1","19","0","5","268005"
"726","Scott McBride","27","0","Great Plains","US","1520","9","0","1","0","0","2","6","1","23","0","12","302999"
"727","George Ward","27","0","Florida","US","1399","10","0","1","0","0","2","5","1","12","0","10","269227"
"728","Zachary John","26","0","New England","US","985","9","0","1","0","0","6","5","1","19","0","10","170392"
"729","Matthew Jerry","26","0","Midwest","US","1612","9","0","3","0","0","18","5","1","53","0","8","307756"
"730","Kevin Wright","26","0","Virginias","US","2463","11","0","3","0","0","10","5","1","21","0","9","207125"
"731","Marcus Brown","25","0","Mid-South","US","2217","6","0","1","0","0","0","3","1","30","0","8","294353"
"732","Austin Mason","25","0","Virginias","US","1001","7","0","1","0","0","4","7","1","18","0","6","267553"
"733","Tim Tanner","25","0","Pennsylvania","US","1925","7","0","1","0","0","6","4","1","12","0","2","309882"
"734","Alex Cummings","25","0","Mid-South","US","2798","7","0","2","0","0","6","5","2","29","0","8","335009"
"735","Jon Kuhl","25","0","Great Plains","US","1703","9","0","1","0","0","2","5","1","7","0","10","304585"
"736","Wyatt Brown","24","0","California Club","US","3580","7","0","1","0","0","2","3","1","10","0","9","328186"
"737","Chris Kuchta","24","0","Midwest","US","3650","8","0","1","0","0","4","3","1","23","0","10","253859"
"738","William Rohlman","23","0","Atlantic","US","754","5","1","1","0","0","0","8","1","29","0","5","326282"
"739","Jackson Broer","23","0","Midwest","US","1337","5","1","1","0","0","2","4","1","29","0","6","311909"
"740","Peter Harland","23","0","Australia/NZ","AU","1874","7","0","1","0","0","0","4","1","19","0","7","253535"
"741","John Carbis","23","0","Australia/NZ","AU","2048","7","0","2","0","0","4","4","2","57","0","7","157004"
"742","Mike Watt5","23","0","Midwest","US","766","7","0","2","0","0","10","6","2","30","0","7","241979"
"743","Scott Holt","23","0","Virginias","US","967","8","0","1","0","0","0","7","1","25","0","9","139370"
"744","Trey Williams","23","0","Great Plains","US","1743","8","0","1","0","0","0","5","1","29","0","6","302098"
"745","Jonathan Richer","23","0","Canada","CA","1274","9","0","1","0","0","6","7","1","24","0","9","273079"
"746","Garrett Wiles","23","0","Michigan","US","835","12","0","2","0","0","10","7","2","32","0","10","305087"
"747","Jason Ferguson2","22","0","Texas","US","1145","8","1","3","0","0","4","5","2","21","0","8","320915"
"748","Scottie Schoettle2","22","0","Midwest","US","804","6","0","1","0","0","0","7","1","12","0","5","300989"
"749","Clint King","22","0","Carolina","US","1853","7","0","1","0","0","10","3","1","29","0","4","58438"
"750","Kile Vohringer","22","0","Midwest","US","3563","8","0","1","0","0","4","2","1","30","0","8","271196"
"751","Patrick Caldwell2","22","0","Great Plains","US","1068","9","0","1","0","0","2","7","1","19","0","9","304411"
"752","David Meadows2","22","0","Indiana","US","1240","10","0","1","0","0","2","5","1","29","0","11","146882"
"753","Julian Inman","22","0","Texas","US","2880","11","0","1","0","0","2","7","1","10","0","11","297380"
"754","Jacob Klumpp","22","0","Mid-South","US","1366","12","0","1","0","0","0","5","1","29","0","13","30533"
"755","Zackery Plumb","22","0","New York","US","1672","12","0","2","0","0","2","3","2","57","0","8","341152"
"756","EJ Jones","21","0","Texas","US","4206","9","0","1","0","0","0","1","1","29","0","7","296654"
"757","Matt Durbin","21","0","Midwest","US","1195","11","0","2","0","0","4","5","2","28","0","10","296192"
"758","Lance Bracewell","21","0","Georgia","US","2688","13","0","2","0","0","2","3","2","38","0","8","293507"
"759","Justin Henderson4","21","0","Carolina","US","1325","13","0","1","0","0","4","5","1","29","0","15","273094"
"760","Alex Stewart","20","0","Great Plains","US","1003","7","0","1","0","0","4","6","1","29","0","7","269061"
"761","Craig Burch","20","0","Indiana","US","1746","10","0","2","0","0","2","3","1","33","0","6","149953"
"762","Wes Graham","20","0","Virginias","US","1529","11","0","1","0","0","0","5","1","30","0","11","142795"
"763","Christopher Gilbert2","20","0","Carolina","US","1479","13","0","1","0","0","6","4","1","25","0","15","160640"
"764","Jason Reed6","19","0","Texas","US","2222","6","0","1","0","0","4","7","1","28","0","7","333383"
"765","Cody Howard","19","0","Mid-South","US","5991","9","0","2","0","0","2","3","2","30","0","9","340032"
"766","Matthew Burroughs","19","0","Atlantic","US","1911","11","0","2","0","0","2","4","2","58","0","9","66798"
"767","Derrick Grissinger","19","0","Pennsylvania","US","1478","11","0","2","0","0","2","7","2","58","0","7","271523"
"768","Aaron Upp2","18","0","California Club","US","915","6","0","1","0","0","2","7","1","7","0","7","257150"
"769","Michael King Jr","18","0","Mid-South","US","1771","6","0","1","0","0","8","5","1","29","0","5","206465"
"770","Justin Davidson","18","0","Great Plains","US","1432","8","0","1","0","0","0","5","1","23","0","8","232471"
"771","Travis Wickham","18","0","Ohio","US","1371","10","0","2","0","0","2","5","2","9","0","11","279338"
"772","Josh Christy","18","0","Midwest","US","1552","10","0","1","0","0","6","6","1","17","0","6","318518"
"773","Jeffrey Lanham","17","0","Ohio","US","2636","7","0","1","0","0","2","4","1","19","0","7","271969"
"774","Derek Michaelsen","16","0","Indiana","US","1522","6","0","1","0","0","2","4","1","29","0","7","290618"
"775","Mike Rhodes2","16","0","Pennsylvania","US","1093","6","0","1","0","0","10","5","1","27","0","6","290436"
"776","Mike A. Jackson","16","0","New York","US","1847","8","0","1","0","0","6","2","1","28","0","8","272476"
"777","Ronnie Brown","16","0","Virginias","US","2683","9","0","1","0","0","4","5","1","30","0","9","272716"
"778","Sam fankhauser","16","0","Midwest","US","871","11","0","2","0","0","10","8","2","32","0","10","206174"
"779","Jacob Lassiter","16","0","Mid-South","US","1753","13","0","1","0","0","2","4","1","4","0","5","307865"
"780","Maxime Paquette","15","0","Canada","CA","3999","7","0","1","0","0","2","2","1","20","0","7","60565"
"781","Ranford S Brown","15","0","Great Plains","US","1457","8","0","1","0","0","0","5","1","29","0","7","239815"
"782","Tyler Trentham","15","0","Georgia","US","1530","10","0","2","0","0","2","3","2","30","0","10","263585"
"783","Cory Martin2","14","0","Atlantic","US","1112","7","0","1","0","0","0","8","1","29","0","6","334070"
"784","Chadron Beem","14","0","Midwest","US","2090","7","0","2","0","0","8","7","2","24","0","7","331926"
"785","Michael Thayer","14","0","Indiana","US","816","8","0","1","0","0","2","7","1","1","0","6","39466"
"786","Dan Bakke","14","0","Midwest","US","1388","8","0","1","0","0","6","4","1","10","0","8","292896"
"787","Nathan Puckett","14","0","Mid-South","US","1295","11","0","6","0","0","2","8","4","1","0","9","316288"
"788","Robby Barris","13","0","Pennsylvania","US","873","7","0","1","0","0","0","7","1","28","0","8","279091"
"789","Dillon Buhr","13","0","Florida","US","3328","9","0","1","0","0","2","2","1","29","0","10","108370"
"790","Joey A Keeth","13","0","Great Plains","US","1033","9","0","1","0","0","2","7","1","29","0","8","214247"
"791","Steven Fogle","13","0","Georgia","US","2156","9","0","2","0","0","2","4","2","30","0","9","309762"
"792","Tylor Cochran2","13","0","Pennsylvania","US","1935","10","0","1","0","0","4","4","1","13","0","9","304164"
"793","Kevin Corbat2","12","0","Michigan","US","1177","7","0","1","0","0","2","7","1","5","0","7","181608"
"794","Bruce Lee Weaver","12","0","Northwest","US","1467","7","0","1","0","0","4","4","1","30","0","7","21184"
"795","Jeffery Martin","12","0","Carolina","US","2290","8","0","1","0","0","2","4","1","29","0","7","192530"
"796","Kyall Fisher","12","0","Australia/NZ","AU","3329","9","0","2","0","0","2","5","1","29","0","9","157093"
"797","Derwin Bird","12","0","Ohio","US","1541","9","0","3","0","0","2","4","3","26","0","7","329655"
"798","Joshua Baird","11","0","Midwest","US","1500","6","0","1","0","0","2","6","1","29","0","5","247682"
"799","Paul Morgan Jr","11","0","Pennsylvania","US","966","8","0","1","0","0","2","8","1","3","0","9","142174"
"800","Jeffrey Russell","11","0","Carolina","US","2183","8","0","1","0","0","4","4","1","15","0","5","56380"
"801","Knicko Hartung","11","0","Mid-South","US","1818","8","0","2","0","0","6","5","1","54","0","7","332970"
"802","Jordon Benefield","11","0","Georgia","US","2293","9","0","1","0","0","0","9","1","28","0","7","313599"
