"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"823","Jerry Throne","101","0","Illinois","US","1411","9","1","8","0","0","10","8","4","150","0","10","240021"
"824","Craig Conner","101","0","Great Plains","US","1072","9","1","6","0","0","12","4","3","94","0","8","266391"
"825","Lachlan Smith","100","0","Australia/NZ","AU","1742","1","1","1","35","1","0","2","1","35","1","1","136885"
"826","Braydon Lennon","100","0","Australia/NZ","NZ","1240","5","2","3","0","0","4","6","2","104","0","6","269381"
"827","Travis Smith6","100","0","Carolina","US","2530","2","1","1","0","0","0","3","1","35","0","3","264407"
"828","Zach Rosenberger","99","0","Virginias","US","1306","1","1","1","35","1","0","5","1","35","1","1","118568"
"829","Michael Chilton","99","0","Mid-South","US","1980","5","1","2","5","0","2","3","2","40","1","2","110497"
"830","Shawn O'Neill","99","0","Illinois","US","1938","9","1","11","0","0","44","2","3","166","0","7","276412"
"831","Travis C Houck","99","0","Mid-South","US","1350","8","0","2","0","0","2","2","2","70","0","10","222099"
"832","Cameron Hobbs","99","0","Virginias","US","1165","9","0","4","0","0","14","3","3","90","0","6","90221"
"833","Shawn Mooneyhan","98","0","Mid-South","US","1875","1","1","1","35","1","0","4","1","35","1","1","91450"
"834","Danny Rodgers","98","0","Texas","US","1574","4","2","3","0","0","24","3","1","99","0","5","150923"
"835","Shaun Tyndall","98","0","Atlantic","US","1215","6","2","3","0","0","14","4","2","104","0","8","189280"
"836","Colt Wagner","98","0","Virginias","US","1032","9","2","4","0","0","4","4","3","75","0","10","111584"
"837","Colton Price","98","0","Northwest","US","1679","4","1","2","1","0","8","4","2","69","0","4","267053"
"838","Mike A. Jackson","98","0","New York","US","1847","6","1","3","0","0","4","4","3","51","0","6","272476"
"839","Justin Faulkner","98","0","Florida","US","1823","6","0","1","0","0","8","1","1","34","0","9","207737"
"840","Simon Etheridge","98","0","UK and I","GB","1350","9","0","4","0","0","28","2","2","92","0","11","245810"
"841","Josh Barney","97","0","Mid-South","US","1203","6","2","3","0","0","10","4","2","105","0","5","263438"
"842","Weston Gorham","97","0","Texas","US","1373","7","2","4","0","0","24","4","2","98","0","8","196201"
"843","Kyle Hill2","97","0","Carolina","US","3586","3","1","1","0","0","0","2","1","35","0","3","267107"
"844","Jackson Allen","97","0","Virginias","US","3012","5","1","1","0","0","6","2","1","35","0","4","228746"
"845","Mark A Davis","97","0","Virginias","US","2308","5","1","2","0","0","8","3","1","70","0","6","235699"
"846","Michael Hamman","97","0","Midwest","US","2200","8","1","2","0","0","2","3","2","38","0","5","231656"
"847","Trey Osborne","97","0","Ohio","US","3850","6","0","1","0","0","2","2","1","35","0","13","83440"
"848","Spencer Allen","96","0","Ohio","US","976","3","2","2","0","0","6","6","2","70","0","8","255639"
"849","Martin W Karch","96","0","Great Plains","US","2990","9","2","5","0","0","36","2","3","108","1","7","191698"
"850","Eddie Rhine","96","0","Ohio","US","3659","4","1","1","0","0","0","1","1","35","0","8","39193"
"851","Trent Kidd","96","0","Georgia","US","2016","10","0","5","0","0","16","2","5","87","0","9","150858"
"852","Chad Wells3","95","0","Mid-South","US","1350","8","2","5","0","0","12","5","2","103","0","10","266380"
"853","Chase Cabre","95","0","Florida","US","5191","3","1","1","0","0","0","1","1","35","0","6","49398"
"854","Jeffrey Baird","95","0","Pennsylvania","US","1881","6","1","4","23","0","18","7","2","124","0","5","295137"
"855","Dean Lowder","95","0","Carolina","US","1188","8","1","5","0","0","30","4","4","68","0","6","219883"
"856","Aaron Claybaugh","95","0","Pennsylvania","US","1548","9","0","2","0","0","8","2","2","68","0","12","73540"
"857","Connor Coffey","94","0","Illinois","US","1085","8","2","6","0","0","28","7","2","131","0","8","194413"
"858","Landon S Sciacca","94","0","Ohio","US","1541","3","1","1","0","0","0","2","1","35","0","5","81921"
"859","Jordan Tollakson2","93","0","Midwest","US","1954","6","3","4","27","1","8","6","1","105","0","8","290504"
"860","Austin Leslie","93","0","Illinois","US","1812","5","3","4","0","0","10","3","1","133","0","7","245111"
"861","Donald King","93","0","Midwest","US","2107","5","1","1","0","0","6","2","1","35","0","7","28140"
"862","Dustin Kleba","93","0","Great Plains","US","2418","8","0","2","0","0","12","3","2","69","0","8","205872"
"863","Todd Baker4","92","0","Indiana","US","1950","8","2","8","1","0","26","6","2","172","0","8","246661"
"864","Luke Calder","92","0","Canada","CA","2682","7","3","6","12","0","16","8","2","132","1","7","291622"
"865","Ray Pinson","92","0","Mid-South","US","2448","3","2","2","18","0","0","11","1","70","1","4","292524"
"866","Kris Kornder","92","0","California Club","US","2163","7","1","3","0","0","8","3","1","59","0","9","270790"
"867","Chris Rhynold","92","0","Canada","CA","1600","8","1","4","0","0","12","5","3","88","0","8","274066"
"868","Steven Shady","92","0","Midwest","US","1677","8","0","3","0","0","8","2","1","92","0","8","272363"
"869","Daniel Dow","91","0","Mid-South","US","1688","1","2","2","70","2","0","3","1","70","2","1","273053"
"870","Dylan D Thomas","91","0","Texas","US","2562","3","3","3","42","1","0","5","1","104","0","5","191951"
"871","Randy Price","91","0","Carolina","US","1154","8","1","4","0","0","10","6","3","66","0","8","114869"
"872","Rick Redig-Tackman","90","0","Midwest","US","1822","7","2","7","0","0","30","4","2","205","0","8","297334"
"873","Matthew Decker","90","0","New York","US","1416","3","1","1","0","0","0","2","1","35","0","4","272456"
"874","Tyler Hallman","90","0","Pennsylvania","US","1446","5","1","2","1","0","4","4","2","36","0","6","225952"
"875","Corey Finley","90","0","Michigan","US","1974","9","1","3","0","0","10","3","3","62","0","10","200085"
"876","Len Wood","90","0","New York","US","731","7","0","3","0","0","6","8","3","99","0","9","43627"
"877","Travis McKinney3","90","0","Northwest","US","1393","8","0","2","0","0","4","2","2","70","0","8","120700"
"878","Clay Christopherson","89","0","Midwest","US","1272","4","1","2","27","1","0","4","1","70","0","4","223605"
"879","Ryan Edwards","89","0","Illinois","US","2015","6","2","4","0","0","8","2","1","105","0","10","253446"
"880","Jeff Fitzpatrick","89","0","Midwest","US","1705","2","1","1","0","0","4","4","1","35","0","11","271736"
"881","KT King","89","0","Great Plains","US","1279","7","1","3","0","0","18","6","2","46","0","8","279395"
"882","Micah Veleba","89","0","Great Plains","US","1791","8","1","3","0","0","8","4","2","79","0","9","227864"
"883","Jordan Poirier","89","0","Canada","CA","2003","6","0","1","0","0","0","2","1","35","0","7","107052"
"884","John M LoPresto","89","0","Michigan","US","3260","6","0","1","0","0","0","1","1","35","0","7","147945"
"885","Justin Coker","89","0","Texas","US","978","8","0","5","0","0","18","5","4","96","0","6","274216"
"886","Kyle Johnson","89","0","Midwest","US","3401","9","0","3","0","0","6","1","1","105","0","12","18765"
"887","Russ Stephens","88","0","Georgia","US","961","6","3","5","10","0","28","4","2","137","0","8","144655"
"888","Collin DuBois","88","0","New York","US","1625","5","2","2","0","0","4","5","1","70","0","11","244832"
"889","Cameron M Hageman","88","0","California Club","US","1615","5","2","3","0","0","14","3","1","86","0","7","88495"
"890","Greg Ward3","88","0","Florida","US","2078","6","2","3","0","0","4","11","2","70","0","7","257902"
"891","Blaise Deckert","88","0","Great Plains","US","2691","5","1","1","11","0","2","3","1","35","1","1","257609"
"892","Isaiah Droud","88","0","Carolina","US","2504","5","1","2","0","0","4","3","2","69","0","8","268735"
"893","Jack Watts","88","0","California Club","US","2242","8","0","2","0","0","0","3","2","42","0","10","139176"
"894","Don English","88","0","Great Plains","US","2354","11","0","2","0","0","0","2","2","48","0","12","68363"
"895","Cody Steffen","87","0","Great Plains","US","1335","6","2","4","15","1","8","5","2","96","0","5","265376"
"896","Jerry Flippo","87","0","California Club","US","1769","1","1","1","35","1","2","7","1","35","1","1","198174"
"897","CJ Fritz","87","0","Great Plains","US","1229","8","2","6","0","0","18","4","3","118","0","7","258584"
"898","Ranford S Brown","87","0","Great Plains","US","1457","4","1","1","0","0","0","4","1","35","0","7","239815"
"899","Robert Schaeffer","87","0","Pennsylvania","US","4663","5","1","1","0","0","6","3","1","35","0","10","258400"
"900","Weston Newell","87","0","Great Plains","US","3293","5","1","2","0","0","10","2","1","69","0","4","257233"
"901","Andrew Kirschenman","87","0","Great Plains","US","1569","7","1","2","0","0","4","3","1","70","0","6","38105"
"902","Justin Hinton","87","0","Midwest","US","815","9","1","2","0","0","6","4","2","46","0","11","277725"
"903","Leonard Ellis IV","87","0","Virginias","US","1170","8","0","4","0","0","14","3","3","71","1","6","271724"
"904","Neil Quick","87","0","Great Plains","US","1617","10","0","3","0","0","8","2","3","81","0","9","64025"
"905","Cole Timm","86","0","Carolina","US","1961","3","2","2","12","0","8","5","1","70","1","3","64029"
"906","Malachi Smith","86","0","Great Plains","US","1086","8","2","6","0","0","10","8","4","104","0","8","282607"
"907","Damon Mulqueen3","86","0","Australia/NZ","NZ","2727","4","1","1","0","0","2","3","1","35","0","3","254600"
"908","Rick Ricketts","86","0","Great Plains","US","1832","5","1","1","0","0","0","2","1","35","0","11","33863"
"909","Anthony Miller4","86","0","Ohio","US","1350","6","1","3","0","0","8","9","2","87","0","9","247750"
"910","Elton Fanning","86","0","Mid-South","US","1974","10","1","6","0","0","16","2","3","149","0","7","145447"
"911","Mitchell Rex","86","0","Pennsylvania","US","1362","9","0","2","0","0","6","4","2","61","0","8","188724"
"912","Nick Lancaster","86","0","Carolina","US","1951","11","0","2","0","0","6","1","1","44","0","8","73542"
"913","Jeffrey Patterson Patterson","85","0","Texas","US","1783","5","2","4","0","0","6","7","2","118","0","5","227916"
"914","Brent Bulliman","85","0","Australia/NZ","AU","2869","2","1","1","0","0","0","2","1","35","0","3","148988"
"915","Rick Watson","85","0","West","US","1639","6","1","2","0","0","10","6","2","69","0","10","276772"
"916","Keith Hackney","85","0","Georgia","US","4154","8","1","4","0","0","4","4","4","37","0","6","281243"
"917","Justin Hobbs2","85","0","Great Plains","US","1973","8","1","6","0","0","16","5","2","203","0","6","101266"
"918","Josh Zelenka","85","0","Mid-South","US","2263","7","0","2","0","0","2","3","2","52","0","6","264596"
"919","Kyle Selig","85","0","Midwest","US","1350","7","0","1","0","0","8","2","1","35","0","10","33919"
"920","Kevin Heerdink","85","0","Indiana","US","1753","7","0","1","0","0","8","3","1","35","0","13","269515"
"921","Brandon Blaylock","85","0","Texas","US","1599","8","0","2","0","0","6","4","1","40","0","5","267269"
"922","Austin Wagner","85","0","Ohio","US","2502","10","0","3","0","0","14","2","3","75","0","10","173356"
"923","Austin Crone","85","0","Mid-South","US","560","10","0","4","0","0","18","5","4","78","0","10","287997"
"924","Chuck Harrell","85","0","California Club","US","1257","10","0","4","0","0","20","3","3","103","0","9","70319"
"925","Brian Prudell","84","0","Northwest","US","1859","2","1","1","1","0","12","4","1","35","0","9","214508"
"926","Steve Sponsler","84","0","Ohio","US","1282","5","1","3","0","0","6","7","2","85","0","5","147868"
"927","Jeffrey Lapalme","84","0","Canada","CA","3628","9","1","2","0","0","6","2","2","41","0","9","60499"
"928","John Hubbard","84","0","Great Plains","US","1017","9","0","4","0","0","12","4","2","59","0","10","178143"
"929","Adam Hall2","83","0","Great Plains","US","1605","7","2","4","0","0","18","5","2","128","0","8","294950"
"930","Randy Axner","83","0","West","US","2699","8","2","7","27","0","38","3","2","195","1","8","294684"
"931","Lee Underwood","83","0","Ohio","US","2722","7","1","2","0","0","2","3","2","50","0","7","51597"
"932","Mikey Smith","83","0","Pennsylvania","US","998","8","1","2","1","0","6","5","2","40","0","6","274462"
"933","Ben Wolfson","83","0","Pennsylvania","US","1938","9","1","2","0","0","2","2","2","68","0","11","90524"
"934","Levi Crowl","83","0","Atlantic","US","1250","10","1","4","4","0","14","4","2","48","0","9","258336"
"935","Kathy Kent","83","0","Michigan","US","1686","7","0","1","0","0","4","3","1","35","0","10","248139"
"936","Michael LEathers","83","0","California Club","US","1267","7","0","2","0","0","8","5","2","62","0","10","59456"
"937","Joel Clancy","83","0","Canada","CA","1956","10","0","2","0","0","12","2","2","42","0","7","32980"
"938","Cole C Anderson","83","0","Midwest","US","1350","10","0","4","0","0","20","1","1","132","0","10","58498"
"939","Sean McBeth","82","0","California Club","US","1620","10","1","7","0","0","34","2","2","176","0","10","108880"
"940","Ryan Martin9","82","0","Virginias","US","2178","5","1","3","3","1","4","5","3","61","0","6","270589"
"941","Wes Hurd Jr","82","0","Pennsylvania","US","2022","7","1","2","0","0","6","2","1","61","0","9","52256"
"942","Jake Mccloud","82","0","Michigan","US","1792","10","1","3","0","0","14","3","1","104","0","8","258884"
"943","Jason Gargac","82","0","Great Plains","US","1718","9","0","3","0","0","18","3","2","99","0","10","88496"
"944","Sheldon Neville","81","0","Midwest","US","1390","5","1","1","0","0","2","2","1","34","0","7","270467"
"945","Dustin Versteeg","81","0","Illinois","US","712","10","1","3","0","0","14","3","3","52","0","8","270136"
"946","Christopher Long3","81","0","Mid-South","US","2119","6","0","3","0","0","10","6","2","81","0","4","294430"
"947","Steve Costley","81","0","Pennsylvania","US","1297","8","0","3","0","0","8","3","1","64","0","9","224763"
"948","Michael P Frisch","80","0","Florida","US","2709","7","0","1","0","0","6","3","1","35","0","11","182775"
"949","Shaun Sawyers","80","0","Australia/NZ","AU","1688","7","0","1","0","0","6","3","1","35","0","10","272251"
"950","Justin Bourdeau","80","0","Canada","CA","1441","9","0","2","0","0","4","2","1","68","0","7","65641"
"951","Tyler Collett","79","0","Mid-South","US","1004","1","1","1","35","1","2","4","1","35","1","1","37843"
"952","Josh Corkwell","79","0","Indiana","US","1776","7","1","2","0","0","10","3","1","49","0","8","270946"
"953","Gregory Andrews","79","0","Ohio","US","528","9","1","5","0","0","26","8","3","101","0","9","93331"
"954","Micheal Ratliff","79","0","Mid-South","US","1524","8","0","3","0","0","8","4","2","74","0","7","68095"
"955","Mitchell Hill","79","0","Australia/NZ","CA","2351","9","0","1","0","0","0","2","1","35","0","11","79737"
"956","Austin M Jones","79","0","Carolina","US","1646","9","0","2","0","0","14","2","2","69","0","9","139875"
"957","Andrew Schaefer","78","0","Great Plains","US","1214","2","1","1","0","0","6","3","1","35","0","2","240591"
"958","Jacob Bacharach","78","0","Scandinavia","DK","1896","5","1","1","0","0","2","4","1","35","0","12","84773"
"959","Brent Scott4","78","0","Florida","US","1350","5","1","2","0","0","12","7","2","48","0","5","267467"
"960","Jeff Secord","78","0","Midwest","US","1595","7","1","4","0","0","24","5","1","138","0","8","267178"
"961","Cale Dresbach","78","0","Ohio","US","2048","8","1","2","0","0","6","2","1","51","0","5","25844"
"962","Matthew Stagman","78","0","Midwest","US","1454","9","1","2","0","0","0","2","2","35","0","7","215432"
"963","Ben Dieball","78","0","Midwest","US","1482","6","0","1","0","0","4","3","1","35","0","5","113565"
"964","Rick Brazel","78","0","Mid-South","US","1478","8","0","2","0","0","22","7","2","65","0","7","270435"
"965","Kenneth Reeder","77","0","Pennsylvania","US","1629","5","2","2","0","0","10","3","1","70","0","7","53145"
"966","Jess Vold","77","0","Canada","CA","1462","6","1","2","0","0","6","3","2","70","0","8","126542"
"967","Drew Phillips","77","0","Michigan","US","1893","9","1","4","0","0","6","11","2","60","0","8","287832"
"968","Josh Buckwheat","77","0","Great Plains","US","2441","9","0","1","0","0","2","2","1","35","0","13","17227"
"969","Paul Gardner5","76","0","Texas","US","1297","3","3","3","0","0","8","4","1","105","0","9","266406"
"970","Gary Gilmore Jr","76","0","West","US","1347","5","1","2","0","0","8","3","1","70","0","5","269096"
"971","Wes Graham","76","0","Virginias","US","1529","7","1","3","0","0","8","3","3","52","0","6","142795"
"972","Konnor McCluskey-Young","76","0","Australia/NZ","NZ","2154","8","1","2","0","0","10","2","2","70","0","5","230127"
"973","Cole V Cabre","75","0","Florida","US","5810","5","2","2","5","0","10","1","1","70","0","4","48893"
"974","Anthony Long","75","0","Carolina","US","1390","5","1","1","0","0","0","4","1","35","0","6","18805"
"975","Jason Knight","75","0","West","US","510","5","1","2","0","0","8","7","2","53","0","9","267692"
"976","Kyle Inglin","75","0","New Jersey","US","1565","7","1","2","6","0","2","7","2","35","0","7","256257"
"977","Trevor C. Williams","75","0","Pennsylvania","US","1963","9","1","3","0","0","14","3","2","79","0","8","90537"
"978","Bradley Haveard","75","0","Florida","US","1463","7","0","1","0","0","2","1","1","35","0","6","118294"
"979","Thomas Powell","75","0","Pennsylvania","US","2283","7","0","1","0","0","4","2","1","35","0","10","146506"
"980","Jeremy J Allen","75","0","Ohio","US","1299","8","0","2","0","0","4","2","2","54","0","9","55721"
"981","Peder DeKrey","75","0","Great Plains","US","2024","11","0","3","0","0","20","3","3","64","0","9","56299"
"982","Cheryl Hill","74","0","Northwest","US","561","10","1","12","0","0","20","10","4","137","0","10","208991"
"983","Jason Helton2","74","0","Ohio","US","3294","8","1","2","0","0","6","4","1","50","0","8","275084"
"984","Justin Webb","74","0","Australia/NZ","AU","1197","7","0","2","0","0","4","8","2","55","0","10","267182"
"985","Joe Roberson","74","0","Illinois","US","1350","9","0","3","0","0","16","2","1","59","0","11","143778"
"986","Nick Snyder","73","0","Florida","US","3314","5","1","1","31","0","6","3","1","35","1","1","245847"
"987","Dominic Rifici","73","0","Australia/NZ","AU","1603","8","1","5","0","0","20","4","3","96","0","7","271952"
"988","Travis Ellington","73","0","Florida","US","1388","9","0","2","0","0","6","3","2","70","0","7","49964"
"989","Ryan Stebbins","72","0","Midwest","US","1431","5","2","3","0","0","8","5","1","104","0","5","276474"
"990","Zack Passen","72","0","Atlantic","US","3221","2","1","1","0","0","0","6","1","35","0","6","232905"
"991","David Schildhouse","72","0","West","US","1555","3","1","1","0","0","2","3","1","35","0","5","35598"
"992","Casey Mcallister","72","0","Virginias","US","2810","5","1","1","0","0","0","3","1","35","0","5","268900"
"993","Glenn Walken","72","0","New York","US","1350","6","1","2","0","0","6","3","1","52","0","5","213863"
"994","Andy Hardy","72","0","Midwest","US","1350","8","1","2","0","0","2","6","1","35","0","10","269024"
"995","Derek Beck","72","0","Indiana","US","1612","8","1","3","22","0","10","3","1","49","1","4","54335"
"996","Sean Hatfield","72","0","Indiana","US","1926","6","0","1","0","0","2","2","1","35","0","6","97773"
"997","Brindon Hejny","71","0","Great Plains","US","1638","8","2","3","0","0","14","4","2","78","0","6","117859"
"998","Ivan P Pangrazio","71","0","New York","US","1921","6","0","1","0","0","0","2","1","35","0","8","207191"
"999","Jeremy Lapainis","71","0","Canada","CA","1949","7","0","1","0","0","4","2","1","34","0","8","45339"
"1000","Cody Pace","71","0","Mid-South","US","2753","9","0","5","0","0","20","2","2","162","0","9","91094"
"1001","Mason Lynch","71","0","Illinois","US","1671","11","0","3","0","0","8","7","3","64","0","9","58237"
"1002","Quinn Wallis","70","0","New York","US","3375","8","1","4","24","1","8","6","3","47","0","9","265563"
"1003","Jason Lowe4","70","0","Florida","US","1452","6","2","4","0","0","4","4","3","138","0","5","272183"
"1004","Robert Geiger iii","70","0","Florida","US","1635","5","1","1","0","0","6","8","1","35","0","7","210804"
"1005","Randall T Allison","70","0","Mid-South","US","1350","6","1","3","0","0","18","5","1","89","0","10","251412"
"1006","Ben Satterlee","70","0","Pennsylvania","US","2167","8","1","2","0","0","12","4","2","52","0","7","248678"
"1007","Trey Thesenvitz","70","0","Midwest","US","2753","8","0","2","0","0","4","7","2","69","0","8","96657"
"1008","Matt Jadin","70","0","Texas","US","1352","9","0","2","0","0","6","2","2","70","0","9","84949"
"1009","Chase Stewart","69","0","Florida","US","2264","9","1","3","12","1","10","6","2","45","0","9","129567"
"1010","Dustin Underwood2","69","0","Indiana","US","1011","5","2","3","0","0","2","6","2","75","0","6","272564"
"1011","Zachariah Randall","69","0","Australia/NZ","AU","1107","3","1","1","0","0","6","8","1","34","0","5","294024"
"1012","Randy Cornwell","69","0","Georgia","US","1547","6","0","3","0","0","8","3","3","47","0","7","70317"
"1013","Daniel Satriano","69","0","Great Plains","US","3567","9","0","2","0","0","2","5","2","70","0","11","273593"
"1014","Colby Fett","69","0","Midwest","US","2695","9","0","1","0","0","10","3","1","34","0","15","186317"
"1015","Dewey Hall","68","0","Florida","US","1630","5","2","2","0","0","4","3","1","70","0","4","89808"
"1016","Danny Breeden","68","0","Mid-South","US","1350","5","1","1","0","0","4","4","1","33","0","6","54035"
"1017","Alan Dice II","68","0","Virginias","US","1510","5","1","3","0","0","10","5","1","87","0","5","148933"
"1018","Justin Kruithof","68","0","Mid-South","US","1780","9","0","1","0","0","2","2","1","35","0","10","17908"
"1019","Jon Ouellette","68","0","New England","US","2297","9","0","1","0","0","8","1","1","34","0","8","102861"
"1020","Justin Howard","67","0","Midwest","US","1667","8","2","6","19","0","28","8","2","153","1","6","276791"
"1021","Keaton Jones","67","0","Pennsylvania","US","2382","5","1","1","0","0","4","4","1","35","0","12","258224"
"1022","Rusty Agee","67","0","Carolina","US","2112","6","1","4","0","0","6","5","2","101","0","8","270579"
"1023","Timothy Baus","67","0","Pennsylvania","US","1410","7","1","2","0","0","18","3","1","46","0","6","258873"
"1024","Matt Sheaffer","67","0","Pennsylvania","US","3485","9","0","2","0","0","2","3","1","68","0","13","203139"
"1025","Eric Mueller","67","0","Midwest","US","1311","9","0","2","0","0","12","5","2","56","0","7","136169"
"1026","Jake Evans2","66","0","Midwest","US","1064","1","1","1","35","1","2","5","1","35","1","1","122935"
"1027","Scott Shuster","66","0","New York","US","1191","2","1","1","0","0","0","5","1","35","1","1","105951"
"1028","Connor Crichton","66","0","Illinois","US","1452","5","1","1","0","0","2","3","1","35","0","9","268789"
"1029","Travis Bott","66","0","Great Plains","US","1810","5","1","1","29","0","4","2","1","34","0","2","39031"
"1030","Robby Swan","66","0","Mid-South","US","1490","6","1","2","0","0","2","6","2","46","0","8","214854"
"1031","Charlie Needham","66","0","Illinois","US","1178","7","1","3","0","0","12","9","3","65","0","8","35587"
"1032","Michael Hill8","66","0","Georgia","US","1343","8","1","2","0","0","4","7","1","51","0","10","190529"
"1033","Sean Hilts","66","0","Michigan","US","1589","9","1","2","0","0","2","3","1","35","0","13","59095"
"1034","Dominic Ursetta","66","0","West","US","1981","7","0","1","0","0","4","2","1","34","0","6","85326"
"1035","Shawn Jakes","66","0","Midwest","US","1494","10","0","4","0","0","18","3","3","84","0","10","32838"
"1036","T. Beau Brannon","66","0","Georgia","US","3973","10","0","5","0","0","20","2","2","125","0","10","236865"
"1037","Jeremy Schroeder","65","0","Midwest","US","2113","5","2","6","0","0","16","4","1","185","0","5","266752"
"1038","Travis Parker","65","0","Michigan","US","1229","3","1","1","0","0","2","3","1","35","0","7","59091"
"1039","Charlie Startzman","65","0","Pennsylvania","US","2320","4","1","1","0","0","6","4","1","35","0","6","269653"
"1040","daniel Merritt","65","0","Mid-South","US","1823","7","1","3","0","0","12","4","3","75","0","8","177704"
"1041","David Beattie","65","0","Australia/NZ","AU","1600","8","1","4","0","0","18","7","2","80","0","10","18832"
"1042","Andrew Pal","65","0","West","US","1814","9","0","2","0","0","2","3","2","35","0","11","118042"
"1043","Lyle Dietrich2","65","0","Great Plains","US","1219","9","0","3","0","0","6","3","2","43","0","7","255954"
"1044","Alex Murray","64","0","Carolina","US","1601","4","1","1","0","0","2","5","1","35","0","4","50358"
"1045","Chase Burda","64","0","Michigan","US","1425","4","1","1","0","0","2","4","1","35","0","9","268666"
"1046","Adam Burhop","64","0","Australia/NZ","AU","974","4","1","1","0","0","6","3","1","35","0","5","97674"
"1047","Satoru Ohno","64","0","Asia","JP","3319","5","1","1","0","0","2","1","1","35","0","5","48613"
"1048","Darin Gallagher","64","0","Pennsylvania","US","1486","5","1","1","0","0","4","7","1","34","0","12","256139"
"1049","Gabriel Wood","64","0","Georgia","US","1723","6","0","1","0","0","0","3","1","35","0","9","111870"
"1050","Andrew Gates","64","0","Canada","CA","1843","7","0","3","0","0","8","2","2","53","0","7","194285"
"1051","Patrick Tyree","64","0","Mid-South","US","196","8","0","3","0","0","6","9","2","72","0","9","134253"
"1052","Blake Durflinger","64","0","Illinois","US","3075","8","0","3","0","0","10","2","1","88","0","8","273972"
"1053","Don Ashton","64","0","Canada","CA","888","10","0","2","0","0","4","9","2","35","0","12","58338"
"1054","Alex Ward","64","0","Pennsylvania","US","1443","10","0","3","0","0","4","2","3","76","0","11","105737"
"1055","Justin D Clark","64","0","Ohio","US","2271","11","0","2","0","0","10","2","2","59","0","4","170510"
"1056","Cody Graham","63","0","West","US","2016","5","5","8","19","1","30","6","1","216","0","5","161082"
"1057","Logan Lansford","63","0","Great Plains","US","2924","7","2","6","13","0","16","7","3","128","1","6","189511"
"1058","Garrett Edmunds","63","0","West","US","1068","6","1","2","0","0","8","6","1","66","0","8","215420"
"1059","Joshua Borje-Bonkowski","63","0","West","US","1424","10","1","3","0","0","24","8","3","34","0","11","135319"
"1060","Tyler King","63","0","Northwest","US","1369","7","0","2","0","0","6","2","1","67","0","7","16632"
"1061","Jeremy Glover","63","0","Mid-South","US","1593","9","0","2","0","0","2","2","2","69","0","11","88533"
"1062","Aaron Theriot","63","0","Great Plains","US","1392","9","0","2","0","0","4","4","2","33","0","7","270461"
"1063","Blake Walbrink","63","0","Carolina","US","2680","9","0","5","0","0","10","2","1","113","0","5","264087"
"1064","Alexander Yarbrough","63","0","Georgia","US","1835","9","0","3","0","0","10","3","3","41","0","7","269071"
"1065","Garrett Peppiatt","63","0","Michigan","US","4662","10","0","3","0","0","2","4","3","35","0","10","274034"
"1066","William R Harris","63","0","Great Plains","US","2828","12","0","2","0","0","2","2","2","50","0","10","69564"
"1067","Steve Segars","62","0","Carolina","US","1078","5","2","2","0","0","8","3","1","70","0","9","264378"
"1068","Alan Cranfill","62","0","Carolina","US","546","3","1","1","0","0","10","6","1","35","0","10","233425"
"1069","Patrick Epps2","62","0","Great Plains","US","1552","5","1","1","0","0","4","4","1","35","0","7","257311"
"1070","Joseph Gorenflo","62","0","Midwest","US","1066","7","1","2","0","0","6","6","2","38","0","8","264342"
"1071","Michael Gass","62","0","Illinois","US","1515","8","1","2","0","0","12","8","2","70","0","11","24965"
"1072","Nick Robinson","62","0","Carolina","US","1739","7","0","1","0","0","4","2","1","35","0","10","71946"
"1073","Matthew Krickbaum","62","0","Atlantic","US","1160","8","0","3","0","0","14","3","2","74","0","6","245628"
"1074","Evan Luman","62","0","Great Plains","US","1712","9","0","2","0","0","18","3","1","56","0","12","176170"
"1075","Nathan Hurlburt","62","0","Illinois","US","843","9","0","2","0","0","18","6","2","56","0","5","179941"
"1076","Brandon Templeton","62","0","Midwest","US","2462","10","0","2","0","0","10","3","1","34","0","11","72195"
"1077","Kasten Parker","61","0","Mid-South","US","2494","9","2","7","5","0","14","6","5","81","1","8","271597"
"1078","Cody Siegel","61","0","Pennsylvania","US","2460","3","1","1","0","0","4","5","1","35","0","5","257409"
"1079","Brett Geraedts","61","0","Australia/NZ","AU","1559","4","1","1","0","0","2","3","1","35","0","5","18615"
"1080","Jeff Vernier","61","0","Illinois","US","2006","4","1","1","0","0","4","5","1","35","0","7","268813"
"1081","Peter Power","61","0","Australia/NZ","AU","1874","8","1","3","0","0","8","5","2","68","0","8","75260"
"1082","Stephan Hamel2","61","0","Canada","CA","741","9","1","2","0","0","0","8","1","35","0","8","259271"
"1083","Scott Nichols2","61","0","Illinois","US","1684","7","0","2","0","0","10","7","2","41","0","8","289307"
"1084","Alex Renfro","61","0","Great Plains","US","2079","8","0","1","0","0","8","3","1","32","0","9","266112"
"1085","Justin Yaeger","61","0","California Club","US","1071","8","0","3","0","0","14","6","2","103","0","9","274875"
"1086","Zachary Allen","60","0","Texas","US","1350","7","0","2","0","0","4","7","2","46","0","10","162252"
"1087","Christopher Spivey","60","0","Mid-South","US","1932","7","0","2","0","0","8","7","2","67","0","6","295834"
"1088","Jason Conway","60","0","Great Plains","US","1350","9","0","1","0","0","4","2","1","35","0","12","26300"
